기사날짜,기사제목,네이버 뉴스 url,기사내용
2021.01.18.,'개인정보 유출' 카카오맵 조사…핵심은 '고의성',https://n.news.naver.com/mnews/article/214/0001093848?sid=102,"[뉴스데스크]◀ 앵커 ▶카카오맵을 통해 민감한 개인 정보들이 새고 있다는 MBC 보도와 관련해서 개인 정보 보호위원회가 정식 조사에 착수했습니다.유출 가능성을 알고도 개인정보 기본 설정을 고의로 '비공개'가 아닌 '공개'로 했는지가 핵심인데, 위법사실이 발견되면 과징금은 물론이고 형사 고발도 이뤄질 수 있습니다.  보도에 김세진 기자입니다.◀ 리포트 ▶개인정보보호위원회는 오늘 카카오맵으로부터 개인정보 유출과 관련된 자료를 제출받아 검토에 들어갔습니다.이번 주 안에 카카오맵 본사를 방문해 현장 조사도 진행할 계획입니다. 핵심은 개인정보 수집 가이드라인을 고의로 위반했는지 여부. 가이드라인에 따르면 개인정보 수집 동의는 기본설정을 '비공개'로 해야 하는데, 카카오맵은 '공개'로 해놨습니다.특히 스마트폰의 경우 이 부분이 자판에 가려져 자신도 모르게 동의한 것으로 처리되는 경우가 많았습니다.  개인정보위는 카카오맵이 정보양을 늘려 사용자를 끌어들이기 위해 고의로 이런 운영방식을 선택했는 지를 확인할 계획입니다. [카카오맵 사용자]""폴더 이름 적고 확인 누르면 그게 이제 올라와버리니까 공개, 비공개를 전혀 볼 수가 없게끔 돼 있더라고요.""또 개인정보가 유출되면 지체없이 사용자들에게 알려야 하는데도, 정부 요청이 있기 전까지 고지가 없었던 점도 조사 대상입니다. 조사 결과, 개인정보보호법 위반 행위가 발견되면 과징금 부과는 물론 형사 고발 등의 제재를 받을 수 있습니다.최근 데이터3법의 통과로 기업들이 보다 많은 양의 사용자의 정보를 쉽게 수집하게 됐지만, 상대적으로 개인정보 유출에 대한 대비는 미비해 유사 사례가 계속 발생할 수 있다는 지적이 나오고 있습니다.  [김승주/고려대 정보보호대학원 교수]""그 자체로는 개인정보가 아닌데 다른 것과 결합됐을 때 어떤 개인의 프라이버시에 영향을 미치는 정보들이 있습니다. 그런데 이런 기준들이 명확치 않기 때문에 앞으로는 혼란이 상당 기간 계속 될 것 같고요.""카카오맵은 이에대해 ""조사에 성실히 협조하고 추가로 조치할 부분이 있을 지 검토할 예정"" 이라며 개인정보 노출에 대해 ""다시 한번 사과드린다""고 밝혔습니다. MBC뉴스 김세진입니다. (영상편집: 김하은)MBC 뉴스는 24시간 여러분의 제보를 기다립니다. ▷ 전화 02-784-4000▷ 이메일 mbcjebo@mbc.co.kr▷ 카카오톡 @mbc제보김세진 기자(blue32@mbc.co.kr)[저작권자(c) MBC (https://imnews.imbc.com) 무단복제-재배포 금지]▶ 네이버 홈에서 [MBC뉴스] 채널 구독하기▶ 새로움을 탐험하다. ""엠빅뉴스""▶ [M라운지] 편안한데 찰진 수다의 공간Copyright(c) Since 1996, MBC&iMBC All rights reserved."
2021.01.18.,"""국민 택시앱 '카카오T'에도 광고"" 수익성 개선 속 일부선 피로감도",https://n.news.naver.com/mnews/article/011/0003858138?sid=105,"20일부터 카카오T에 광고 탑재올해 광고 일매출 두배 성장 전망맞춤형 타깃 홍보로 평가 좋지만샵탭 검색창노출에 피로감 지적지난 15일 카카오톡 샵탭 검색창에 삼성전자의 스마트폰 ‘갤럭시S21’ 출시 광고가 삽입돼 검색창 크기가 4분의1 가량 좁아졌다. 여기에 ‘갤럭시S21 출시’라는 뉴스 키워드까지 바로 아래에 배치돼 광고 피로도가 높다는 지적이 나왔다. /카카오톡 화면 갈무리[서울경제] 카카오(035720)가 가입자 2,200만명이 쓰는 모빌리티 앱 ‘카카오T’에도 광고를 탑재한다. 카카오톡을 제외한 카카오 서비스로는 다음·카카오스토리·카카오페이지·카카오TV 앱에 이어 다섯 번째다. 카카오는 18일 광고주들을 위한 플랫폼 카카오에이전시에 “20일부터 카카오T 서비스에도 광고가 확대된다”고 공지했다. 카카오T 앱 메인 페이지를 비롯해 △택시·대리 등 배차 완료 △운행 중(운행 중)△운행 완료 페이지에 광고가 노출되는 방식이다. 시장에서는 카카오가 광고 수익을 올리는 채널이 늘어남에 따라 카카오 앱에 광고를 노출하는 사업인 ‘비즈보드’ 매출이 크게 성장할 것으로 보고 있다.카카오 서비스에 탑재되는 광고는 타깃형 광고가 가능해 성장성이 크다는 분석이 나온다. 고객들은 카카오의 다양한 서비스들을 각기 다른 목적으로 사용하기 때문에 그에 맞는 맞춤형 광고가 가능해 광고효과가 크다는 것이다. 이번 카카오T를 비롯해 앞으로 카카오뱅크·카카오페이·카카오맵·카카오내비·카카오버스 등 이미 월 활성 이용자수(MAU)가 200만 명이 넘는 서비스로 광고 사업이 확대되면 매출 성장 속도는 훨씬 빨라질 것으로 보인다. 박지원 교보증권 연구원은 “지난해에는 카카오 비즈보드가 사용량을 늘리며 매출을 높였다면 올해는 사용량과 광고 단가가 동시에 상승해 높은 성장세를 보일 것”이라며 “카카오의 커머스-페이-광고의 (시너지가 높아지는) 유니버스가 확대될 것”이라고 분석했다. 다만 다양한 앱 속에 광고가 들어오다 보니 불편함을 호소하는 유저들도 함께 늘고 있다. 대표적인 경우가 카카오톡 샵(#) 탭의 검색창에 자리하는 광고다. 신종 코로나 바이러스 감염증(코로나19) 확산 이후 전자출입명부 QR체크인을 할 수 있는 샵탭 이용자 수가 크게 늘었고, 연말정산 서비스까지 시작하면서 이용자가 더 늘어날 것으로 보인다. 이처럼 샵탭 이용 빈도가 잦아지는 상황에서 샵탭 내 자리를 광고가 일부 차지하다 보니 불편함을 호소하는 이용자들이 생기고 있는 것이다. 지난 15일에는 샵탭 내 검색창 앞부분에 삼성전자의 ‘갤럭시S21’ 광고가 탑재된 상황에서 바로 아래에 ‘갤럭시S21 출시’ 뉴스 키워드를 배치하다 보니 “어디까지가 광고인지 모르겠다”는 지적이 나오기도 했다. 한 이용자는 “검색어를 입력하는 과정에서 갤럭시 광고를 누르기도 했다”며 “이용자 경험을 더 높은 순위에 두고 광고 도입을 하는 게 낫지 않느냐”고 말했다. 이용자들이 불편을 호소하자 일부 카카오 서비스는 광고 도입 속도를 늦췄다. 실제 카카오는 지난 4일부터 업무용 메신저인 ‘카카오워크’ 무료 버전에 광고를 도입하려던 것을 연기했다. 업계 한 관계자는 “광고 사업으로 수익성 개선을 이끌어내는 것이 카카오의 과제인 것은 분명하다”면서도 “하지만 카카오 특유의 이용자 중심 서비스 품질을 위해 속도 조절도 필요해 보인다”고 말했다. /정혜진기자 madein@sedaily.com▶ 상위 1% 투자자 픽! [주식 초고수는 지금]▶ 전문가에게 듣는 성공 방정식 [투자의 창]▶ 네이버 채널에서 '서울경제' 구독해주세요!저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
2021.01.18.,"메이크샵, '카카오싱크' 연동…""쇼핑몰 운영 효율성 증대""",https://n.news.naver.com/mnews/article/003/0010300604?sid=101,"팝업창으로 카카오싱크 연동 서비스 지원간편 회원가입 및 자동 로그인 기능정밀 맞춤 마케팅으로 매출 증대 효과 기대[서울=뉴시스] 오동현 기자 = 언택트 이커머스 전문기업 코리아센터의 메이크샵 플랫폼이 카카오톡 계정 기반의 비즈니스 솔루션 '카카오싱크(Kakao Sync)'와 연동 서비스를 진행했다고 18일 밝혔다.메이크샵 쇼핑몰 운영자와 사업주는 카카오싱크를 활용할 수 있다. 쇼핑몰 고객에게 간편 회원가입 기능을 제공해 더 많은 쇼핑몰 회원을 확보할 수 있고 카카오톡 내 자동 로그인 기능을 지원해 보다 편리한 쇼핑 환경을 제공한다. 아울러 회원가입 과정에서 손쉽게 카카오톡 채널 친구를 확보해 마케팅에 활용할 수 있다.메이크샵이 제공하는 연동방식은 팝업창을 통해 앱 생성, 채널 생성, 카카오싱크 신청까지 3단계를 모두 완료할 수 있으며, 검수 기간 없이 신청 직후 바로 카카오싱크를 사용할 수 있다.간편하게 카카오싱크 가입을 마치면 쇼핑몰 회원의 카카오 서비스 사용자 아이디가 생성되며 알림톡, 상담톡 등 카카오톡 기반의 다양한 비즈 커뮤니케이션을 할 수 있어 효율적인 고객 응대도 가능하다.또한 카카오싱크는 사용자 아이디를 기반으로 정밀한 타겟 마케팅을 할 수 있다. 가입일, 방문일, 구매 이력, 멤버십 등의 데이터를 분석하고 고객그룹을 분류해 해당 고객에게 맞춘 메시지를 보낼 수 있다.메이크샵의 관계자는 “코로나19 여파속에서 이커머스 경쟁력을 한층 강화하기 위해 이번 카카오싱크 연동 서비스를 진행하게 됐다""며 ""앞으로도 메이크샵은 온라인 쇼핑몰의 경쟁력 강화를 위한 다양한 협업 및 솔루션 지원에 최선을 다할 것""이라고 말했다.☞공감언론 뉴시스 odong85@newsis.com▶ 네이버에서 뉴시스 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>"
2021.01.18.,구글·네이버·카카오·웨이브 등 6곳 망품질 유지 의무 진다,https://n.news.naver.com/mnews/article/014/0004567457?sid=105,"정부 넷플릭스법 적용 대상 선정하루평균 이용자 100만명 넘고국내 총 트래픽의 1% 이상 기준구글 트래픽, 네이버의 25배2월초 대상 사업자 확정  망품질 유지 의무를 부과한 이른바 넷플릭스 법 적용 대상 기업이 6곳으로 정해졌다. 기존 구글, 넷플릭스, 페이스북, 네이버, 카카오에 더해 웨이브까지 이름을 올리게 됐다.   과기정통부는 주요 부가통신 서비스의 안정성 확보를 위해 개정된 전기통신사업법에 따라 올해 의무 대상사업자 6곳을 지정한다고 18일 밝혔다. 대상사업자 지정기준은 직전년도 3개월간 일평균 이용자 수가 100만명 이상이면서 국내 발생 트래픽 양이 국내 총 트래픽 소통량의 1% 이상이다.   ■구글·페이스북 등 총 6곳 대상   지정기준에 따라 구글, 넷플릭스, 페이스북, 네이버, 카카오, 웨이브가 대상사업자로 선정될 예정이다. 구글의 경우 일평균 이용자가 8226만7826명으로 트래픽 양으로 계산하면 25.9%를 차지했다. 넷플릭스가 이어 일평균 이용자 174만2947명으로 4.8%를 나타냈다. 페이스북은 일평균 이용자 1432만4164명으로 3.2%를 차지했다.   국내 사업자로는 네이버가 일평균 이용자 5701만4619명(1.8%), 카카오가 일평균 이용자 5521만2587명(1.4%)을 기록했다. 특히 당초 법 시행 시기 대상사업자가 아니었던 웨이브가 이번에 포함됐다. 웨이브는 일평균 이용자 102만5729명으로 1.18%를 기록했다. 오리지널 콘텐츠는 물론 국내외 영화와 드라마를 꾸준히 강화해 왔던 웨이브의 성장 결과로 풀이된다.   과기정통부는 각 사에 지정결과를 통보했으며 사업자 의견수렴 등을 거쳐 2월 초 대상 사업자를 확정할 계획이다. 아울러 법령상 규율하고 있는 부가통신서비스 안정성 확보 조치의 구체성과 투명성을 더욱 높일 수 있도록 올해 중으로 세부 가이드라인을 업계 의견을 수렴하여 마련할 예정이다.   과기정통부 관계자는 ""지난해 전기통신사업법 개정을 통해 대형 부가통신사업자가 이용자에게 편리하고 안정적인 서비스를 제공할 수 있도록 해 이용자를 더욱 두텁게 보호할 수 있는 제도적 기반이 마련됐다""고 설명했다.   ■미국에 망사용료 내는 넷플릭스   망품질 유지 의무 법의 원인을 제공한 넷플릭스는 국내에서 SK브로드밴드와 망사용료를 두고 법정 공방을 이어가고 있다. 지난 15일 서울중앙지방법원에서는 넷플릭스와 SK브로드밴드의 소송 2차 변론이 진행됐다.   넷플릭스는 접속과 전송이 다른 개념이라 망 사용료를 낼 필요가 없다는 식의 주장을 펼쳤다. 인터넷 데이터 전송 단계에서 넷플릭스 캐시서버 형태를 일컫는 오픈 커넥트 프로그램(OCA)에서 일본과 홍콩의 통신사업자(ISP)까지 연결되는 지점은 접속에 해당하고, 일본과 홍콩의 ISP에서 SK브로드밴드로 이어지는 구간은 전송의 구간으로 구분했다. 따라서 국제구간 전송료는 콘텐츠제공자(CP)인 넷플릭스가 지급하지 않는 것이 인터넷의 기본원칙이라는 주장이다.   특히 넷플릭스의 경우 미국 현지 ISP인 컴캐스트에 망사용료를 내고 있다는 사실이 밝혀지면서 향후 소송전의 중요한 변수가될 전망이다.   실제 넷플릭스가 미국 연방통신위원회(FCC)에 제출한 확인서에는 컴캐스트에 착신망 이용대가를 지불하기로 동의한다는 내용이 포함돼 있다. 양측의 소송전은 오는 4월 30일 기술적 프레젠테이션과 증인 신문 등이 진행될 예정이다. SK브로드밴드 측은 우선 기술적 상황과 잘못 해석되고 있는 통신망 개념을 짚은 뒤 반소를 제기한다는 방침이다.  syj@fnnews.com 서영준 기자 ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ '아는 척'하고 싶은 당신을 위한 [두유노우]▶ 날로먹고 구워먹는 금융이슈 [파인애플]  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
2021.01.18.,"구글 트래픽, 카카오의 18.5배…올해부터 '넷플릭스법' 적용",https://n.news.naver.com/mnews/article/015/0004485258?sid=105,"구글·페북·넷플릭스·네이버·카카오·콘텐츠웨이브올해부터 '넷플릭스법' 적용…망 품질 유지 의무사진=연합뉴스국내에서 막대한 트래픽을 일으키면서 망 사용료를 지불하지 않아 '무임승차' 지적을 받고 있는 구글이 카카오보다 무려 18배 많은 트래픽을 발생시키는 것으로 나타났다.18일 과학기술정보통신부가 지난해 10~12월 기준 하루 평균 트래픽 수치를 조사한 결과 구글이 25.9%로, 1.8%를 기록한 카카오보다 18.5배 높았다. 이는 네이버보다도 14.4배 많은 것으로, 넷플릭스와 비교해도 5.3배 높은 수치다.표=과기정통부 제공이용자 수를 기준으로 봐도 구글은 압도적인 트래픽을 차지하고 있었다. 구글 하루 이용자는 8226만7826명으로 네이버(5701만4619명)와 카카오(5521만2587명)보다 훨씬 많았다. 넷플릭스(174만2947명)와도 격차가 상당하다.이같이 해외 사업자가 국내 트래픽을 많이 차지하면서도 서비스 안정 책임은 다하지 않는다는 지적이 업계에서 끊이지 않자 지난해 5월 정부는 이른바 '넷플릭스법(전기통신사업법 개정안)'을 마련하고 지난달 10일 본격 시행했다.이에 따라 이날 과기정통부는 개정된 '넷플릭스법'에 따라 올해 의무 대상사업자를 지정했다.사업자 지정기준은 직전년도 3개월 간 일평균 이용자 수가 100만명 이상이면서 국내 발생 트래픽 양이 국내 총 트래픽 소통량의 1% 이상인 사업자다. 해당 기업은 구글, 페이스북, 넷플릭스, 네이버, 카카오, 콘텐츠웨이브 등 총 6개사다.이들은 앞으로 서비스 안정성을 확보하기 위한 방안을 의무적으로 마련해야 한다. 이용자의 사용 단말이나 인터넷망사업자(ISP) 등 환경을 차별하지 않고 서비스를 제공해야 한다. 기술적 오류와 트래픽이 몰리는 것을 막기 위해 사전에 조처해야 한다.더불어 이용자의 불편을 해소할 수 있도록 온라인·자동응답 전화(ARS) 서비스도 마련해야 한다. 넷플릭스법 시행에 따라 국내 영업소가 없는 구글과 페이스북은 국내 대리인을 지정해야 한다.과기정통부는 ""이달 12일 넷플릭스법 적용 대상 업체에 지정 결과를 통보했다""라며 ""사업자의 의견 수렴 등을 거쳐 2월 초에 대상 사업자를 확정할 계획""이라고 말했다.조아라 한경닷컴 기자 rrang123@hankyung.com▶ 경제지 네이버 구독 첫 400만, 한국경제 받아보세요▶ 한경 고품격 뉴스레터, 원클릭으로 구독하세요▶ 한국경제신문과 WSJ, 모바일한경으로 보세요 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
2021.01.18.,갤럭시탭 등 안드로이드 OS 태블릿에서도 카카오톡 사용 가능,https://n.news.naver.com/mnews/article/277/0004830852?sid=105,"[사진자료=카카오톡][아시아경제 이승진 기자] 카카오가 갤럭시탭을 비롯한 안드로이드 운영체제(OS) 기반 태블릿 전용 카카오톡 앱을 선보인다.18일 IT 업계에 따르면 카카오는 현재 일부 안드로이드 OS 기반 태블릿 제품에 맞는 카카오톡 버전을 준비하고 있다. 이미 개발이 상당히 진척돼, 이르면 이달 중 갤럭시탭용부터 출시될 것이라는 전망이 나온다.이렇게 되면 안드로이드 OS 기반 태블릿 이용자는 PC와 스마트폰 외 태블릿까지 총 3대에서 동시 로그인을 할 수 있게 된다.현재까지 안드로이드 OS 사용자들은 카카오톡을 스마트폰과 태블릿에서 동시에 이용하지 못했다. 카카오톡은 기본적으로 1개의 휴대폰 번호로 1대의 모바일 기기에서만 사용할 수 있는데 안드로이드 태블릿은 스마트폰과 동일하게 하나의 모바일 기기로 인식돼 동시 접속이 불가능하다는 것이다.모바일용 카카오톡 앱을 태블릿에 설치할 수는 있지만, 태블릿에서 로그인 시 스마트폰 카카오톡의 로그인이 해제돼 큰 불편이 따랐다. 이에 이용자들은 ‘카톡 딜리버리’ 등 외부 앱을 통해 스마트폰 카카오톡과 태블릿을 연동해왔다. 그러나 외부 앱을 통한 연동에서는 카카오톡 기능을 한정적으로만 사용할 수 있다.반면 애플의 운영체제인 iOS에서는 스마트폰과 태블릿(아이패드)을 구분해 인식할 수 있게 돼 있다. 이에 카카오는 지난 2018년 아이패드용 카카오톡을 출시했다. 애플은 또 아예 2019년 iOS에서 아이패드용 OS를 독립시켜 아이패드용 OS를 선보였다.카카오 관계자는 ""기존부터 이용자 니즈가 많아 준비해왔으며, 출시 시점은 현재 미정""이라고 말했다.이승진 기자 promotion2@asiae.co.kr▶ 2021년 신축년(辛丑年) 신년운세와 토정비결은?▶ 발 빠른 최신 뉴스, 네이버 메인에서 바로 보기▶ 2021년부터 이렇게 달라진다! 필수 체크!<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>"
2021.01.18.,"수지 첫 솔로곡 2021년 버전, 카카오TV 독점 공개",https://n.news.naver.com/mnews/article/018/0004831224?sid=105,"23일 데뷔 10주년 언택트 팬 콘서트 앞두고 선공개수지 ‘Yes No Maybe’ 댄스 티저. 카카오M 제공[이데일리 노재웅 기자] 데뷔 10주년 기념 언택트 팬 콘서트(이하 팬서트)를 앞둔 수지가 ‘Yes No Maybe’ 댄스 티저를 공개하며 레전드 무대를 예고, 팬들의 기대를 한껏 높이고 있다.카카오M은 오는 23일 오후 7시 카카오TV를 통해 독점 생중계하는 수지의 언택트 팬 콘서트(이하 팬서트) ‘수지: 어 템포’‘를 앞두고, 티저 영상을 카카오TV와 공식 SNS에 공개했다고 18일 밝혔다.바로 수지의 솔로 데뷔 미니앨범인 ‘Yes? No?’의 타이틀곡 ‘Yes No Maybe’를 2021년 버전으로 색다르게 담아낸 것. 수지는 노래와 안무는 물론 헤어스타일과 의상까지도 높은 관심을 받았던 Yes No Maybe를 2021년 버전으로 23일 팬서트에서 새롭게 선보일 예정이다.자신의 홀로서기 첫 무대였던 Yes No Maybe에 대한 특별함과 지금까지도 해당 안무 연습 영상이 높은 조회수를 기록하고 있을 정도로 많은 사랑을 보내준 팬들에 보답하기 위해 이번 팬서트 퍼포먼스를 준비하고 있다는 후문이다.수지는 데뷔 10주년을 맞아 마련한 팬서트인 만큼, Yes No Maybe 외에도 각양각색의 콘셉트와 분위기가 담긴 압도적인 퍼포먼스를 선보일 계획이다. 10주년 토크와 노래, 퍼포먼스는 물론 직접 작사, 작곡한 신곡 공개까지 예고하며 팬들과의 특별한 만남을 준비하고 있다.노재웅 (ripbird@edaily.co.kr)▶ #24시간 빠른 #미리보는 뉴스 #eNews+▶ 네이버에서 '이데일리 뉴스'를 만나보세요▶ 빡침해소, 청춘뉘우스 '스냅타임'＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
2021.01.18.,"케이프투자 ""카카오, 높은 이익 개선 지속…목표가 52만원 상향""",https://n.news.naver.com/mnews/article/421/0005112706?sid=101,"(서울=뉴스1) 권혜정 기자 = 케이프투자증권은 18일 카카오에 대해 ""올해에도 높은 이익 개선이 지속될 것""이라며 투자의견을 '매수'로 유지하고 목표주가는 기존 45만원에서 52만원으로 상향조정했다. 최진성 케이프투자증권 연구원은 지난해 4분기 카카오의 실적으로 매출액은 전년 동기 대비 40.1% 증가한 1조2153억원, 영업이익은 84.5% 증가한 1182억원으로 예상하며 ""콘텐츠와 금융 등 신사업에 대한 투자는 지속되지만 매출액의 높은 성장으로 이익 개선세는 계속될 것""이라고 했다. 그는 ""톡비즈를 중심으로 한 이익 성장은 올해에도 지속될 것""이라며 ""비즈보드의 일 매출은 지난해 12월 기준 10억원 수준까지 올라온 것으로 보이며 MAU(월간 실사용자수) 상승에 따른 인벤토리 증가와 채널 확장으로 비즈보드의 성장은 기대 이상으로 지속될 것""이라고 밝혔다. 이어 ""커머스 매출 또한 4분기 성수기 효과로 고성장이 이어질 것""이라며 ""최근 선물하기의 명품 입점이 연달아 이어지며 고 객단가 제품의 결제율이 높아질 것으로 보인다""고 설명했다. 최 연구원은 또 ""신사업 중 모빌리티의 이익 개선이 빠르게 이뤄지고 있다""며 ""지난해 12월부터 주요 광역시로 T블루를 확대하며 공급과 이용자 수를 빠르게 늘려나가고 있는 등 프리미엄 호출을 중심으로 이익 개선이 이뤄질 것""이라고 전망했다. 아울러 ""상반기 중 카카오뱅크와 카카오페이의 IPO(기업공개)도 있을 예정으로 가치 재평가 모멘텀은 지속될 것""이라고 덧붙였다.jung9079@news1.kr▶ 네이버 메인에서 [뉴스1] 구독하기!▶  뉴스1&BBC 한글 뉴스 ▶  터닝포인트 2021 © 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지"
2021.01.18.,"[TF매매동향] 외국인, '카카오' 사고 '삼성전자' 팔았다",https://n.news.naver.com/mnews/article/629/0000063467?sid=101,"코스피시장에서 외국인은 2202억 원을, 기관은 2728억 원을 각각 순매도했다. 반면 개인은 5149억 원을 순매수 했다. /더팩트 DB카카오 226억 원 매수·삼성전자 844억 원 매도[더팩트ㅣ박경현 기자] 18일 코스피와 코스닥 모두 약세를 보이며 거래를 마쳤다. 코스피는 외국인과 기관이, 코스닥은 기관이 매도세를 키웠다.코스피시장에서 외국인은 2202억 원을, 기관은 2728억 원을 각각 순매도했다. 반면 개인은 5149억 원을 순매수 했다. 코스닥에서는 개인과 외국인이 각각 111억 원, 121억 원을 샀고 기관이 76억 원을 팔았다.외국인투자자의 코스피시장 최대매수는 카카오로 향했다. 외인은 카카오 226억 원에 이어 셀트리온 190억 원, KB금융 184억 원, SK케미칼 169억 원을 사들였다.반면 삼성전자는 844억 원을 팔았다. 이어 삼성전자우 489억 원, 신풍제약 354억 원, 현대차우 220억 원, 신한지주 179억 원 순으로 순매도했다.코스닥시장에서는 셀트리온헬스케어(325억 원), 휴젤(153억 원), 셀트리온제약(117억 원)을 사고 엘앤에프(75억 원), 오스코텍(71억 원), 셀리버리(57억 원)는 팔았다.외국인투자자의 코스피시장 최대매수는 카카오로 향했다. 외인은 카카오 226억 원에 이어 셀트리온 190억 원, KB금융 184억 원, SK케미칼 169억 원을 사들였다. /한국거래소 제공기관투자자는 삼성전자에 475억 원을 사들였다. 또한 기아차 247억 원, SK하이닉스 239억 원, 빅히트 198억 원 순으로 매수했다.반면 삼성물산 389억 원을 팔아치웠다. 또한 현대차 312억 원, SK텔레콤 206억 원, 포스코(POSCO) 203억 원을 순매도했다.시가총액 상위 10개 종목은 대부분 하락했다. 삼성전자(-3.41%), LG화학(-1.53%), 삼성전자우(-3.87%), 삼성바이오로직스(-1.99%), 네이버(-1.80%), 삼성SDI(-4.21%), 셀트리온(-4.56%), 카카오(-2.29%)가 하락한 가운데 SK하이닉스(+1.96%), 현대차(+0.42%)는 상승했다.pkh@tf.co.kr - BTS 공연 비하인드 사진 얻는 방법? [팬버십 가입하기▶]   - 내 아이돌 순위는 내가 정한다! [팬앤스타 투표하기] 저작권자 ⓒ 특종에 강한 더팩트 & tf.co.kr 무단 전재 및 재배포 금지"
2021.01.18.,"카카오게임즈 '프린세스 커넥트! Re:Dive', 신규 캐릭터 추가",url없음,<네이버 기사 없음>
