기사날짜,기사제목,네이버 뉴스 url,기사내용
2021.11.29.,[단독]타다도 카카오 T ‘택시 연합군’ 합류··· 우티 추격 제동 걸리나,https://n.news.naver.com/mnews/article/011/0003990797?sid=105,"카카오T가 택시호출 90%이상 점유타다도 지난 10월 서비스 제휴 체결우티, 호출앱 못써 사업 초기 발목에도""시작단계, 아직 제휴 등 고려 안해""독립적 택시호출 유지에 주력 방침사진 설명[서울경제] 업계 3위의 가맹택시 타다가 카카오(035720)모빌리티와 택시 호출 서비스 제휴를 맺으며 ‘카카오 택시 생태계’에 합류했다. 이로써 주요 가맹택시 사업자 중 우티(UT) 홀로 카카오T 애플리케이션(앱) 호출을 쓰지 않고 독자 호출 앱을 쓰게 됐다. 국내 택시 호출의 대부분이 카카오T 앱에서 발생하는 만큼 우티가 사업 확장 초기 단계부터 발목을 잡힐 수 있다는 관측도 나온다.29일 업계에 따르면 카카오모빌리티는 최근 타다와 카카오T 택시 호출 서비스 제휴를 위한 업무협약(MOU)를 체결했다. 이에 따라 지난 11일부터 타다 가맹택시 기사들도 카카오T 앱 일반호출을 이용할 수 있게 됐다. 타다 측은 “상세 제휴 조건은 논의 중""이라며 ""카카오 측이 별도의 수수료를 요구하지는 않았다”고 말했다.카카오모빌리티는 올해 초부터 타사 가맹택시들에게 카카오T 택시 호출 서비스를 이용하려면 정식 제휴를 맺자고 요구해 왔다. 카카오모빌리티 관계자는 “여러 호출 플랫폼을 함께 사용하면 이미 배차 완료된 카카오T 호출을 취소하는 경우가 생긴다""며 ""이용자들에게 불편을 끼치기 때문에 이를 방지하기 위한 것""이라고 설명했다. 이에 따라 마카롱택시, 반반택시, 고요한M은 지난 7월 카카오와 제휴를 맺었다. 다만 2·3위 사업자인 우티와 타다는 카카오와 손 잡지 않고 버텨왔다. 하지만 이번에 타다가 결국 제휴를 맺으며 카카오 가맹택시 연합군에 들어가게 됐다.타다의 합류는 ‘예견된 수순’이라는 게 업계의 중론이다. 카카오 측이 지난 7월 일부 업체들과 계약을 체결한 직후부터 미제휴 가맹택시 기사들에 대한 카카오T 앱 서비스를 차단했기 때문이다. 카카오T는 택시 호출 시장에서 90% 이상의 점유율을 차지한다. 택시 기사 입장에서는 카카오T를 사용하지 않고서는 호출을 수행하는 것조차 어렵다. 실제 카카오모빌리티가 이날 발표한 ‘2021 카카오모빌리티 리포트’에 따르면 지난 2015년 출시 이후 카카오T 택시 누적 호출 수는 22억 건 이상을 기록했다. 특히 올 상반기 단거리 호출수는 지난 2019년 상반기에 비해 45%나 증가했다. 차두원 차두원모빌리티연구소장은 “타다는 지난 10월 토스에 인수된 이후 새로운 서비스 출시를 예고하며 제 2의 도약을 노리고 있는 상황""이라며 “빠른 성장을 위해선 카카오 T와의 제휴가 필요하다고 판단했을 것""이라고 설명했다.주요 가맹택시 업체 중 유일하게 미제휴인 곳은 우티가 유일하다. 사업 확대에 차질이 생길 수도 있다는 우려도 나온다. 우티는 카카오 가맹택시(카카오 T 블루)보다 낮은 수수료율을 내세워 올해 말까지 가맹택시 수를 1만 대까지 늘리겠다는 목표를 제시했다. 하지만 여전히 카카오T에 비해서는 이용자 수가 미미해 앱 자체에서 생성되는 콜이 적다. 이런 상황에서 카카오T 앱마저 쓰지 못할 경우 택시 기사들이 우티를 이탈할 가능성이 높다. 실제 모바일인덱스에 따르면 우티 앱 일간사용자 수(DAU)는 지난 달 1~2일 1만5,934명에 불과했다. 11월 한달간 20% 요금 할인 혜택에 힘입어 이달 1~2일에는 10만986명까지 급증했지만 지난 21일 다시 4만3,275명 수준으로 줄었다. 이달 21일의 경우 카카오 T의 DAU는 114만694명에 달했다.우티는 이같은 상황에도 불구하고 독립적 택시 호출을 유지할 방침이다. 우티 관계자는 “최근에서야 국내에서 본격적인 사업을 시작한 만큼 합승 서비스, 빠른 배차 서비스 등을 선보이며 우티만의 차별화된 경험을 제공하는 데 집중할 예정”이라고 말했다."
2021.11.29.,'7천억 시장' 10억 수익 내는 카카오 이모티콘은 92개,https://n.news.naver.com/mnews/article/052/0001670840?sid=101,"카카오카카오 이모티콘이 지난 10년간 7천 억 원의 수익 창출 시장이 된 것으로 나타났다.29일, 카카오가 이모티콘 출시 10주년을 맞아 관련 기록을 공개했다.카카오톡에서 쓸 수 있는 카카오 이모티콘은 지난 2011년 11월 첫선을 보인 이래 '이모티콘 작가'라는 새로운 직업을 탄생시키기도 했다. 현재 창작자 및 이모티콘 산업 종사자 수는 약 1만 명으로 카카오 이모티콘 창작 수익은 7천 억 원에 이른다.지금까지 이모티콘 30만 개가 만들어졌고, 누적 발신량은 2,200억 건에 달한다.매출 1억 원 이상을 달성한 이모티콘은 1,392개고, 10억 원 이상 매출을 기록한 이모티콘은 92개다.이모티콘 작가 중 가장 많은 연령대는 20대로 49.9%를 차지한다. 뒤를 이어 30대가 34.5%, 40대 이상이 12.4%의 분포를 보였다. 최연소 이모티콘 작가는 12세, 최연장 이모티콘 작가는 81세다.카카오는 ""누구에게나 자유로운 창작 기회를 제공하고, 창작자의 수익 창출을 위해 아낌없이 지원하며 상생의 가치를 실현해왔다""고 설명했다.이모티콘 구매를 통해 이용자들에게 손쉬운 기부 참여를 독려하고, 사회와의 상생을 실천하는 '기브티콘(Give-ticon)' 상품의 구매자도 2016년 첫선을 보인 이래 175만 4천 명을 기록했다.월정액을 내면 무제한으로 이모티콘을 사용할 수 있는 이모티콘 플러스는 출시 후 현재까지 약 1,000만 명이 경험했다.연령대별로 이모티콘 키워드가 달랐는데 ▲10대는 '정색', '힝', '귀여워' ▲20대는 '배고파', '포옹' ▲30대는 '박수', '헤헤', '술' ▲40대는 '수고했어', '최고', '힘내' 등을 즐겨 쓰는 것으로 나타났다.김지현 카카오 디지털아이템팀장은 ""카카오 이모티콘은 파트너이자 동반자인 창작자와 함께 호흡하며, 건강한 동반 성장을 이어갈 수 있도록 창작 생태계의 선순환을 이끌어왔다""며 ""출시 후 10년간 이모티콘에 보내주신 이용자들의 아낌없는 관심과 지지에 보답하며 앞으로도 창작자와의 상생과 협력을 지향해 갈 것""이라고 말했다."
2021.11.29.,"네이버·카카오, '품귀 대란' 요소수 전국 주유소 재고 정보 제공",https://n.news.naver.com/mnews/article/003/0010859776?sid=101,"기사내용 요약""요소수 가격 정보 확인도 가능""(출처: 네이버)[서울=뉴시스] 이진영 기자 = 국내 양대 인터넷기업인 네이버와 카카오가 29일부터 전국 주유소 요소수 재고현황 정보를 제공한다. 양사는 지난 18일부터는 '요소수 유통 주유소' 검색 기능을 가동하고 있다. 요소수란 디젤차를 운행할 때 나오는 발암물질인 질소산화물을 물과 질소로 분해해주는 촉매제다. 중국이 최근 요소 수출을 중단하자 중국산에 원료를 97% 이상 의존해온 국내 요소수 시장은 품귀 현상을 겪고 있다. 29일 IT 업계에 따르면 네이버는 이날부터 모바일 검색과 네이버 지도 앱을 통해 전국 요소수 판매 주유소의 재고현황 정보를 제공한다. 사용자가 ▲요소수 주유소 ▲요소수 중점 유통 주유소 등을 키워드로 검색하면 주유소별 요소수 판매 여부와 재고현황을 '리터' 단위로 확인할 수 있다. 재고현황은 2시간 단위로 갱신되며 주유소의 상세 플레이스 페이지에선 요소수 판매가격 정보도 보여준다. 네이버 지도 앱에서는 상단의 '요소수 주유소' 버튼을 눌러 정보를 쉽게 확인할 수도 있다.(출처: 카카오맵)카카오도 이날부터 모바일 지도앱 카카오맵을 통해 요소수 재고 현황 및 가격정보 확인 기능을 추가한다고 밝혔다.이용방법은 카카오맵 검색창에서 요소수 아이콘을 클릭하면 된다. 검색목록에서 요소수 재고현황과 리터당 가격 정보도 확인 가능하며, 검색목록 우측 상단에 위치한 '요소수보유' 버튼을 클릭하면 필터를 적용해 원하는 정보를 편리하게 찾을 수 있다. 또한 요소수 보유 잔여량을 '여유, 보통, 부족, 매진'으로 분류하고 다른 색상으로 표시해, 이용자가 주변 판매처를 쉽고 빠르게 확인할 수 있다.카카오맵 관계자는 ""최근 일상속에서 중요해진 요소수 판매처 정보를 이용자들이 쉽고 편리하게 이용할 수 있도록 관련 기능을 도입, 추가했다""며 ""카카오맵은 앞으로도 이용자들의 삶의 질을 높일 수 있도록 위치정보 기능과 서비스를 고도화해 나갈 것""이라고 말했다．"
2021.11.29.,"""카카오T 신규 기사 평균나이 55.5세…4년새 2.6세 젊어져""",https://n.news.naver.com/mnews/article/001/0012842029?sid=101,"'카카오모빌리티 리포트 2021' 발간카카오 택시[연합뉴스 자료사진]    (서울=연합뉴스) 한혜원 기자 = 카카오모빌리티의 운송 애플리케이션(앱) '카카오 T' 택시 서비스에 신규 기사로 가입한 사람 나이가 4년새 2.6세 젊어진 것으로 나타났다.     카카오모빌리티는 이날 발간한 '카카오모빌리티 리포트 2021' 보고서에서 이같이 밝혔다.     이 보고서는 지난 1년간 쌓인 카카오 T 정보를 분석한 것으로 올해 5회차를 맞았다.    보고서에 따르면 올해 카카오 T 택시에 신규 가입한 기사의 평균 연령은 55.5세로, 2017년 58.1세보다 2.6세 낮아졌다.     최근 집계 기준 전체 기사 중 20∼30대 기사 비중이 4.8%였다. 2017년 0.7%에서 4.1%포인트(p) 높아졌다.    카카오모빌리티는 자동배차 효율성 향상으로 올해 상반기 카카오 T에서 중형택시의 5㎞ 미만 배차 성공률이 73.7%에 달했다고 밝혔다. 이는 2019년 상반기보다 9.1%p 높아진 비율이다.카카오모빌리티 리포트 2021[카카오모빌리티 제공=연합뉴스]    hye1@yna.co.kr"
2021.11.29.,포스코 ICT RPA-카카오워크 연동 서비스 시작,https://n.news.naver.com/mnews/article/014/0004746891?sid=105,"포스코ICT-카카오엔터프라이즈, 서비스파트너 제휴 포스코ICT 직원들이 자사의 RPA 솔루션 에이웍스를 활용해 업무를 처리하고 있다. 포스코ICT 제공  [파이낸셜뉴스] 포스코ICT는 로봇 프로세스 자동화(RPA) 솔루션 '에이웍스'를 12월부터 카카오워크 플랫폼에 탑재한다고 29일 밝혔다.   카카오워크는 카카오엔터프라이즈가 제공하는 메신저 기반 종합 업무 플랫폼으로 화상회의, 근태관리, 전자결재, 캘린더, 메일 등을 제공하고 있다.   포스코ICT와 카카오엔터프라이즈는 카카오워크에 에이웍스를 탑재하고, 고객이 서비스에 가입해 사용할 수 있게 서비스파트너 제휴 계약을 체결했다. 이와 함께 에이웍스 솔루션에는 RPA가 업무를 수행한 결과를 카카오워크 메시지로 간편하게 전송하기 위해 12가지 기능을 추가했다.   이를통해 카카오워크를 사용하는 고객은 RPA가 수행한 업무결과를 카카오워크 메시지로 확인하고, 후속 업무대응까지 할 수 있어 업무처리의 속도와 효율성을 높일 수 있게 됐다.   이에 앞서 카카오엔터프라이즈의 자체 업무에도 에이웍스를 적용한 업무자동화를 도입했다. 임직원 대상 경조사비 지급 기안 작성과 SW라이선스 주문과 같이 기존 수작업으로 수행하던 업무를 자동화했다. 포스코ICT측은 이 과정에서 RPA를 활용해 업무를 자동화함으로써 업무 부하를 상당부분 덜어줄 수 있다는 것을 체험하고, 두 솔루션간 협업 모델이 만들어질 수 있었다고 설명했다.   양사는 향후 협력관계를 비즈니스파트너로까지 확장해 에이웍스와 카카오워크의 시장을 확대해 갈 계획이다."
2021.11.29.,T맵서 요소수 재고 2시간 단위로 확인…카카오·네이버도 곧 제공,https://n.news.naver.com/mnews/article/366/0000776965?sid=101,"정부가 T맵을 통해 하루에 2회 제공하던 요소수 재고 정보를 2시간 단위로 제공한다. 또 소비자는 이번 주 중 카카오와 네이버를 통해서도 요소수 재고 정보를 파악할 수 있다.요소수를 구매한 시민들이 이동하고 있다. / 연합뉴스        정부는 29일 정부서울청사에서 이억원 기획재정부 제1차관 주재로 요소수 수급 관련 범부처 합동 대응 회의를 열어 요소수 수급과 반입·계약 등의 진행 상황을 점검하고 요소수 생산·유통의 지속적인 안정화 방안을 논의했다고 밝혔다.이 회의에서 정부는 소비자 편의 제고를 위해 지난 28일 주요 요소수 생산 업체의 공급망 중 화물차 이용 빈도가 높은 주유소 10곳을 중점 유통 주유소로 추가 지정했고, 15개소를 추가하는 방안을 협의 중이라고 전했다. 또 이달 26일부터는 T맵을 통해 요소수 재고 정보를 당초 1일 2회에서 2시간 단위로 갱신해 제공하는 서비스를 제공 중이라고 했다. 이번 주 내로 네이버·카카오 등을 통해서도 유사한 서비스가 제공될 예정이다.정부 관계자는 “주유소 재고 정보 공개 확대와 병행해 향후 중점 유통 주유소를 정유사 직영 주유소, 알뜰 주유소 등으로 확대하는 조치를 검토하고 있다”고 했다.요소수 수입 물량도 지속해서 증가하고 있다. 이달 5일 10톤(t)에 불과하던 요소수 일일 수입 물량은 26일 기준 550t까지 늘었다. 이에 정부는 요소수 수입 물량을 받겠다고 한 중점 유통 주유소로 물량을 배분해 수요자가 벌크 외 페트병 등 다양한 형태로 요소수를 받을 수 있도록 조치할 계획이라고 전했다.정부는 국내 요소수 생산 물량이 평일의 경우 1일 소비량(60만 리터)의 2배, 주말은 1.5배의 안정적인 수준을 유지하고 있다고 했다. 특히 주요 5대 생산 업체의 올해 11월(11~26일) 요소수 생산량과 출하량은 작년 같은 기간과 비교해 각각 1.2배, 1.3배 많다고 전했다."
2021.11.29.,[IT소식] 한국MS·네이버·카카오,url없음,<네이버 기사 없음>
2021.11.29.,"카카오맵, ‘요소수 주유소 재고 현황’과 ‘가격 정보’ 추가",https://n.news.naver.com/mnews/article/018/0005096129?sid=105,"이달 18일부터 요소수 중점 유통 주유소 정보 제공 중행안부 · NIA 공공데이터활용지원센터 공공데이터포털 API 활용[이데일리 김현아 기자]카카오(035720)(공동대표 여민수, 조수용)의 모바일 지도앱 카카오맵이 이달 18일 ‘요소수 중점 유통 주유소’ 정보를 제공한데 이어, 오늘(29일)부터 요소수 재고 현황 및 가격정보 확인 기능을 추가한다.이용방법은 카카오맵 검색창에서 ‘요소수’ 아이콘을 클릭하면 된다. 검색목록에서 요소수 재고현황과 리터(L)당 가격 정보도 확인 가능하며, 검색목록 우측 상단에 위치한 ‘요소수보유’ 버튼을 클릭하면 필터를 적용해 원하는 정보를 편리하게 찾을 수 있다. 요소수 보유 잔여량을 ‘여유, 보통, 부족, 매진’으로 분류하고 다른 색상으로 표시해, 이용자가 주변 판매처를 쉽고 빠르게 확인할 수 있다.카카오맵 ‘요소수 유통 주유소 및 잔여량’ 검색은 최신 모바일(안드로이드, iOS) 카카오맵앱과 모바일웹, PC에서 이용할 수 있다. 자세한 내용은 카카오맵 공지사항을 참조하면 된다.한편, 카카오맵에서 안내하는 요소수 판매 정보 데이터는 행정안전부 · NIA 공공데이터활용지원센터의 공공데이터포털 API를 활용하며, 주유소에서 직접 입력한 재고량을 기반으로 제공된다. 데이터를 집계한 기준 시각도 표시되며, 실제 방문시 표기된 재고량과 리터당 가격은 판매 단위 (벌크, 페트) 에 따라 상이할 수 있다.회사 관계자는 “최근 일상속에서 중요해진 요소수 판매처 정보를 이용자들이 쉽고 편리하게 이용할 수 있도록 관련 기능을 도입, 추가했다”며 “카카오맵은 앞으로도 이용자들의 삶의 질을 높일 수 있도록 위치정보 기능과 서비스를 고도화해 나갈 것”이라고 말했다."
2021.11.29.,"[IT오늘] LG유플러스, 디즈니플러스와 공동 기부 활동…카카오, 억대 매출 이모티콘 공개",url없음,<네이버 기사 없음>
2021.11.29.,"""카카오 무섭네""…'카뱅+페이' 시총, 4대 금융지주 넘어섰다",https://n.news.naver.com/mnews/article/009/0004886047?sid=101,"카카오뱅크·카카오페이시가총액 64조 넘어서4대지주 63조보다 많아MSCI·코스피200 편입에외국인·기관 수급 호조카페, 12일간 70% 폭등 카카오 금융 계열사인 카카오뱅크와 카카오페이 주가가 질주를 이어가고 있다. 이달 초·중순 주가가 바닥을 찍은 뒤 각각 33%, 70% 급등했다. 코로나19 변이 바이러스인 오미크론 확산으로 국내외 증시가 하락세를 타는 와중에도 주가는 상승 가도를 달리고 있다. 카카오 금융주 형제의 합산 시가총액은 약 64조원으로, KB금융·신한지주·하나금융지주·우리금융지주 등 4대 금융지주 합산 시총(약 63조원) 대비 2% 높다.29일 한국거래소에 따르면 카카오뱅크는 3.08% 상승한 7만300원에 거래를 마감했다. 이달 8일 5만2600원으로 바닥을 찍은 후 33.4% 올랐다. 이달 초 유가증권시장(코스피)에 화려하게 데뷔한 카카오페이도 이날 7.19% 상승한 23만8500원에 마감하며 시총 30조원을 돌파했다. 지난 11일 14만원까지 주가가 빠졌던 카카오페이는 12거래일 동안 무려 70%나 폭등했다. 같은 기간 코스피는 0.5% 하락했다. 카카오 형제는 긴축 장세 현실화 및 오미크론 악재로 코스피가 2900선을 위협받는 상황 속에서도 꾸준한 상승세를 이어가는 저력을 보여줬다.강력한 상승 배경은 역시 수급이다. 카카오뱅크는 외국인이, 카카오페이는 기관이 주가를 이끌었다. 외국인 투자자들은 카카오뱅크를 이달 8일 이후 2509억원어치 순매수했다. 카카오페이 상장 이후 줄곧 주식을 쓸어 담아온 기관이 순매수한 규모는 6459억원에 달한다. 특히 방향성 결정에 큰 영향력을 가진 연기금이 4849억원어치를 사들였다. 카카오뱅크는 모건스탠리캐피털인터내셔널(MSCI)과 파이낸셜타임스스톡익스체인지(FTSE) 지수 편입에 성공했다. 증권가에선 FTSE 지수 편입으로 인한 외국인 투자자 자금 유입 규모가 640억원에 달할 것으로 전망했다. 카카오페이도 다음달 9일 반영될 코스피200 지수에 특례 편입됐다. 계속되는 주가 상승에 시가총액 30조원 벽을 뛰어넘은 카카오페이는 코스피 금융주 시총 1위 자리를 놓고 '한솥밥'을 먹는 카카오뱅크와 맞붙게 됐다. 29일 기준 카카오페이 시총은 31조926억원으로, 코스피 11위(삼성전자 우선주 제외)에 위치해 있다. 셀트리온(29조3138억원), 크래프톤(24조9678억원), 포스코(23조609억원)보다도 높은 시총이다. 카카오페이는 금융지주사 중 시총이 가장 높은 KB금융(15위·22조9942억원)과의 격차를 벌린 것과 더불어 또 다른 카카오 금융 계열사인 카카오뱅크(9위·33조4037억원)를 바짝 뒤쫓게 됐다. 카카오 형제의 시총을 합한 규모는 64조4963억원으로 4대 금융지주 합산 시총인 63조2431억원보다 높은 수준이다.카카오페이는 지난해 기준 179억원 영업손실을 냈다. 653억원 손실을 낸 2019년 대비 손실 폭은 크게 줄었지만 적자 상태가 지속 중인 셈이다. 카카오페이는 기존 지급결제에서 벗어나 보험, 증권 등 다양한 금융서비스 확장을 시도 중이다. 카카오페이증권은 모바일 트레이딩 서비스(MTS) 출시를 앞두고 있다. 그런 점에서 지난해 기준 카카오페이 매출 가운데 금융서비스 비중이 4%로 늘어난 것은 긍정적인 부분이다."
