기사날짜,기사제목,네이버 뉴스 url,기사내용
2021.11.16.,"유재석, 카카오엔터 주주 됐다…”유희열과 유증참여”",https://n.news.naver.com/mnews/article/009/0004879793?sid=101,"""안테나 아티스트 책임감, 유희열과 파트너십""유희열 70억 재투자, 유재석은?유재석. 사진|스타투데이DB  방송인 유재석(49)이 연예기획사 안테나 대표 유희열(50)과 함께 카카오엔터테인먼트(이하 카카오엔터) 유상증자에 참여했다. 유희열은 70억원을 투자했으나 유재석의 투자금은 알려지지 않았다. 16일 카카오엔터 관계자는 매일경제 스타투데이에 ""유재석이 카카오엔터 유상증자에 참여했다""면서 ""안테나의 아티스트로서 책임감, 유희열 대표와의 파트너십으로 유상증자 참여를 결정했다""라고 밝혔다. 카카오엔터는 지난달 25일 제3자배정 유상증자를 통해 유희열 등 35명을 대상으로 53만9957주, 총 1377억원 규모의 신주를 발행했다고 공시했다. 이 중 유희열이 유상증자에 투입한 금액은 70억원 수준으로, 이를 통해 카카오엔터 주식 2만7438주(지분율 0.07%)를 확보했다.유희열은 유상증자 대금 대부분을 안테나를 카카오엔터에 매각하면서 마련한 것으로 보인다. 카카오엔터는 지난해 안테나 지분 19%를 인수한데 이어 지난 8월 지분 100%를 확보하며 안테나를 자회사로 완전히 흡수했다. 총 139억원이 투입됐다. 유희열은 양도세 등을 제외하고 대부분의 현금을 카카오엔터에 재투자한 것으로 추정된다. 이 과정에서 카카오엔터가 유재석에게도 스톡옵션 부여 및 유상증자 참여 등을 제안했으나 유재석이 거절했다는 보도가 나왔지만 실제로는 참여한 것으로 확인됐다.다만 유재석의 구체적인 투자금액은 알려지지 않았다. 유재석의 투자금액과 지분율이 전자공시시스템(DART)에 공시되지 않은 것으로 봤을 때, 공시대상 이하의 소액을 출자한 것으로 보인다. 카카오엔터는 카카오 내 웹툰과 웹소설을 비롯해 영화, 음악, 영상 등 콘텐츠 전반을 꾸리는 자회사다. 웹툰·웹소설을 운영하는 카카오페이지와 연예기획사·영상제작사 등을 보유한 자회사 카카오M을 합쳐 만든 회사로 여기에 국내 1위 음원 스트리밍 플랫폼 멜론을 합병해 덩치를 키웠다. 내년 상장이 예상되는 가운데 이진수 카카오엔터 대표는 지난 4월 기업가치 20조원을 기대한다고 밝힌 바 있다. 안테나는 유희열이 수장으로 있는 음악 전문 레이블로 정재형, 토이, 루시드폴, 페퍼톤스, 정승환, 권진아, 샘김, 적재 등 자신만의 음악적 개성과 독보적 역량을 갖추고 있는 실력파 뮤지션들이 소속돼 있다. 유재석은 음악 외 분야의 아티스트로는 처음으로 지난 7월 안테나에 합류했다."
2021.11.16.,카카오 “수수료 없는 커머스 플랫폼 만들겠다”,https://n.news.naver.com/mnews/article/366/0000774216?sid=105,"이프 카카오 2021“진정한 상생” 강조이종원 카카오 최고비즈니스책임자(CBO)는 16일 온라인으로 열린 카카오 연례 콘퍼런스 '이프 카카오 2021'에서 발표하고 있다. /웹사이트 캡처 카카오(035720)가 수수료 없는 커머스(상거래) 플랫폼을 만들 것이라고 밝혔다.이종원 카카오 최고비즈니스책임자(CBO)는 16일 온라인으로 열린 카카오 연례 콘퍼런스 ‘이프 카카오 2021′에서 “카카오톡 채널의 비즈니스 완결성을 강화하고자 채널 기반의 커머스 오픈 플랫폼을 준비 중이다”라고 말했다.이 CBO는 “입점 수수료, 연동 수수료가 없는 ‘수수료 제로’ 오픈 플랫폼을 만들어 브랜드와 소상공인 모두에게 동일한 조건을 제공하고 진정한 의미의 상생을 도모할 것”이라고 했다.카카오는 이 플랫폼에서 모든 유형의 상품을 판매하고 판매자 규모와 상관없이 상품을 전시할 수 있도록 지원하겠다는 방침이다.이 CBO는 이용자가 구매한 상품은 카카오톡 지갑에서 블록체인을 통해 인증함으로써 사기 거래 피해를 방지할 수 있을 것이라고 덧붙였다."
2021.11.16.,'위드 코로나' 카카오T 호출 35% 늘었지만 수요공급 불균형,https://n.news.naver.com/mnews/article/001/0012796047?sid=101,"카카오 택시[연합뉴스 자료사진]    (서울=연합뉴스) 한혜원 기자 = 이달 1일부터 시행된 사회적 거리두기 완화로 이동량이 증가하면서 택시 호출 서비스인 '카카오T'의 호출 수가 급증한 것으로 나타났다.     카카오모빌리티는 이달 1일부터 14일까지 2주간 하루평균 택시 호출 수가 289만건에 달했다고 16일 밝혔다.     집계치는 전국 기준이며 일반 중형택시, 카카오T 블루, 카카오T 벤티, 카카오T 블랙 등 카카오T 서비스를 모두 포함했다.     이는 단계적 일상 회복 시행 직전 2주인 지난달 18일부터 31일까지 하루평균 호출 수 214만건보다 35% 늘어난 수치다. [카카오모빌리티 제공=연합뉴스]    신종 코로나바이러스 감염증(코로나19) 발생 이전인 2019년 11월 1일부터 14일까지 하루평균 호출 수 131만건보다는 120% 뛰었다.     단계적 일상 회복 시행 후 첫 주말인 이달 6일에는 호출 수가 384만건에 달해 카카오T 역대 최대 호출 수를 기록했다.     택시 호출 수를 시간대별로 보면 사회적 거리두기 기간에는 오후 10시를 전후로 호출이 집중됐으나, 단계적 일상 회복 시행 후에는 자정 전후에 수요가 몰렸다고 카카오모빌리티는 밝혔다. [카카오모빌리티 제공=연합뉴스]하지만 수요가 많은 이 심야 시간대에 택시 공급은 오히려 감소하는 것으로 나타났다.     카카오모빌리티는 ""개인택시는 낮 영업을 선호하고 취객이 많은 심야 운행을 기피하는 경향이 뚜렷해졌다""며 ""코로나19 여파로 법인 택시 기사 수도 감소한 영향이 있었다""고 자체 분석했다.    hye1@yna.co.kr"
2021.11.16.,"카카오, 개방형 '초거대 AI 언어모델·거래 플랫폼' 공개",https://n.news.naver.com/mnews/article/030/0002982241?sid=101,"'이프카카오 2021'에서 첫 공개사회구성원들과 '상생' 도모 초점자동 글쓰기로 다양한 언제과제 해결카카오가 인간처럼 생각하고 글을 써주는 '초거대 인공지능(AI) 언어모델'을 오픈소스로 공개했다. 또 '수수료 제로' 개방형 거래 플랫폼 구축 계획도 밝혔다. 카카오 본연의 비즈니스인 연결 가치를 '개방형' 서비스로 전환해 여러 사회구성원들과 상생을 도모하겠다는 계획이다.김일두 카카오브레인 대표는 16일 '이프(if)카카오 2021'에서 “'GPT-3' 모델의 한국어 특화 AI 언어모델 'KoGPT'를 최대 오픈소스 커뮤니티 '깃허브(github)'에 공개했다”고 밝혔다.카카오가 온라인으로 진행한 콘퍼런스 이프(if) 카카오 2021에서 김일두 카카오브레인 대표가 초거대 AI 언어모델 플랫폼에 대해 발표하고 있다.'GPT-3'는 인간과 AI가 자연어 기반으로 소통할 수 있는 AI 언어모델로, 딥러닝의 한계를 끌어올려 차세대 AI 시대를 열었다고 평가받는 기술이다. 예를 들어 영화 리뷰 댓글을 보고 댓글이 영화에 대해 긍·부정을 자동 판별할 수 있고, 글의 내용을 짧게 요약 가능하다. '3주 동안 식물에게 물을 주었다'라는 글을 입력하면 '식물이 꽃을 피웠다' 처럼 인과 관계를 예측해 보여주고 다음 이야기도 스스로 적을 수 있다.카카오브레인의 'KoGPT'는 이같은 'GPT-3' 모델의 한국어 특화 버전이다. 60억개의 매개변수와 2000억개 토큰(token)의 한국어 데이터를 바탕으로 구축했다.'KoGPT'는 한국어를 사전적, 문맥적으로 이해하고 이용자가 원하는 결과값을 보여 준다. △주어진 문장의 긍·부정 판단 △긴 문장 한줄 요약 △문장 추론해 결론 예측 △질문하면 문맥 이해해 답변 등 언어를 가지고 활용할 수 있는 모든 과제를 수행한다.맥락에 따라 자동으로 글쓰기가 가능해지기 때문에 상품 소개글 작성, 감정 분석, 기계 독해, 기계 번역 등 높은 수준의 언어 과제를 해결하고 다양한 분야에서 활용할 수 있다.카카오가 온라인으로 진행한 콘퍼런스 이프(if) 카카오 2021에서 김일두 카카오브레인 대표가 초거대 AI 언어모델 플랫폼에 대해 발표하고 있다.카카오브레인은 향후 △언어모델 규모 100배 이상 확대 △GPT3 단점을 극복하기 위한 알고리즘 재설계 △대규모 언어 데이터셋 구축 등을 추진하겠다고 밝혔다. 특히 한국어뿐만 아니라 영어, 일본어 모델도 준비해 오픈소스화한다. 베트남어, 말레이시아어 등 동남아시아 언어까지 확장해 더 많은 곳에서 AI 기술의 혜택을 누릴 수 있도록 할 예정이다.김일두 대표는 “언어모델 학습에 연산을 도와주거나 좋은 지식이 존재하는 데이터를 제공하는 방식으로 기여할 수 있다”며 “기여한 사람들은 모델의 지분을 일부 갖게 되고, 누군가 모델을 사용했을 때 지분만큼 지급받는 생태계도 구상 중”이라고 밝혔다. 이어 그는 “궁극적으로는 카카오의 모든 사용자들에게 친근하면서도 유용한 디지털 휴먼을 완성해 나가고자 한다”고 말했다.이날 카카오는 '수수료 제로'인 거래 플랫폼도 공개했다. 카카오 채널에서 브랜드와 소상공인 모두에게 동일한 조건으로 커머스 거래 플랫폼 서비스를 제공하고, 파트너들이 보다 쉽게 고객과 직접 소통할 수 있도록 '개인화된 연결'을 강화한다.카카오가 온라인으로 진행한 콘퍼런스 이프(if) 카카오 2021에서 이종원 카카오 최고비즈니스책임자(CBO)가 거래 플랫폼에 대해 발표하고 있다.이종원 카카오 최고비즈니스책임자(CBO)는 “카카오톡 채널의 비즈니스 완결성을 강화하고자 채널 기반 커머스 오픈 플랫폼을 준비 중”이라며 “수수료가 전혀 없어 파트너와 이용자 모두 만족할 수 있는 서비스를 만들고자 한다”고 강조했다.이 외에도 이날 콘퍼런스에서는 카카오톡 신분증을 이용한 디지털 사원증과 디지털 명함인 '톡명함' 성과 등이 공유됐다. 특히 카카오톡 신분증 이용자의 경우 2500만명을 넘어서면서 높은 성장세를 보이고 있다.또한 카카오는 60만명 이상이 사용 중인 네트워크 드라이브 서비스 '톡서랍 플러스'에 아이디, 패스워드의 안전한 보관과 간편한 로그인을 지원하는 '패스워드 저장' 기능도 추가했다. 카카오는 카톡뿐 아니라, 휴대전화에 저장된 사진, 영상, 파일 등을 간편하게 보관할 수 있도록 하기 위해 고민 중이며, 저장공간을 늘릴 방법도 마련할 계획이다."
2021.11.16.,"“경제활동인구 90%, ‘톡명함’ 쓰는 시대 연다”..카카오",https://n.news.naver.com/mnews/article/014/0004740691?sid=105,"김택수 카카오 서비스부문책임자(CPO) if kakao 발표  [파이낸셜뉴스] 카카오가 이용자 2500만을 확보한 ‘카카오톡 신분증’ 기반으로 ‘리멤버’와 같은 명함 공유를 시작한다. 기존에 카카오톡 기반 개인 간 소통에서 ‘링크드인’과 같은 비즈니스 소셜미디어(SNS)로 확장하는 전략이다.  김택수 카카오 서비스부문책임자(CPO)는 16일 온라인으로 개최된 ‘이프 카카오(if kakao 2021)’ 컨퍼런스에서 '톡명함' 신규 서비스를 발표했다. 화면 갈무리 김택수 카카오 서비스부문책임자(CPO)는 16일 온라인으로 개최된 ‘이프 카카오(if kakao 2021)’ 컨퍼런스에서 “카카오톡 신분증 이용자 2500만은 15세 이상 주민등록 인구의 절반이상이자 경제활동 인구의 90%에 이르는 수치”라면서 “최근에 출시한 ‘톡명함’은 카카오톡 신분증을 가진 사람이면 누구나 만들 수 있는 디지털 명함”이라고 밝혔다.   카카오 톡명함은 디지털 자격증 표시가 가능하고 대화방에서 명함을 주고받거나 톡 친구에게 공유할 수도 있다. 또 향후 카카오는 디지털 명함을 원하는 타 업체에서도 사용할 수 있도록 검토할 계획이다.   카카오가 지난 2015년 선보인 ‘오픈채팅’에도 디지털 신분증 및 자격증 기능이 적용된다. 즉 오픈채팅방에 입장할 수 있는 자격을 설정하는 기능이다. 또 오픈채팅에서 목소리로 대화하는 ‘보이스룸’ 기능과 카카오톡 채널에서 오픈채팅방을 개설해 비즈니스 파트너들이 고객과 소통하는 기능도 나올 예정이다.   한편 카카오는 11월 16일부터 18일까지 ‘이프 카카오’ 컨퍼런스를 온라인으로 개최한다. 올해 4주년을 맞이해 ‘함께 나아가는 더 나은 세상’을 주제로 열리는 이번 컨퍼런스에서는 카카오의 서비스, 기술, 비즈니스, 파트너, ESG(친환경, 사회적 책임, 지배구조개선), 일하는 방식 등 다양한 주제를 중심으로 120여 개 세션이 공유된다. #리멤버 #오픈채팅 #링크드인 #이프카카오 #톡명함"
2021.11.16.,전북도-카카오커머스 업무협약... ‘상호협력 도모’,https://n.news.naver.com/mnews/article/003/0010835388?sid=102,"기사내용 요약전북생생장터와 카카오커머스의 지속가능한 상호 협력 도모 국민 메신저 카카오톡 쇼핑 입점 및 수삼 등 온라인 판촉 지원 우수 청년농 공동시상, 카카오 직원 농촌관광 등 미래 상생 방안 추진 [전북=뉴시스] 전북도는 ㈜카카오커머스, (재)전라북도경제통상진흥원과 함께 16일 카카오커머스 본사(성남 판교 소재)에서 ‘전북생생장터와 카카오커머스의 지속가능한 상호 협력 업무협약’을 체결했다. 2021.11.16 photo@newsis.com *재판매 및 DB 금지[전주=뉴시스] 김민수 기자 = 전북도가 국내 대표적 온라인 쇼핑 플랫폼인 ㈜카카오커머스와 상호 협력을 다짐해 도내 농특산물의 판로 확대와 경쟁력 향상이 기대된다.전북도는 ㈜카카오커머스, (재)전라북도경제통상진흥원과 함께 16일 카카오커머스 본사(성남 판교 소재)에서 ‘전북생생장터와 카카오커머스의 지속가능한 상호 협력 업무협약’을 체결했다.이날 협약식에는 송하진 전북도지사와 ㈜카카오커머스 홍은택 대표, (재)전라북도경제통상진흥원 이현웅 원장을 비롯한 각 기관 관계자가 참석해 상호 협력의 공감대를 다졌다.세 기관은 전라북도 농특산물의 온라인 판로 확대를 위해 전북생생장터의 카카오쇼핑 입점과 다양한 농특산물 기획전을 지원할 계획이다.카카오커머스는 카카오톡 기반 전자상거래를 통해 2020년 카카오 주요 계열사 중 매출 1위(5735억원), 2021년 7월 이용자수 3500만명을 달성한 대표적 온라인 쇼핑 플랫폼이다.전북도와 ㈜카카오커머스는 협약식이 열린 날로부터 전북 수삼의 카카오‘톡딜’을 진행한다. 이에 코로나19로 인해 판로에 어려움을 겪는 수삼 농가에 보탬이 될 전망이다.[전북=뉴시스] 16일 카카오커머스 본사(성남 판교 소재)에서 진행된 ‘전북생생장터와 카카오커머스의 지속가능한 상호 협력 업무협약’. 2021.11.16 photo@newsis.com *재판매 및 DB 금지또 ▲우수 청년 농업인의 전북도-카카오 공동시상 및 교육 지원 ▲카카오 직원을 위한 전북 농촌관광·농산물 특별 프로그램 개발 등 농촌과 도시의 미래 세대를 위한 구체적 협력방안도 함께 추진할 예정이다.전북도는 이번 업무협약 체결로‘국민 메신저’카카오톡 플랫폼을 활용해 전북생생장터의 브랜드와 전북 농업·농촌의 가치를 효과적으로 알릴 수 있을 것으로 기대하고 있다.송하진 지사는 “위드코로나 시대를 맞아 변화하는 온라인 농산물 시장에 대응하기 위해서는 지속가능하고 발 빠른 패러다임 전환이 필요하다”라며 “이번 협약을 계기로 전북 농특산물의 판로 다변화는 물론, 지역과 기업 간 새로운 방식의 디지털 협력이 이뤄지기를 기대한다”라고 밝혔다. 한편 전북도는 2001년부터 농식품 온라인몰을 시작해 거시기장터를 (재)전라북도경제통상진흥원에 위탁 운영했다. 최근 ‘전북생생장터’로 새로 개편해 전북 농산물의 온라인 시장 경쟁력 향상에 힘쓰고 있다."
2021.11.16.,카카오맵 항공사진에 軍부대 그대로 노출,https://n.news.naver.com/mnews/article/023/0003653245?sid=102,"녹지나 모자이크로 가리지 않아카카오 이미지										강원도에 있는 육군 산하 A부대 등 군부대 두 곳을 훤히 들여다볼 수 있는 항공사진이 지도 애플리케이션 카카오맵에 그대로 노출됐던 것으로 15일 확인됐다. 동해안 해변에 인접한 A부대의 경우 내부 시설은 물론 포대(砲臺) 위치까지 그대로 노출돼 있었다. 인근의 또 다른 부대도 항공사진을 통해 연병장부터 사격장, 참호로 보이는 시설을 다 들여다볼 수 있었다. 전문가들은 북한과 대치 중인 상황에서 군부대 정보가 적나라하게 노출되는 건 심각한 문제라며 대책 마련이 필요하다고 했다.										카카오와 네이버 등이 제공하는 지도 서비스에서 확인할 수 있는 항공사진은 포털 사이트가 자체 생산하는 자료가 아니다. 국토교통부 산하 국토지리정보원(이하 정보원)이 국방부 허가를 받아 매년 1차례 정기적으로 국토 촬영용 항공기를 띄워 항공사진을 촬영하고, 정보원은 국방부의 검수를 받는다. 국가안보 시설의 외부 노출을 막기 위한 절차다. 정보원은 이후 항공사진에서 안보 시설 모습을 숨김 처리하고, 포털 사이트는 이 사진을 구입해 지도 서비스에 활용한다.이번에 일부 부대 항공사진이 그대로 노출된 건 이런 검수 절차가 제대로 작동하지 않았기 때문이다. 검수 절차가 허술하게 이뤄져 북한을 포함해 누구든 접근할 수 있는 민간 지도 서비스에 ‘2급 군사기밀’인 부대 위치와 시설이 떠다닌 것이다.이 상황에 대해 카카오맵 관계자는 “요청이 들어올 경우 정보원과 협의해 데이터를 재공급받거나 자체적으로 블러(숨김) 처리를 할 수 있지만 기본적으로 데이터 관련 문의는 정보원 쪽으로 해야 한다”고 했다. 포털 사이트는 자료를 돈 주고 사서 고객들에게 제공할 뿐이라는 것이다.국방부와 정보원은 책임 소재를 밝히지 못하고 있다. 국방부 관계자는 “대대급 부대들은 전부 가렸는데 일부 소규모 부대들이 그대로 노출되고 있다”며 “지난 6월 말에도 카카오맵에 한 부대 모습이 그대로 공개돼 있는 것을 발견하고 포털 사이트에 요청해 숨김 처리를 했다”고 했다. 정보원은 “국방부 검수를 통해 보안 시설들의 목록을 받는데, A부대는 규모가 작아 블러 처리를 해야 할 대상으로 지정되지 않은 채 넘어갔다”며 “네이버 지도는 자체적으로 확인해 가렸지만, 카카오맵은 수정 없이 그대로 노출된 것으로 보인다”고 했다. 국방부는 본지 취재가 시작되자 “카카오 측에 즉시 숨김 처리를 요청할 예정이며, 그 결과를 확인하겠다”고 했다.해외 포털 사이트인 구글도 위성사진을 공개한다. 하지만 염규현 한성대 국방과학대학원 안보전략학과 교수는 “구글의 위성지도는 국내 업체의 항공사진보다 해상도가 낮고 업데이트가 늦기 때문에 카카오맵 등에서 부대 위치가 공개되는 게 더 위험하다”고 했다. 고려대 정보보호대학원 사이버국방학과 임종인 교수는 “우리 군부대 상당수가 북한군의 사정거리 안에 포함돼, 위치가 노출될 경우 드론 공격 등 정밀 타격을 받을 위험이 커진다”며 “지도 서비스를 담당하는 유관 기관들과 국방부 모두 군사 안보의 기본인 기밀 유지에서 사려 깊지 못했다”고 했다."
2021.11.16.,"“이런 황당한…” 카카오택시에 출현한 리니지, 실상 알고 보니…",https://n.news.naver.com/mnews/article/016/0001913429?sid=105,"모바일 MMORPG ‘리니지M’ 및 카카오택시 이미지. [엔씨소프트, 카카오모빌리티][헤럴드경제=최준선 기자] “카카오T 어플 메인화면에 리니지M 아이콘이 생겼는데.. 이것도 모빌리티인가요?”업계 1위 택시호출앱인 카카오T 앱을 두고 사용의 피로감을 호소하는 이용자들이 많아지고 있다. 광고라는 것을 자연스럽게 인지할 수 있는 영역 밖에서, 실제 앱이 제공하는 서비스인 것처럼 광고가 노출되는 경우가 있기 때문이다.16일 카카오모빌리티에 따르면, 최근부터 카카오T앱의 첫 화면에서는 ‘리니지M’으로 표기된 아이콘을 확인할 수 있다. 택시, 블랙(고급택시), 바이크, 대리 등 기존에 제공하던 주요 모빌리티 서비스와 같은 크기의 리니지M 아이콘이, 다른 주요 서비스와 같은 영역에 배치돼 있다.카카오T는 올 초부터 앱 메인화면에 일반 모빌리티 서비스와 같은 크기의 아이콘으로, 같은 영역에서 광고 콘텐츠를 노출하고 있다. [카카오T 앱 캡처]리니지M 아이콘을 누르면 별도의 홈페이지로 이동하게 된다. 해당 페이지에는 오는 17일 게임 ‘리니지M’의 대규모 업데이트를 앞두고 사전 예약 방법이 안내돼 있다. 카카오T앱에 추가된 리니지M 아이콘은 앱 이용자를 업데이트로 유도하기 위한 광고였던 셈이다.카카오T가 실제 서비스되는 아이콘과 동일한 영역에 광고를 노출하기 시작한 것은 사실 올 초부터다. 지난 1월 카카오모빌리티는 앱 메인 화면에 아이콘으로 광고를 노출하는 것을 비롯해, 앱이 구동되기 직전 대기 화면에 노출되는 스플래시 광고, 택시 호출시 출발·도착 지점에 노출되는 핀광고 등 새로운 광고 영역을 마련했다.이 중 아이콘 광고는 이용자들로부터 오해를 사기도 한다. 일반적으로 모바일앱을 사용하면서 접할 수 있는 배너 방식이나 광고 상품을 상위에 노출하는 방식과 달리, 별도의 아이콘을 앱 메인에 배치함으로써 카카오T가 서비스에 관여하고 있는 것처럼 보여지기 때문이다. 예컨대 카카오T앱의 또 다른 탭인 ‘마이카’에서도 아이콘 광고가 이뤄지고 있는데, ‘GS칼텍스’라는 아이콘을 누르면 주유 포인트를 적립해주는 별도의 앱 설치 화면으로 넘어간다.[아이클릭아트]카카오T를 즐겨 쓴다는 직장인 A씨는 “카카오가 새로운 서비스를 내놓은 것처럼 보여 호기심에 눌러보면 결국은 광고페이지였던 적이 많다”며 “다른 앱보다 택시가 빨리 잡히는 장점은 있지만, 광고가 눈에 거슬리는 것은 사실”이라고 전했다.카카오T가 수익을 위해 광고를 확대하는 동안, 경쟁사들은 대규모 프로모션을 앞세워 고객 뺏어오기에 나섰다. 택시호출앱 시장 점유율 2위 업체인 우티(UT)가 대표적이다. 현재 우티는 일반 택시를 호출할 경우 20% 할인 혜택을 이달 말까지 상시로 제공하고, 가맹택시 호출은 할인율을 높여 오는 21일까지 25% 상시 할인 혜택을 제공한다."
2021.11.16.,"카카오 조수용, 가수 박지윤과 투샷 사진 공개",https://n.news.naver.com/mnews/article/023/0003653460?sid=106,<구조 다름>
2021.11.16.,카카오뱅크 주식계좌 개설 서비스에 신한금융투자 추가,https://n.news.naver.com/mnews/article/421/0005726292?sid=101,"(카카오뱅크 제공)© 뉴스1(서울=뉴스1) 민선희 기자 = 카카오뱅크는 주식계좌 개설 서비스 증권사에 신한금융투자를 추가했다고 16일 밝혔다.카카오뱅크 '증권사 주식계좌 개설' 서비스는 카카오뱅크 입출금 계좌개설 시 입력한 정보를 바탕으로 복잡한 정보 입력 없이 빠르고 간편하게 주식 계좌를 열 수 있게 하는 것이다.카카오뱅크 증권사 주식계좌 개설 서비스를 통해 개설된 주식 계좌 수는 올해 10월말 기준 누적 500만좌 정도다. 한국투자증권, NH투자증권, KB증권, 하나금융투자, 신한금융투자 계좌를 개설할 수 있다. 카카오뱅크는 신한금융투자와 제휴 기념으로 내년 2월28일까지 신한금융투자 주식계좌를 최초 개설한 고객을 대상으로 5000원의 축하금과 해외주식 상품권 총 3만5000원을 지급한다. 신한금융투자 신규 주식계좌 개설 고객에게는 우대수수료 혜택도 있으며 신한금융투자의 투자정보 제공 서비스인 '투자플러스'도 1개월간 무료로 사용할 수 있다. 카카오뱅크 관계자는 ""신한금융투자는 최초로 소수점 해외주식 투자 서비스를 출시한 증권업계 혁신의 아이콘""이라며 ""앞으로도 다양한 증권사와 제휴를 통해 고객들에게 차별화된 편의와 혜택을 제공할 예정""이라고 말했다."
