기사날짜,기사제목,네이버 뉴스 url,기사내용
2021.07.12.,한진 '카카오 T'에서 택배 서비스 선보인다,https://n.news.naver.com/mnews/article/014/0004673122?sid=101,"카카오모빌리티와 MOU 체결물품수령·결제까지 한번에 해결차별화된 개인택배 서비스 제공 지난 8일 경기 성남 백현동 카카오모빌리티 사옥에서 ㈜한진 조현민 미래성장전략 및 마케팅 총괄 부사장, 노삼석 대표이사, 카카오모빌리티 류긍선 대표이사, 안규진 사업부문총괄 부사장(왼쪽부터)이 업무협약(MOU) 기념촬영을 하고 있다. 한진 제공 ㈜한진이 카카오모빌리티와 손잡고 카카오 T 앱에서 개인 간 택배 거래 서비스를 시작한다. 카카오 T 앱 내 '퀵·택배' 메뉴를 누르면 택배기사가 집 앞까지 찾아와 개인택배를 수령해 배달한다.   ㈜한진과 카카오모빌리티는 지난 8일 경기 성남 백현동 카카오모빌리티 사옥에서 카카오 T 플랫폼 기반 택배 서비스 운영 업무협약(MOU)을 맺었다고 12일 밝혔다. ㈜한진 노삼석 대표이사, 조현민 미래성장전략 및 마케팅 총괄 부사장과 카카오모빌리티 류긍선 대표이사, 안규진 사업부문총괄 부사장 등 주요 관계자가 참석했다.   개인택배란, 개인이 개인 등에게 보내는 택배를 말한다. 기존 개인택배는 한진 홈페이지 및 택배 대리점, 편의점을 통해 택배발송을 요청해야 했다. 이번 서비스는 카카오 T 플랫폼 내에서 터치 한번으로 택배기사가 발송할 물건을 수령하기 위해 집까지 찾아온다. 카카오 T 내 자동결제시스템을 구축해 편의성을 한층 높였다.   특히 세변의 합 140cm, 20kg 이내 상품을 일반 개인택배보다 저렴한 4000원 단일가격에 이용 가능해 합리적인 금액으로 제공한다. 같은 규격기준의 일반 개인택배는 무게에 따라 요금이 5000원에서 7000원 수준이다. 일반적으로 물류업계 전체 택배매출에서 개인고객 비중은 10% 정도다. 대다수는 기업고객이다.   ㈜한진은 1992년 국내 최초 개인택배 브랜드 '파발마'를 도입했다. 주유소 기반의 택배서비스 '홈픽'과 비대면 서비스 및 안심택배에 대한 수요 증가 추세에 맞춘 무인함 택배는 물론, 골프택배, 공항택배까지 한진택배만의 다양한 개인택배 서비스를 제공하고 있다. 특히 개인택배 발송 플랫폼인 원클릭 택배서비스 솔루션을 런칭해 1인 창업자, 소상공인 등 이커머스 사업 성장을 돕고 있다.   카카오모빌리티는 약 2800만명 회원을 보유하고 있는 국내 최대 종합 모빌리티 플랫폼 '카카오 T'를 운영하고 있다. 앞서 양사는 카카오 T 고객을 위한 차별화된 개인택배 서비스 제공을 위해 시스템과 운영프로세스 구축 등 시너지를 낼 수 있는 비즈니스 모델을 만들기 위한 논의를 지속해왔다.   양사는 이번 택배 서비스를 계기로 더 발전된 택배 사업을 논의해나갈 계획이다. ㈜한진 관계자는 ""카카오 T 플랫폼 기반 택배서비스를 계기로 양사의 협력범위를 확대해서 택배차량 자율주행 사업, 대형 빌딩 주차장을 활용한 무인로봇 배송 사업 등 신규 비즈니스 모델을 지속적으로 발굴해 나갈 것""이라고 강조했다."
2021.07.12.,평점 낮은 택시기사 카카오 배차 혜택 못 받는다,https://n.news.naver.com/mnews/article/003/0010601339?sid=101,"[서울=뉴시스] 이진영 기자 = 앞으로 승객으로부터 낮은 평점을 받은 카카오택시 기사는 우선 배차를 받을 수 없게 된다. 12일 택시업계에 따르면 카카오모빌리티는 오는 22일부터 택시기사 대상 유료 멤버십인 '프로 멤버십'에 새 약관을 적용한다.프로 멤버십은 택시 기사가 월 9만9000원을 내면 여러가지 배차 혜택을 주는 프로그램이다. 새 약관에는 승객이 매긴 평점이 회사가 정한 기준 평점보다 낮으면 택시 기사의 멤버십 가입을 승인하지 않거나 해지할 수 있다는 내용이 추가됐다. 현재 카카오 택시는 승객이 하차 시 별 5개 만점으로 기사 친절도·차내 청결 같은 요소를 평가할 수 있다. 지금까지는 참고용으로 쓰였지만 앞으로는 기사 평가 기준으로 삼겠다는 것이다. 카카오모빌리티는 우선 유료 멤버십에 새로 가입하는 기사부터 평점 관리를 적용하고, 멤버십에 가입해 있는 기존 기사는 순차적으로 새로운 정책을 적용할 방침이다. 이에 택시기사들은 반발하고 있다. 국내 택시 호출 시장에서 80%가 넘는 점유율을 가진 카카오가 지난 3월 프로 멤버십을 출시해 사실상 '강제 유료화'를 추진하더니 이제는 평점으로 기사와 택시업계를 관리하려는 것이라고 봤다. 카카오모빌리티 관계자는 ""카카오 T 택시에서 우수한 서비스 품질을 제공해오신 기사님들께 보다 많은 혜택을 제공하는 것을 목적으로 프로 멤버십 업그레이드 버전을 선보일 예정이다""며 ""플랫폼 차원에서 서비스 품질을 높이기 위한 노력의 일환이다""고 말했다."
2021.07.12.,카카오·네이버·토스의 보험업 진출… 득과 실은?,https://n.news.naver.com/mnews/article/417/0000713937?sid=101,"빅테크의 보험업 진출이 보험시장에 다양한 변화를 불러일으킬 것이라는 의견이 제시됐다./그래픽=네이버, 카카오 카카오와 네이버, 토스의 보험업 진출이 보험시장의 경쟁과 혁신을 촉진하는 효과가 있다는 분석이 나왔다. 시장경쟁·금융안정성·소비자보호 측면에서 새로운 유형의 리스크를 발생시켜 시장실패 가능성도 동시에 높인다는 우려도 나왔다. 12일 보험연구원 황인창 연구위원(디지털혁신팀 팀장)은 '빅테크의 보험업 진출에 대한 기대와 과제' 보고서를 통해 이같이 밝혔다. 황 연구위원은 최근 빅테크가 결제·송금, 예·적금, 대출, 자산관리, 보험 등 다양한 금융서비스에 대한 제공을 급속히 확대하고 있다고 진단했다. 지난 20년간 빅테크는 신생기업에서 시장지배력을 가진 기업으로 빠르게 성장해 현재 금융회사보다 시가총액, 수익성, 자금조달력 등의 측면에서 우위를 가지고 있다.  빅테크는 사업모형의 특성상 강력한 네트워크 효과 및 규모의 경제 등이 작용해 소수만 시장에 살아남아 높은 시장지배력과 거대한 고객기반을 보유하기 때문에 금융회사보다 수익성이 더 높다.  빅테크는 금융회사보다 내부 자금확충 여력이 높을 뿐만 아니라 외부 자금조달 비용도 낮다. 낮은 금융포용, 기대 변화 등으로 소비자는 빅테크가 제공하는 금융서비스를 선호하게 되고, 빅테크가 가진 높은 데이터 접근성, 규제 미비 및 경쟁 부족 등은 빅테크의 금융서비스 제공을 촉진하고 있다.  빅테크가 주력사업(비금융)에 비해 수익성이 낮음에도 금융업 진출을 확대하는 이유는 주로 고객기반 및 충성도를 제고해 주력사업을 보조·강화하기 위해서다. 보고서는 ""새로운 사업모형을 가진 빅테크의 보험시장 진입은 보험산업 내 경쟁 강화를 통해 보험시장 혁신을 유도하고 소비자 후생을 증대시킬 수 있다""며 ""빅테크의 보험업 진출은 다양한 보험상품 및 서비스 개발을 가능하게 하고, 기업 간 경쟁 및 협력을 통해 보험산업의 효율성을 제고하는 등 보험시장 내 혁신을 유도할 수 있다. 보험소비자는 보험시장에 보다 쉽게 접근해 편리하게 이용할 수 있고, 개인 맞춤형 상품·서비스를 제공받아 고객만족도가 제고될 수 있다""고 설명했다. 이어 ""빅테크의 보험시장 진입은 전통적 금융규제 체계로 인한 규제차익 가능성이 있고, 빅테크 사업모형의 특성상 소수에 의한 지배적 플랫폼이 구축되기 쉬워 불공정경쟁 및 독과점이 발생해 시장효율성을 약화시킬 수 있다""며 ""빅테크와 보험회사의 과도한 경쟁심화는 보험회사의 위험추구를 부추길 수 있고, 빅테크의 대형화·비금융업과의 높은 연계성 등은 시스템 리스크를 발생시킬 수 있다""고 부연했다. 보고서는 ""보험회사는 빅테크에 비해 장기상품에 대한 노하우·위험관리능력 등에는 강점이 있지만, 시스템·인력의 경직성, 비금융 데이터 접근성·신기술 활용도 등에는 약점이 있다""며 ""정책당국은 시장 혁신·소비자 후생 증대를 위해 금융규제 체계, 시장경쟁, 금융안정성, 소비자 보호 등의 측면에서 다양한 검토를 수행할 필요가 있다. 빅테크가 기존 보험회사와 유사한 금융서비스를 제공할 때 규제차익이 발생하는지 점검하고, 중·장기적으로 업권별 규제에서 보다 유연한 금융규제 체계로의 전환을 논의할 필요가 있다""고 제안했다."
2021.07.12.,"카카오모빌리티, 택배사업 본격 진출…한진과 맞손",https://n.news.naver.com/mnews/article/001/0012518343?sid=105,(서울=연합뉴스) 카카오모빌리티가 한진과 플랫폼 기반 운송 사업 추진을 위한 업무협약(MOU)을 체결했다고 12일 밝혔다. 사진은 플랫폼 기반 신규 사업 추진을 위한 업무 협약식. 2021.7.12    [카카오모빌리티 제공. 재판매 및 DB 금지]    photo@yna.co.kr
2021.07.12.,"‘한은 디지털화폐’ 사업, SK·카카오·네이버 3파전",https://n.news.naver.com/mnews/article/366/0000746084?sid=101,"7월중 기술평가 마친 뒤 사업자 선정  삼성SDS, 입찰 포기·LG CNS는 협력사로 참여         한국은행이 추진하는 ‘중앙은행 디지털화폐(CBDC)’ 모의실험 연구사업이 SK C&C, 네이버, 카카오 3파전으로 압축됐다. 한국은행은 이달 중 사업자 선정을 완료하고 8월부터 사업을 시작한다.한국은행은 12일 정오 ‘중앙은행 디지털화폐(CBDC) 모의실험 연구’ 용역사업 입찰을 마감한 결과 카카오의 블록체인 기술 계열사 그라운드X, 네이버 자회사 라인플러스, SK주식회사의 SK C&C가 신청서를 제출했다고 밝혔다.당초 입찰을 준비해온 삼성SDS는 끝까지 참여를 고심하다가 결국 참여하지 않기로 결정했다. LG CNS는 주사업자로 나서지 않고 라인플러스 협력사 형태로 참여한 것으로 알려졌다.한국은행 전경. 가운데 길을 두고 오른쪽에 가장 높이 우뚝 솟은 건물이 한은 신관이다. 그 앞에 초록색 지붕 건물이 1912년 완공된 한은 본관. 왼쪽 두개 건물 중 직사각형 건물이 제1별관이고 아래 낮은 초록색 지붕 건물이 제2별관이다.        CBDC는 블록체인(분산저장) 기술을 기반으로 중앙은행이 직접 발행하는 전자적 형태의 화폐다. 이번 모의실험은 CBDC 도입을 위한 준비 과정으로, 한은은 먼저 가상 환경에서 CBDC가 화폐로서 제기능을 하는지 실험한 뒤 상용화 여부를 검토한다는 계획이다. 사업규모는 약 49억6000만원이다.올해 초부터 비트코인을 중심으로 암호자산(가상화폐) 투기 열풍이 불면서 주요국 중앙은행이 CBDC 연구와 도입 논의를 본격화하는 양상이다. 민간에서 발행하는 암호자산의 영향력이 커지면 그동안 중앙은행이 독점해온 화폐 발권력이 약해질 수 있다는 우려에 중앙은행들도 선제 대응에 나선 것이다. 한은도 ‘현금 없는 사회’라는 미래 지급결제 환경 변화에 대비해 지난해부터 CBDC 연구를 진행해왔다.한은은 모의실험을 2단계로 구분해 추진한다. 오는 12월까지 진행하는 1단계 실험에서는 가상공간(공공클라우드)에 CBDC 모의실험 환경을 분산원장 기술 기반으로 조성하고 CBDC 발행·유통·환수 등 기본기능에 대한 기술적 타당성 검증을 마친다.내년에 시작하는 2단계 실험에서는 국가간 송금, 디지털자산 구매, 오프라인 결제 등 CBDC 유통 업무 확장 기능의 가능성을 검토한다.한국은행 관계자는 “입찰 참여 업체가 제출한 입찰 관련 서류에 대해 이달 중 기술평가, 협상적격자와의 기술협상 등을 거쳐 사업자를 선정한 뒤 8월에 연구사업에 착수할 예정”이라고 밝혔다."
2021.07.12.,"""너무 올랐나?"" 무섭게 오르던 카카오게임즈 5% 급락, 증권가 과열 지적도",https://n.news.naver.com/mnews/article/009/0004822795?sid=101,"오딘 발할라 라이징 이미지 [사진 출처 = 카카오게임즈] 최고가 랠리를 펼쳐온 카카오게임즈의 주가가 12일 5% 넘게 급락했다. 최근 단기 급등에 따른 부담과 함께 증권가에서 주가 상승세가 너무 가파르다는 진단이 나오자 차익실현 매물이 쏟아진 것으로 풀이된다.12일 코스닥시장에서 카카오게임즈는 전 거래일 대비 4500원(5.33%) 내린 8만원에 거래를 마쳤다.카카오게임즈는 지난달 말 5만원 중후반대에 불과했지만 지난 2일 7만원대를 돌파한 데 이어 8일에는 8만원대까지 올라선 바 있다. 이날 하락하기 전까지 무려 열흘 새 46% 넘게 뛰었다. 신작 '오딘: 발할라 라이징'이 무서운 흥행 기록을 써내려가면서 주가가 급등세를 탄 것이다.실제 카카오게임즈의 신작 '오딘'은 출시 직후 며칠 사이에 애플 앱스토어와 구글 플레이 등에서 매출 1위를 모두 석권하며 모바일 게임계의 새로운 왕좌에 올라선 상황이다.그러나 이날 증권가에서 주가 상승세가 너무 가파르다며 투자의견을 '보유'(Hold)로 하향하면서 급락세를 맞았다. 이베스트투자증권은 이날 카카오게임즈의 목표주가를 9만5000원으로 30% 상향조정하면서도, 현재주가가 목표가에 근접했다고 평가하며 투자의견을 내렸다. 오딘이 흥행을 기록하고 있는 것은 맞지만  주가 상승세가 너무 가파르다는 평가다.성종화 이베스트투자증권 연구원은 ""오딘 한국의 첫날 판매액 70억원은 '리니지M' 한국, '리니지2 M' 한국의 현재 일평균 매출 수준을 훨씬 능가하는 수준으로 압도적 1위를 시현하고 있는 것으로 추산된다""고 지적했다. 이어 ""그동안 몇개 게임들이 아주 짧은 기간 동안 리니지M, 리니지2 M 등을 제치고 구글 매출 순위 1~2위에 잠시 랭크됐다가 금방 3위 이하로 순위가 하락하곤 했는데 오딘의 경우 현재 매출규모를 감안하면 최소한 '블레이드앤소울2' 론칭 후까진 매출 순위 1위를 지속할 가능성이 크다고 판단한다""고 덧붙였다.성 연구원은 그러나 ""오딘 한국 구글매출 순위 1위 등극 뉴스 후 너무나 가파른 주가상승으로 오딘 한국 신작모멘텀이 순식간에 주가에 거의 대부분 반영된 상황""이라며 ""현재 주가는 목표주가 대비 상승 여력이 부족해짐에 따라 투자의견을 '매수'에서 '보유'로 하향한다""고 덧붙였다.[김경택 매경닷컴 기자]"
2021.07.12.,공연‧티켓 1위 인터파크 매물로 나왔다…카카오 등에 구애,https://n.news.naver.com/mnews/article/025/0003117639?sid=101,"국내 공연‧티켓 예매 1위 업체인 인터파크가 매물로 나왔다. 신종 코로나바이러스 감염증(코로나19) 확산으로 지난 1년 6개월간 공연‧스포츠 등 티켓 업계가 사실상 ‘개점폐업’하면서 적자를 견디기 어려웠다는 분석이다.         인터파크 홈페이지 화면. [캡쳐]        12일 인터파크는 “NH투자증권을 매각 주간사로 선정하고 매각을 검토하고 있다”고 밝혔다. 업계에 따르면 인터파크는 네이버‧카카오‧11번가 등 이커머스 업체에 티저레터(투자설명서)를 배포하며 러브콜을 보낸 것으로 알려졌다. 매각 대상은 최대주주인 이기형 인터파크 대표이사와 특수관계인이 보유한 지분 28.41%다. 12일 기준 인터파크 시가총액(4500억원)을 기준으로 매각 금액은 1600억원 수준이다. 인터파크는 연초에도 해외 운용사를 대상으로 지분 4.5%를 156억원에 팔아 운영자금을 마련한 것으로 알려졌다.       1997년 설립된 인터파크는 국내 1세대 이커머스 업체다. 옥션 등 후발주자가 무섭게 추격하자 2008년 이베이코리아에 G마켓을 매각한 후 여행‧티켓에 집중했다. 인터파크는 국내 공연‧티켓 예매 시장 점유율이 70%에 이른다. 공연이나 스포츠 경기를 보러 간 10명 중 7명은 인터파크에서 예매했다는 의미다. 하지만 코로나19 여파로 지난해 112억원의 적자를 봤다.        되레 지금이 매각 적기라고 판단했을 수 있다는 분석도 나온다. 백신 접종이 본격화하고 코로나19 종식에 대한 기대감이 커지면서 실적 개선에 대한 기대감도 함께 커지고 있어서다. 익명을 요구한 업계 관계자는 “지난 일 년간 별다른 홍보가 없었던 인터파크가 최근 보도자료를 여러 건 배포하고 나서 매각 초석 다지기냐는 얘기가 있었다”며 “지금이 최저라는 인식을 심어주면 매각이 불가능한 것도 아닐 것""이라고 말했다."
2021.07.12.,"카카오-SK, 한전과 손잡고 전기차 충전플랫폼 경쟁...""구독형 충전 서비스 나온다""",https://n.news.naver.com/mnews/article/029/0002686504?sid=101,"전기차 초급속 충전기  연합뉴스    전기차 시장이 급성장하면서 카카오와 SK가 충전 플랫폼 서비스 시장 선점을 위해 적극적으로 나서고 있다. 모빌리티 서비스 업계에서는 충전 플랫폼 서비스 데이터를 통해 다양한 구독형 충전 서비스를 내놓을 것으로 보고 있다. 12일 한국전력은 지난 9일 티맵모빌리티와 '전기차 충전사업 협력을 위한 양해각서'를 맺고 티맵을 통해 전기차 충전소를 검색하고 예약 및 결제까지 가능한 '차징플래너(Charging Planner)' 서비스를 제공한다고 밝혔다.차징플래너는 네이게이션을 활용해 경로상 가까운 위치, 충전기 상태, 충전요금 정보를 고려해 최적의 전기차 충전소를 추천해주는 서비스로 이용자가 희망하는 시간에 충전할 수 있는 예약 기능과 결제 서비스도 제공한다.이미 티맵모빌리티는 국내에서 가장 많은 전기차 충전소를 운영하는 차지비, 국내 최대 규모 급속·초급속 충전 인프라기업 대영채비, 전기차 충전사업자 에버온, 전기차 충전소 정보서비스기업 소프트베리 등과 업무협약을 맺었다.  또 지난 1일에는 SK에너지가 한국전력과 국내 전기차 보급 활성화를 위한 서비스 공동개발에 대한 업무협약을 체결했다. 양사는 이번 업무협약을 통해 회사가 보유한 역량을 기반으로 전기차를 이용하는 기업 및 일반 고객의 전기차 사용 편의성과 경제성을 제고하기 위한 공동 협력과제를 구체화하고 협업하기로 했다.이보다 앞서 지난 5월에는 카카오모빌리티가 한전과 전기차 충전 플랫폼 구축을 위한 서비스 개발 협력 업무협약(MOU)을 체결하고, 차징플래너 서비스를 제공한다. 여기에 카카오모빌리티는 자사 결제서비스인 카카오페이를 활용해 결제 편의성을 더 높였다. SK그룹 계열사들이 전기차 충전 인프라 서비스를 확대하고 있는 가운데, 티맵보다 앞서 한전과 업무협약을 맺고 전기차 충전 인프라 서비스를 시작한 카카오와의 경쟁은 앞으로 더 치열해 질 것으로 보인다. 카카오와 SK가 전기차 충전 인프라 서비스에 나선 이유는 탄소중립 등으로 친환경차의 성장이 빠르게 이뤄질 것으로 전망되면서, 충전 플랫폼 서비스가 모빌리티 업계의 새로운 먹거리로 급부상할 것으로 보이기 때문이다.   모빌리티업계 관계자는 ""전기차 충전 플랫폼 서비스를 통해 이용자의 충전소 이용 패턴부터 결제 내역 등 각종 데이터를 확보할 수 있다""며 ""이를 기반으로 각 플랫폼은 여러 가지 생활서비스를 엮어 전기차 운전자용 구독형 서비스를 내놓을 가능성이 높다""고 말했다."
2021.07.12.,"보험연 ""카카오 금융 진출 따른 불공정경쟁 억제해야""",https://n.news.naver.com/mnews/article/001/0012518470?sid=101,"카카오뱅크[카카오뱅크 제공]    (서울=연합뉴스) 하채림 기자 = 카카오와 네이버 등 '빅테크'의 금융업 진출로 상품·서비스 혁신이 기대되지만 불공정 경쟁과 소비자 보호 사각지대에 관한 우려도 커지고 있다.      12일 보험연구원이 발간한 '빅테크의 보험업 진출에 대한 기대와 과제' 보고서에서 황인창 연구위원은 카카오 등 신흥국 '빅테크' 기업이 막대한 고객기반을 바탕으로 결제서비스에서 시작해 대출·예금에 이어 자산관리와 보험까지 다양한 금융분야로 서비스를 급속히 확대하고 있다고 진단했다.     특히 구글과 페이스북 등 해외 빅테크가 결제를 중심으로 1∼2개 분야에 진출한 데 비해 카카오는 결제, 예금, 대출, 크라우드펀딩, 자산관리, 보험 등 소매금융 서비스의 전방위로 영역을 넓혀나가고 있다. 비교적 다양한 금융사업을 영위하는 아마존도 예금과 자산관리 서비스에는 진출하지 않았다.     황인창 연구위원은 카카오와 함께 알리바바, 바이두, 텐센트 등을 거론하며 ""신흥국에서는 빅테크가 기존 금융회사와 파트너십을 구축하기보다 금융회사로서 인가를 받아 기존 금융회사와 직접 경쟁하는 방식으로 금융서비스를 제공하고 있다""고 분석했다.  [보험연구원 제공. 재판매 및 DB 금지]    빅테크의 금융업 진출은 시장 혁신을 유도하고 다양한 서비스가 개발돼 소비자 만족과 편의가 증진되는 점이 그 긍정적 효과로 꼽힌다.     하나의 온라인 플랫폼으로 다양한 경제활동이 가능해지고 다양한 상품·서비스 개발로 산업의 효율성이 제고될 것으로 기대된다.     그러나 불공정 경쟁과 소비자 보호에 관한 우려도 동시에 제기된다.     빅테크 플랫폼에서 금융서비스가 제공되면 높은 수수료를 주는 금융회사를 더 유리하게 대우하는 등 불공정 경쟁으로 소비자의 이익을 침해할 수 있다는 것이다.     또 빅테크 플랫폼 중심의 사업모형은 금융정보의 집중 현상을 일으켜 독과점에 따른 효율 저하를 초래할 수 있다고 황 연구위원은 지적했다.     온라인 또는 플랫폼을 통해 팔리는 금융상품은 소비자 보호 책임 소재가 명확하지 않아 보호 사각지대가 생기는 부작용도 우려된다.     기술사용에 취약한 계층은 서비스 접근성이 떨어지고, 보험료 등 서비스에 차별을 당하는 부작용도 예상되는 부분이다.    따라서 정책당국은 빅테크의 금융업 진출에 관해 규제 차별, 공정 경쟁, 금융안정성, 소비자 보호 등 여러 측면에서 다양한 검토를 해야한다고 황 연구위원은 주문했다.     황 연구위원은 ""빅테크의 지배적 플랫폼 구축으로 인한 불공정경쟁, 독점적 데이터·기술 활용을 억제할 필요가 있다""고 밝히고, 금융회사가 보유한 금융 데이터뿐만 아니라 빅테크가 접근할 수 있는 비금융 데이터도 공유하는 방안을 검토할 것을 제안했다.     tree@yna.co.kr"
2021.07.12.,"카카오모빌리티, '한진'과 손잡고 '카카오 T 택배' 서비스 본격화",https://n.news.naver.com/mnews/article/421/0005471458?sid=105,"카카오모빌리티와 한진이 '플랫폼 기반 신규 사업 추진을 위한 업무협약'을 체결했다고 12일 밝혔다. 왼쪽부터 조현민 한진 미래성장전략 및 마케팅 총괄 부사장, 노삼석 대표이사와 류긍선 카카오모빌리티 대표이사, 안규진 사업부문총괄 부사장. (카카오모빌리티 제공) © 뉴스1(서울=뉴스1) 김근욱 기자 = 카카오모빌리티가 '한진'과 손잡고 카카오T 앱 내 택배 서비스를 본격화한다.카카오모빌리티는 글로벌 물류 종합기업 한진과 '플랫폼 기반 신규 사업 추진을 위한 업무협약'을 체결했다고 12일 밝혔다.이번 협약은 '카카오 T' 플랫폼을 기반으로 한 택배 서비스 운영은 물론, 장기적으로 카카오모빌리티의 이동 빅데이터 및 플랫폼 운영 노하우와 한진의 물류자산, 네트워크 운영 경험을 접목한다는데 목표를 두고 있다.그 첫 단계로 카카오모빌리티는 지난달 30일 카카오 T 앱에서 택배 베타서비스를 시작했다. 이번 협약을 기점으로 서비스를 본격화 해 이용자 접점을 확대한다는 계획이다.회사 측은 카카오 T 앱 가입자라면 누구나 배송부터 물품 픽업 및 배송현황 확인, 자동결제까지 한 곳의 플랫폼에서 해결할 수 있다고 설명했다.소화물(20kg 이하 중량, 가로·세로·높이의 합 140cm 이하 크기) 운송에 한해 단일 가격 4000원으로, 일반 개인 택배보다 합리적인 가격에 택배 서비스 이용이 가능하다고 덧붙였다. 양사는 미래사업 영역에서도 협력하기로 했다. Δ택배 근로자들의 업무 효율 증대를 위한 자율주행 택배차량 개발 Δ기사 운행 정보가 담긴 택배 데이터 및 AI 기술을 활용한 택배 운송 관리 시스템 구축 Δ무인 로봇을 활용한 건물 내 배송 구현 방안도 공동 추진한다.류긍선 카카오모빌리티 대표는 ""국내 최초로 개인택배 브랜드를 도입해 생활 속 운송 서비스 혁신에 기여해 온 한진과의 협약이 카카오 T 플랫폼에서 선보이고 있는 사물의 이동 서비스 영역을 진화시킬 마중물이 될 것이다""며 ""택배 서비스가 카카오 T앱을 통해 생활 속 서비스로 자리잡을 수 있도록 노력하겠다""고 밝혔다."
