기사날짜,기사제목,네이버 뉴스 url,기사내용
2023.05.10.,"카카오, 카카오톡 '채팅방 조용히 나가기' 기능 추가",https://n.news.naver.com/mnews/article/448/0000408497?sid=101,"/카카오 제공오늘부터 카카오톡 그룹 채팅방에서 조용히 나갈 수 있게 된다. 카카오는 10일 카카오톡 업데이트(v10.2.0)를 진행하며 '채팅방 조용히 나가기' 기능을 실험실에 추가했다고 밝혔다.최신버전으로 업데이트한 이용자는 카카오톡 실험실에서 '채팅방 조용히 나가기' 옵션을 선택할 수 있다.해당 옵션을 선택한 뒤 그룹채팅방을 나가면 ""OOO님이 나갔습니다""라는 문구가 다른 참여자들에게 표시되지 않는다.이를 통해 채팅이 뜸해졌거나 나갈 타이밍을 놓친 그룹 채팅방의 불필요한 메시지와 알림으로 불편을 겪었던 이용자들의 스트레스가 줄어들 것으로 기대된다.카카오는 이번 업데이트를 시작으로 올해 안에 이용자 스트레스를 줄이기 위한 기능을 지속적으로 추가할 계획이다. 알림을 손쉽게 끄거나 알림 방식을 이용자 상황에 맞게 설정하는 등의 기능이 포함될 예정이다.카카오 홍은택 대표이사는 ""앞으로도 이용자 의견에 귀 기울이고, 다양한 개선 사항들을 반영해 이용자 만족도를 높이고 편의 향상을 위해 노력할 것""이라고 밝혔다."
2023.05.10.,카카오톡 ‘조용히 나가기’ 도입…“원치않는 단톡방 해방”,https://n.news.naver.com/mnews/article/056/0011482166?sid=105,"학업을 위해 지난 3월 말에 회사를 그만 둔 36살 홍 모 씨.전 직장 동료들과 함께 있는 카카오톡 그룹 채팅방에 여전히 포함돼 있습니다.퇴사 후 또다시 인사를 하고 채팅방을 나가기가 어색하기도 하고,  아무 말 없이 나가는 것은 예의 없는 행동이라고 생각돼 망설이다 보니 한 달이 넘게 지났습니다.전 직장과 관련된 그룹 채팅방이 20여 개나 되다 보니 결국 나갈 타이밍을 놓쳤고,  지금은 그냥 방치하고 있는 상황입니다.홍 씨 사례뿐 아니라 사실상 참여하지 않는 그룹 채팅방, 그렇지만 나가기도 눈치 보이는 경우가 적지 않을 텐데요.오늘(10일)부터 그룹 채팅방에서 조용히 나갈 수 있게 됐습니다.‘조용히 나가기’ 기능 모습 ■""000 님이 나갔습니다."" 없이 나가기 가능 …최신 업데이트하면 적용카카오는 오늘 카카오톡 업데이트(v10.2.0)를 진행하며 '채팅방 조용히 나가기' 기능을 추가했다고 밝혔습니다.카카오톡을 최신 버전으로 업데이트한 이용자는 실험실 메뉴에서 '조용히 나가기' 옵션을 선택할 수 있게 됐습니다.이 옵션을 선택하면 그룹 채팅방을 나가더라도 '000 님이 나갔습니다.'라는 문구가 더는 표시되지 않습니다.다른 참여자들이 대화방의 전체 구성원 목록을 들여다보기 전까지는 채팅방에서 누가 나갔는지 알 수 없게 된 것입니다.다만, 이번 기능 업데이트는 점진적으로 배포되기 때문에 이용자에 따라 업데이트 가능 여부는 시차가 있을 수 있다고 카카오 측은 설명했습니다.■모르는 친구 채팅방 초대 수락/거절 기능도 추가 예정카카오는 ""이번 기능 추가로 채팅이 뜸해졌거나 나갈 타이밍을 놓친 그룹 채팅방의 불필요한 메시지와 알림으로 불편을 겪었던 이용자들의 스트레스가 줄어들 것으로 기대된다.""라고 밝혔습니다.그러면서 ""친구 목록에 없는 이용자가 그룹 채팅방에 초대하는 경우 수락 여부를 확인하는 '모르는 친구 채팅방 초대 수락/거절'과 사용자 안전을 위한 '톡 사이렌' 기능 등을 업데이트하고 있다.""라고 말했습니다.■쌓이는 단톡방만큼 커지는 '소통 스트레스'...'조용히 나가기'로  줄어들까?마이크로스프트가 어제(9일) 발표한 '2023 워크 트렌드 보고서'를 보면, 직장인들은 평균적으로 업무 시간의 57%를  단체 채팅이나 화상 회의, 이메일 등 소통 업무에 사용하는 것으로 조사됐습니다.문서 작성 등을 포함한  창작 업무(43%)보다 높은 비율입니다.많은 시간을 '소통 업무'에 할애하는 만큼  '소통 스트레스'를 호소하는 사람들도 많은데요,  이번 카카오톡 '조용히 나가기' 기능 추가로, 나갈 기회를 놓친 카카오톡 그룹 채팅방들과 함께 스트레스에서도 해방될 수 있을까요?(자료 제공: 카카오)"
2023.05.10.,"네이버·카카오, 실시간 트렌드 전환",https://n.news.naver.com/mnews/article/014/0005010121?sid=105,"카카오 '투데이 버블' 서비스 출시  포털 다음 '투데이 버블' 키워드 추출 관련 내용. 카카오 제공 [파이낸셜뉴스] 네이버와 카카오가 실시간 트렌드를 이용자가 보다 편리하게 접할 수 있는 서비스를 잇따라 선보인다.   10일 카카오는 포털 '다음' 이용자들이 더욱 유용한 정보를 얻고 사회의 공감대를 형성해 나가는 데 도움이 되는 '투데이 버블' 서비스를 출시했다. 투데이 버블에 대해 카카오 측은 ""온라인 이용자들의 최근 관심사 및 유용한 정보를 파악할 수 있도록 도와주는 서비스""라며 ""이용자들이 생활과 안전에 도움이 되는 정보와 우리 사회의 공감대를 확대할 수 있는 이야기 주제를 발견할 수 있길 기대한다""고 전했다.   네이버도 모바일 애플리케이션에서 관심사와 트렌드에 따라 콘텐츠를 자동으로 추천하는 기술을 고도화하고 있다.   모바일 검색홈에서 관심사 및 트렌드에 따라 자동으로 제공되는 추천피드를 일부 이용자를 대상으로 테스트하고 있다. 이 중 이용자들 관심사를 담은 '트렌드 토픽'에서는 최신성을 위해 일부 분야 뉴스도 활용될 전망이다. 다만 이 같은 서비스가 '실시간 검색어'와는 다르다는 입장이다.   카카오는 ""실시간 이슈 검색어와는 정보 출처 범위, 분석 시간, 순위화 등의 측면에서 차별화된 서비스""라며 ""투데이 버블의 정보 출처는 다음 서비스 뿐만 아니라 제휴를 맺은 뉴스 사이트 및 웹크롤러를 사용할 수 있는 공개된 온라인 커뮤니티 등 다양한 외부 웹페이지""라고 설명했다. 이어 ""분석의 기준이 되는 시간을 수 일로 늘렸으며, 키워드를 순위화하지 않는다""고 강조했다."
2023.05.10.,"카카오, 카카오쇼핑라이브 전용 홈페이지 개설",https://n.news.naver.com/mnews/article/001/0013932106?sid=101,"카카오, 카카오쇼핑라이브 전용 홈페이지 개설[카카오 제공] (서울=연합뉴스) 홍국기 기자 = 카카오는 전자상거래(커머스) 사내독립기업(CIC)인 커머스CIC가 운영하는 카카오쇼핑라이브가 전용 홈페이지를 개설했다고 10일 밝혔다.    인터넷 생방송 판매(라이브커머스)에 대한 선호도가 점차 높아짐에 따른 조처다.    카카오톡 4번째 탭인 쇼핑탭과 5번째 탭인 더보기 탭에서 '라이브쇼핑' 아이콘을 클릭하면 카카오쇼핑라이브 홈에 접속할 수 있다.    새로 개설된 홈페이지는 직관적인 탐색 방식과 개별 라이브에 집중할 수 있는 화면 구성으로 이용 편의성을 높였다고 카카오는 소개했다.    홈 우상단의 캘린더 아이콘을 선택하면 라이브 일정을 한눈에 파악할 수 있고 손쉽게 사전 알림 신청도 가능하다.    앞서 카카오쇼핑라이브는 지난 3월 말 카톡 4번째 탭인 쇼핑탭에 '라이브' 영역을 추가해 이용 편의성을 강화한 데 이어, 지난달 말에는 카카오톡 스토어 파트너사도 자유롭게 인터넷 생방송 판매를 진행할 수 있도록 '파트너스 라이브'를 신설한 바 있다.    redflag@yna.co.kr"
2023.05.10.,"""택시 타기 어디가 좋을까요?"" 카카오T `탑승 위치` 앱 추천",https://n.news.naver.com/mnews/article/029/0002799663?sid=105,"역·쇼핑몰 등 출입구까지 안내 서비스카카오모빌리티가 카카오T 택시에서 대형 건물 '택시 탑승 위치 추천' 기능을 선보인다. 카카오모빌리티 제공    앞으로 카카오T를 이용해 택시를 호출할 경우 탑승이 보다 편리해질 전망이다. 어디에서 타면 가장 좋을 지 앱에서 추천도 해 준다. 카카오모빌리티는 대형 건물에서 카카오 T 택시 호출 시 기사와 승객의 탑승 위치가 엇갈리지 않도록 탑승 위치를 추천해 주는 기능을 선보인다고 10일 밝혔다. 우선 주요 국제선 공항과 기차역, 대형 건물 등에서 해당 기능을 선보이며 적용 범위는 점차 확대할 예정이다.공항, 기차역, 고속버스터미널, 복합 쇼핑몰 등 여러 개의 출입구가 있는 대형 건물에서 택시를 호출할 경우 탑승하기 좋은 출입구를 추천해주는 게 골자다. 대형 건물에서 택시 호출 화면을 켜면 현재 위치에서 가장 가까운 출입구가 출발지로 추천된다. 이를 통해 출입구 위치를 잘 모르는 낯선 건물에서도 헤매지 않고 기사와 만날 수 있다. 특히 공항에서는 출발·도착층 게이트를 분리해 정확한 위치를 지정할 수 있어 더욱 편리할 것으로 보인다.카카오모빌리티는 최근 1년간의 호출 콜을 기준으로 승객들이 실제로 많이 탑승하는 승차 위치 빅데이터를 분석하고 해당 장소를 기준으로 실제 입출구 위치, 내비게이션 안내 좌표상의 입출구 위치 등을 고려해 추천 입출구 위치를 선정했다. 펜스로 인도와 차도가 분리돼 택시 탑승이 어려운 곳, 버스 정류장, 주정차 금지구역, 횡단보도 또는 교차로 인근, 어린이 보호구역 등은 최대한 추천에서 제외했다.카카오모빌리티는 승객의 위치를 차량 이용이 용이한 위치로 보정해 주는 기술을 지속해서 고도화하고 있다. GPS 위치, 도로 네트워크 배치, 길안내 정보 등을 종합해 운전자와 승객의 현재 위치에 대한 모든 경우의 수를 찾고 가장 높은 확률을 보인 경우로 현재 위치를 특정하는 '맵매칭 기술'이 대표적이다. 이 외에도 택시 탑승만을 위한 별도의 좌표 데이터베이스를 구축·운영하며 차량의 접근이 어려운 아파트 단지 내부나 차량 통행이 제한되는 도로에서 호출이 발생하는 경우 차량 진입이 어려운 위치임을 안내하거나 적절한 위치로 출발지를 변경해 주는 등의 서비스 개선 시도를 이어오고 있다.류긍선 카카오모빌리티 대표는 ""정확한 측위, 위치 보정 등의 택시 기반 기술에 집요하게 투자하며 보다 정교한 이동 서비스를 제공할 수 있도록 계속 힘쓰겠다""고 말했다."
2023.05.10.,"실검 부활하나…네이버·카카오, '핫 이슈' 서비스 출시",https://n.news.naver.com/mnews/article/374/0000335159?sid=101,"네이버와 카카오가 실시간 트렌드를 파악할 수 있는 서비스 출시에 잇달아 나서고 있습니다. 카카오는 '투데이 버블' 서비스를 오늘(10일) 출시했다고 밝혔습니다. 카카오는 투데이버블이 실검과는 완전히 다른 서비스라고 주장합니다. 과거 실검은 하나의 서비스에서 이용자가 입력하는 검색어 통계 정보를 활용해 순위를 매겨 제공한 반면, 투데이버블은 다음의 내부 서비스뿐만 아니라 제휴된 뉴스 사이트와 온라인 커뮤니티 등 다양한 외부 웹페이지를 정보의 출처로 합니다. 투데이버블은 분석의 기준이 되는 시간을 늘리고 키워드에 순위를 매기지 않는다는 점에서 차별화됩니다. 앞서 다음과 네이버의 실검 서비스는 여론 조작과 언론 생태계 황폐화 등 여러 논란과 부작용을 낳으며 각각 2020년 2월, 2021년 2월에 잇달아 폐지된 바 있습니다. 네이버도 모바일 애플리케이션에서 관심사와 트렌드에 따라 자동으로 콘텐츠를 추천하는 기술을 고도화해 올 하반기에 관련 서비스를 출시할 계획입니다. 검색뿐 아니라 구독 정보, 문서 클릭 이력 등을 종합적으로 고려해 검색어 대신 콘텐츠를 추천하는 방식입니다.  당신의 제보가 뉴스로 만들어집니다.SBS Biz는 여러분의 제보를 기다리고 있습니다.홈페이지 = https://url.kr/9pghjn"
2023.05.10.,카카오의 관심사 노출 '투데이 버블'이 '실검'과 다른 4가지 이유,https://n.news.naver.com/mnews/article/031/0000745670?sid=105,"정보 출처, 노출 키워드 개수, 노출 순서, 삭제 조치 등에서 실검과 달라포털 다음이 다른 이용자의 최근 관심사와 유용한 정보를 파악할 수 있게 하는 '투데이 버블' 베타(시범) 서비스를 10일 시작했다.포털 다음(Daum)에서 제공하는 '투데이 버블' 서비스 예시 [사진=카카오]카카오 측은 투데이 버블과 관련해 ""여러 사람이 관심을 갖고 많이 이야기하는 주제가 무엇인지 발견할 수 있도록 만든 서비스""라며 ""이용자가 보다 유용한 정보를 얻고 공감대를 형성해 나가는 데 도움이 되길 기대한다""고 설명했다.투데이 버블은 다음에서 검색어를 입력한 뒤 나오는 검색 결과 창에서 확인한다. PC 화면에서는 우측, 모바일에서는 검색창 하단에서 볼 수 있다.여러 키워드를 보여준다는 점에서 과거 제공했던 실시간 이슈 검색어(실검)를 부활시킨 것 아니냐는 의견도 나온다. 하지만 과거 실검과는 다른 서비스라는 게 카카오 측 설명이다.카카오 관계자는 ""실시간 이슈 검색어는 다음 검색이라는 단일 서비스 내에서 이용자가 입력하는 검색어에 대한 통계 정보를 활용했다""며 ""투데이 버블의 정보 출처는 다음 서비스 뿐만 아니라 제휴를 맺은 뉴스 사이트 및 웹 크롤러를 사용할 수 있는 공개된 온라인 커뮤니티 등으로 출처의 다양성을 고려해 보정 과정을 진행한다""고 설명했다.실검과는 달리 키워드 개수도 상황에 따라 제각각이고 노출되는 키워드도 이용자마다 다르다. 카카오 측은 ""대다수는 다른 리스트(목록)를 제공받지만 작은 확률로 같은 화면을 볼 수 있다""고 말했다.과거 실검은 키워드 순위가 매겨져 노출됐지만 투데이 버블에서는 여러 키워드가 무작위(랜덤)로 뜨는 점도 다르다.또한 선정성·폭력성 등 아동·청소년 유해 정보나 증오·혐오·차별 표현 등 운영 기준에 부합하지 않는 키워드에 대한 이용자 신고가 있을 경우 검토 후 바로 조치를 취한다."
2023.05.10.,"카카오뱅크, 종합소득세 신고 서비스",https://n.news.naver.com/mnews/article/003/0011850245?sid=101,"[서울=뉴시스]이주혜 기자 = 카카오뱅크는 5월 종합소득세 신고 기간을 맞아 '종합소득세 신고 서비스'를 시작한다고 10일 밝혔다.1월 출시한 '간편 세금 조회·신고 서비스'로 개인사업자, 프리랜서 등 종합소득세 신고 대상 고객이 카카오뱅크 앱에서 간편하게 종합소득세를 조회, 신고할 수 있도록 준비했다.카카오뱅크 '간편 세금 조회·신고 서비스'는 부가가치세 및 종합소득세 등 개인사업자가 어렵게 느끼는 세무 신고를 간편하고 저렴하게 해결할 수 있는 서비스다. 널리소프트가 운영하는 세금 조회서비스 '쎔(SSEM)'을 카카오뱅크 앱에서 이용할 수 있는 형태로 제공된다. 해당 서비스는 카카오뱅크 앱 내 '종합소득세·부가가치세 조회하기'에서 이용할 수 있다.카카오뱅크는 이번 종합소득세 신고 기한인 31일까지 종합소득세 조회 서비스를 횟수 제한 없이 무료로 제공한다. 세금 신고는 건당 3만3000원으로 이용할 수 있다. 카카오뱅크 개인사업자 통장이나 입출금 통장 보유 고객이라면 몇 번의 클릭만으로 편리하게 사용 가능하다.별도의 앱 설치나 로그인 없이 카카오뱅크 앱에서 계산된 세금을 간편하게 확인할 수 있다. 국세청 홈택스에 접속할 필요 없이 바로 세금 신고까지 가능하다.아울러 31일까지 종합소득세 조회를 완료한 개인사업자 고객을 대상으로 1만명을 추첨해 커피 쿠폰을 제공하는 이벤트도 진행한다.카카오뱅크는 1, 7월 부가가치세, 5월 종합소득세 신고 기간에 맞춰 조회·신고 서비스를 정기적으로 제공할 예정이다."
2023.05.10.,[단독] 카카오式 챗GPT 사용 지침 나왔다…생성형 AI 아우르는 안전망 마련,https://n.news.naver.com/mnews/article/243/0000044668?sid=101,"챗GPT뿐 아니라 신규 서비스에도 적용 가능해 ‘차별화’제한보다 안전한 사용 강조…API 보안 가이드에 포함챗GPT 유료 서비스도 사내서 사용 가능…기술 경쟁 대응카카오가 ‘챗GPT’(ChatGPT) 사용 지침을 만든 것으로 확인됐다. 생성형 AI 서비스를 아우를 수 있는 보안 지침을 마련했다는 점에서 다른 기업들과 차별화된다. [사진 AFP=연합뉴스][이코노미스트 정두용 기자] 카카오가 ‘챗GPT’(ChatGPT) 사용 지침을 만든 것으로 확인됐다.10일 카카오에 따르면 회사는 최근 챗GPT 사용 가이드를 제작해 임직원들에게 공유했다. 5월 초 카카오그룹의 모든 임직원에게 공개된 보안 가이드에는 ‘개인 정보 및 사내 정보를 챗GPT에 입력하지 말라’는 등의 내용이 담겼다. 특히 고객사 정보와 개발 노하우가 담긴 데이터 등의 입력에 주의를 당부했다. 이는 그간 챗GPT 사용에 주의를 당부해 온 여타 정보통신기술(ICT) 기업들도 강조한 지점이다.카카오는 여기에 더해 오픈AI(OpenAI)의 응용프로그램인터페이스(API) 사용 요령도 안내한 것으로 확인됐다. 챗GPT 개발사인 오픈AI의 API를 사용한 다양한 프로그램이 등장하는 추세다. 카카오는 사용 지침 내용을 이 같은 서비스 아우를 수 있도록 구성했다. 다양한 신규 생성형 인공지능(Generative AI) 서비스 사용 때에도 해당 사용 지침을 적용할 수 있도록 안전망을 마련한 셈이다.카카오의 챗GPT 사용 가이드는 약 한 달간 내부 논의 끝에 마련됐다. 카카오는 챗GPT 등장 전에도 자체적으로 ‘대외비 정보 활용 불가’ 원칙을 적용해 왔다. 회사는 해당 내용만으로는 챗GPT 정보 유출 구조에 대응이 부족할 수 있다고 판단했다. 비교적 신규 서비스인 챗GPT 사용 시 발생할 수 있는 정보 유출 구조를 사내 구성원들에게 정확하게 전달할 필요가 있다고 봤다. 챗GPT 오남용을 방지하면서도 생성·대화형 AI 전반을 아우르는 보안 규정을 세웠다는 점이 다른 ICT 기업들의 접근과 비교해 차별화된다.카카오 관계자는 “5월 초 전사 공개된 챗GPT 사용 보안 가이드에는 생성·대화형 인공지능(AI)을 사용할 경우, 개인 정보와 회사 기밀 입력에 주의를 기울이라는 등의 내용이 담겼다. 또 오픈AI API는 물론 다양한 생성 AI 서비스 사용 시 나타날 수 있는 보안 문제를 임직원들이 인지할 수 있는 내용으로 구성했다”면서 “대외비 정보 활용 불가 원칙을 다시 한번 전사적으로 강조하고, 혹시 발생할 수 있는 보안 사고를 방지하기 위한 목적으로 마련된 사용 지침”이라고 설명했다.챗GPT 제한보다…‘안전한 사용’ 강조카카오는 현재 챗GPT 등장으로 야기된 생성형 AI 서비스 경쟁에 적극 대응하고 있다. 지난 2021년 선보인 자체 초대규모 AI 모델 코(Ko)GPT를 고도화하는 작업을 진행 중이다.카카오는 이 때문에 생성형 AI 서비스의 대표 격인 챗GPT의 사내 사용을 차단하거나 제한하는 식으로 접근하지 않았다. 사내 임직원이 직접 챗GPT를 사용하며 서비스에 대한 이해도를 높여야 기술적 변화에 대응이 가능하기 때문이다. 사용을 제한하기보다 임직원의 안전한 이용을 장려하는 방향으로 사내 소통을 강화하고 있다. 실제로 카카오는 챗GPT의 유료 버전도 사내에서 사용이 가능하다. 사전에 목적을 검토받고 별도의 승인 절차를 밟으면 사용을 허용하는 식으로 제도를 운영하고 있다.카카오브레인 주요 사업 계획. [제공 카카오브레인]카카오가 고도화 중인 코GPT는 오픈AI가 챗GPT를 구현하는 데 기반으로 사용한 초대규모 AI 모델 GPT-4에 대응하는 모델이다. 카카오는 코GPT를 한국 시장에 맞춰 고도화하고, 이를 자사 서비스에 접목해 사업적 기회를 잡겠단 취지다.홍은택 카카오 대표는 최근 2023년 1분기 실적발표 콘퍼런스콜을 통해 “카카오브레인은 상반기 중 메시지 기반의 AI 챗봇 서비스를 테스트하면서 실사용 데이터를 확보, 모델을 고도화하고 있다”며 “하반기 중 파라미터(매개변수)와 데이터 토큰의 규모가 확장된 코GPT 2.0을 공개하는 것을 목표로 하고 있다”고 설명한 바 있다.챗GPT에 입력된 질문 내용은 오픈AI 서버에 전송된다. 오픈AI 임직원이 저장된 질문 내용을 확인하고, 학습 데이터로 사용할 수 있다. 챗GPT에 소스 코드나 기업 운영 정보 등을 질문으로 입력하는 것만으로도 외부에 사내 정보가 유출되는 구조다.이 같은 구조에 대응해 국내 ICT 기업들은 다양한 보안 방안을 적용하고 있다. ▲사용 자체를 막기보다 안전망을 마련해 오남용 방지(카카오·네이버·SKT·KT·LGU+·LG전자 등) ▲사내 사용 전면 금지(삼성전자 DX 부문·금융권 일부 기업 등) ▲사내 안전망 마련 후 사용 허가 검토(SK하이닉스·포스코 등) 등 기업 특성에 따라 대응 방법이 나뉜다.ICT업계 관계자는 “카카오와 같이 개발자가 중심이 되는 기업의 경우 사내 구성원 대다수가 챗GPT를 통한 정보 유출 구조를 인지하고 있을 것”이라면서도 “이와 별개로 안전망을 마련하는 일은 기업 운영에 세밀함을 나타내는 사례다. 혹시 보안 사고가 났을 때 책임 소재를 분명히 할 수 있는 요인이 되기 때문”이라고 말했다."
2023.05.10.,"교보생명, 카카오페이손보 인수설 '솔솔'…왜?",https://n.news.naver.com/mnews/article/629/0000216027?sid=101,"금융지주사 전환 추진 위한 손보사업 포트폴리오 확보 움직임 양사 ""결정된 사안 없다"" 일축10일 보험업계에 따르면 교보생명은 미래 성장 동력을 확보하는 차원에서 손해보험업 진출을 검토 중이다. /더팩트 DB내년 하반기를 목표로 금융지주사 전환을 추진 중인 교보생명이 카카오손해보험을 비롯한 손해보험사 인수를 검토하는 것으로 알려져 그 배경에 관심이 쏠린다. 업계에서는 교보생명이 카카오페이손보 인수 추진을 통해 손보사업 포트폴리오를 확보하려는 움직임을 보이고 있다는 해석이 나오는 가운데 양사는 인수설에 대해 결정된 사안이 없다며 말을 아끼고 있다.10일 보험업계에 따르면 교보생명은 미래 성장 동력을 확보하는 차원에서 손해보험업 진출을 검토 중이다. 지난달 파빌리온자산운용 지분 100%를 인수해 교보AIM자산운용으로 사명을 바꾼 데 이어 추가적인 사업 포트폴리오 확장을 구상하는 것으로 풀이된다.교보생명은 내년 하반기 금융지주사를 설립해 기존 생명보험 중심에서 다양한 비보험 영역으로의 사업 기반 확장을 마련할 예정이다. 신창재 교보생명 이사회 의장은 직접 비보험사 포트폴리오 확장에 대한 의지를 밝히기도 했다. 신 의장은 ""파빌리온자산운용 인수는 신호탄이다. 앞으로 비보험 관계로 교보그룹 포트폴리오를 갖출 것""이라며 ""금융지주사 전환은 주주와 회사가 서로 윈윈해야 하는 작업""이라고 밝혔다.이 과정에서 교보생명이 카카오페이손보 인수를 추진한다는 이야기도 나온다. 지난 8일 한 언론매체에 따르면 교보생명은 지난해 말부터 카카오페이손보 인수를 위해 물밑 협상을 진행해 왔고 최근 실사를 진행 중인 것으로 전해졌다. 교보생명이 카카오페이손보 지분 51%를 인수하고 인수가는 600억~700억 원 수준으로 합의를 봤다는 내용이다.카카오페이손보는 2021년 9월 카카오페이(60%)와 카카오(40%)가 총 1000억 원의 자본금을 투입해 지난해 4월 공식 출범한 회사다. 인수 협상은 교보생명이 카카오페이손보 지분 51%를 확보하는 방식으로 진행될 것으로 알려졌다.다만 교보생명은 손보사 인수를 검토하고 있는 것은 사실이지만 구체적인 회사가 결정된 것은 아니라는 입장이다. 교보생명 관계자는 ""미래 성장동력 확보차원에서 손보사 진출을 검토하고 있지만 특정 회사 인수가 구체적으로 결정된 사안은 아니다""라며 ""실사도 진행이 안 된 것으로 확인됐다""고 말했다.카카오페이 역시 교보생명의 카카오페이손보 지분 인수 추진에 대해 결정된 것이 없다는 입장이다. 카카오페이 관계자는 ""카카오페이는 카카오페이손해보험의 성장을 위해 다양한 방안을 논의 중이나, 현재 보도된 기사와 같이 경영권 양도에 대해 검토한 적은 없다""고 밝혔다. 전날 공시를 통해 ""다양한 방안을 검토 중이지만 현재까지 구체적으로 결정된 사항은 없다""고 밝히기도 했다.카카오페이손해보험은 지난해 4월 출범 당시 카카오만의 특색이 담긴 생활밀착형보험을 내놓을 것으로 기대를 모았지만 현재까지 큰 진전은 없다. /카카오페이관련 업계에서는 교보생명이 카카오페이손보 지분 인수에 관심을 보였을 가능성이 높다고 보고 있다. 교보생명이 이를 통해 손보사업 포트폴리오를 확보하려는 움직임을 보이고 있다는 해석이 나온다. 앞서 교보생명은 지난해 말 매물로 나온 MG손해보험 인수에 사모펀드 더시드파트너스의 핵심 출자자로 참여하면서 손보업 진출에 시동을 걸었지만 거래가 무산됐다.카카오페이손보의 보험 사업 전개가 지지부진한 점도 교보생명의 지분 인수 시나리오에 설득력을 더하는 요소라는 시각도 있다.카카오페이손보는 지난해 4월 출범 당시 카카오만의 특색이 담긴 생활밀착형보험을 내놓을 것으로 기대를 모았지만 현재까지 큰 진전은 없다. 지난해 10월 개인들을 대상으로 '금융안심보험'을 출시했지만 시장에서 좋은 반응을 얻지 못했다. 특히 카카오페이손보는 내부적으로 새 상품을 만드는 데 어려움을 겪어왔던 것으로 알려졌다.최근 카카오페이 실적도 부진하다. 카카오페이의 올해 1분기 영업손실(연결기준)은 130억1200만 원을 기록했고 24억 원의 순손실을 냈다. 전년 1분기 때는 37억9100만 원의 흑자를 냈지만 올해는 적자 전환했다. 카카오페이손보에서도 당분간 흑자 전환할 요인이 없다는 점에서 지분 매각, 사업 정리, 타사와의 협업 등 새로운 돌파구가 필요했을 것이라는 분석도 나온다.보험업계 관계자는 ""카카오페이 손보는 지금 1년째 됐는데 큰 성과가 나지 않고 있고 외연을 확장해야 하는 교보생명 입장에서는 포트폴리오를 다양화해야 할 필요가 있기 때문에 어느 정도 니즈는 맞겠다는 생각이 든다""며 ""문제는 카카오페이손보를 확보하는 게 수익을 확보하는 것이 아니라 결국에는 라이센스를 확보하는 그 이상도 이하도 아닌 의미가 될 수 있다. 오히려 라이센스 비용만 지불하면 되니 지금이 살 수 있는 적기라고 보는 시각도 있다""고 설명했다.발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write"
