기사날짜,기사제목,네이버 뉴스 url,기사내용
2023.03.22.,"편의점 CU·카카오메이커스, 전남 수산물 판매",https://n.news.naver.com/mnews/article/001/0013830649?sid=102,"전남도 수산물 판매 확대 협약[전남도제공.재배포 및 DB금지]    (무안=연합뉴스) 전승현 기자 = 편의점 CU와 카카오메이커스가 전남산 수산물을 판매한다.    22일 전남도에 따르면 도와 BGF리테일, 카카오는 지난 21일 '전남산 수산물의 새로운 유통망 확대를 위한 업무협약'을 했다.    이에 따라 BGF리테일이 운영하는 CU는 올해 편의점 김밥용 김 약 120억 원어치를 구매할 계획이다.     또 편의점 간편식 재료 사용과 신메뉴 개발에 전남 수산물을 활용하는 등 안정적 판로 확보에도 적극적으로 협력한다.    공동주문 플랫폼 카카오메이커스는 전남에서 생산한 제철 수산물을 판매하고 홍보(전남 어가 돕기)하는데 협력하기로 했다.    카카오메이커스가 생산자와 소비자를 직접 연결하는 유통 서비스를 함으로써 소비자는 알뜰한 가격으로 싱싱한 수산물을 구입하고 어업인은 제값을 받으면서도 재고가 없게 수산물을 판매할 수 있는 효과가 있을 것으로 기대된다.    김영록 전남지사는 ""전남 청정해역에서 생산한 수산물의 안정적 판로망을 확보해 더 많은 소비자가 맛보고 더 많은 생산자를 돕는 선순환 효과까지 만들 수 있는 새로운 유통 채널을 확보했다""며 ""전국의 소비자가 안전하고 신선한 수산 식품을 구입하도록 유통환경 개선에 최선을 다하겠다""고 말했다.    shchon@yna.co.kr"
2023.03.22.,"해외로 나가는 카카오모빌리티, '스플리트' 인수로 얻게 된 것",https://n.news.naver.com/mnews/article/293/0000042921?sid=105,"카카오모빌리티가 처음으로 해외 기업을 인수하면서 글로벌 플랫폼으로 도약하기 위한 발판을 마련했다.카카오모빌리티는 22일 지난해 지분 투자했던 영국 모빌리티 중개 플랫폼 '스플리트'를 인수했다고 밝혔다. 회사는 이번 인수를 계기로 해외 시장 공략에 본격적으로 나설 계획이다. 카카오모빌리티는 회사가 확보한 스플리트의 구체적인 지분율은 공개하지 않았다. 카카오모빌리티의 가맹 택시가 정차해 있다. (사진=카카오모빌리티 홈페이지)카카오모빌리티는 해외 현지 외국인을 대상으로 직접 사업을 전개할 예정이다. 기존에는 국내 이용자를 대상으로 해외에서 카카오T 앱을 통해 현지 모빌리티 서비스를 이용할 수 있게 해주며 해외 시장 공략의 기반을 닦았다. 예를 들어 현재 동남아시아 국가에서 카카오T 앱으로 택시를 호출하면 현지 최대 모빌리티 서비스인 '그랩'의 택시를 이용할 수 있다. 회사가 이러한 전략을 택한 것은 모빌리티 서비스 특성상 지역색이 강하고 현지 공급자망 확보가 어려워 직접 진출이 어려웠기 때문이다. 이번 인수는 이러한 어려움을 해소하기 위한 것이다. 스플리트는 전 세계 모빌리티 서비스를 통합해 이용자가 어느 나라에 가든 평소 쓰던 앱을 그대로 쓸 수 있도록 해주는 '플랫폼의 플랫폼'이다. 현재 △차량 호출 △소형이동수단 △대중교통 등 서비스를 제공한다. 우버(Uber), 그랩(Grab), 카림(Careem), 위챗(WeChat), 알리페이(Alipay) 등 주요 글로벌 플랫폼과 파트너십을 맺고 있으며 아시아 · 북미 · 중동 · 유럽 내 150여 개 국가에서 20억 명이 이용 중이다. 이처럼 해외 현지의 수요 및 공급자망을 가진 스플리트를 인수함으로써 카카오모빌리티는 해외 직접 진출 전략을 구사할 수 있게 됐다. 예컨대 미국인이 스페인으로 여행 가서 모빌리티 서비스를 이용할 때도 카카오모빌리티가 플랫폼 역할을 할 수 있게 된 것이다. 특히 위챗이나 알리페이를 비롯한 중국 주요 앱들과 협업이 용이해진 것이 성과다. 코로나19로 인한 봉쇄가 완화되며 경제 활동을 재개한 이후 모빌리티 서비스를 쉽고 편하게 이용하려는 중국인의 수요를 적절히 대응할 수 있게 됐기 때문이다. 카카오모빌리티는 이밖에도 해외 이용자들의 편의성을 높이는 우수 사례를 지속적으로 만들어갈 예정이다."
2023.03.22.,"""계열사 수도, 연봉도 줄었다""...달라진 카카오",https://n.news.naver.com/mnews/article/215/0001090443?sid=101,"한때 계열사 수를 3년간 2배 이상 늘리는 등 전방위로 확장해나가던 카카오가 지난해에는 몸집 줄이기에 나서면서 계열사 수가 줄어든 것으로 나타났다.22일 카카오 사업보고서에 따르면 지난해 말 기준 이 회사 국내 계열사는 127개로 집계됐다. 상장사 5개, 비상장사 122개로 2021년 말 138개에서 11개 줄었다.카카오 계열사는 2018년 65개였으나 빠르게 사업 확장하면서 이후 3년간 2배 넘게 늘었다. 2021년 9월께부터 거대 디지털 플랫폼 사업자가 내수 시장에서만 사업 영역을 넓히며 플랫폼 지배력을 남용한다는 비판이 거세졌고, 카카오는 결국 글로벌 비즈니스를 강화하겠다며 사업 전략을 수정했다.이후 카카오 김성수 이사회 의장은 지난해 4월 계열사를 계속 정리할 것이라며 연말까지 30∼40개가 줄어들 것으로 예상된다고 했는데, 실제로는 11개만 줄어들어 기대에 미치지 못한다는 지적도 있다.카카오는 이에 대해 계열사 통합 노력을 지속하고 있지만 글로벌 콘텐츠 경쟁력 확보를 위한 투자가 이어지면서 계열사가 일부 늘어났다고 해명했다.카카오는 ""지난 1년간 30여 개 회사가 흡수합병, 지분매각, 청산 종결 등 사유로 계열 제외됐지만, 창작 생태계 확장과 K-콘텐츠 글로벌 확대를 위한 회사들이 편입되며 사업보고서상 11개가 순감했다""고 설명했다.한편 사업보고서상 지난해 카카오 임직원 평균 보수는 1억3천900만 원으로 2021년(1억7천200만 원)보다 19.2% 줄어든 것으로 나타났는데, 이는 임직원이 주식매수선택권(스톡옵션)을 행사해 얻는 수익이 줄어든 탓이라고 카카오는 설명했다.지난해는 경기 침체와 금리 인상 등으로 카카오 주가가 약세를 보이면서 임직원이 스톡옵션 행사 시점을 늦춘 것이라는 해석도 나온다.카카오는 ""스톡옵션 행사차익 제외 시 1인당 평균 급여는 2021년 8천900만 원에서 작년 9천500만 원으로 6.7% 늘었다""면서 ""스톡옵션 부여 및 행사 등에 대한 조건은 직원 개인마다 다르고, 이에 따라 연간 행사차익은 달라질 수 있다""고 밝혔다.(사진=연합뉴스)"
2023.03.22.,"카카오, '세계 강아지의 날’ 유기동물 입양문화센터 건립 모금",https://n.news.naver.com/mnews/article/003/0011755847?sid=105,"기사내용 요약유기동물 입양 플랫폼 ‘포인핸드’와 함께 유기동물 인식 개선 진행카카오는 사회공헌 플랫폼 ‘카카오같이가치’가 오는 23일 ‘세계 강아지의 날’을 맞아 모금함 기부 및 행동 미션에 참여할 수 있는 캠페인을 진행한다고 22일 밝혔다.(사진=카카오) *재판매 및 DB 금지[서울=뉴시스]최은수 기자 = 카카오가 ‘세계 강아지의 날’을 기념해 바람직한 반려동물 문화를 만들기 위해 이용자들과 함께 뜻을 모은다.카카오는 사회공헌 플랫폼 ‘카카오같이가치’가 오는 23일 ‘세계 강아지의 날’을 맞아 모금함 기부 및 행동 미션에 참여할 수 있는 캠페인을 진행한다고 22일 밝혔다.유기동물에 대한 긍정적인 인식과 입양을 통한 행복을 알리기 위해 진행하는 모금 캠페인은 카카오같이가치와 유기동물 입양 플랫폼 ‘포인핸드’가 함께한다. 지난 9월 카카오임팩트 펠로우십의 시즌3 펠로우로 선정된 이환희 대표가 이끄는 포인핸드는 보호소에서 보호 중인 유기동물들의 정보와 표준화된 입양 방법 콘텐츠를 제공해 실질적 유기동물 입양을 연계하는 ‘입양문화센터’의 건립을 추진중이다. 조성된 모금액은 입양자 교육 강사비, 보호소 VR 투어 및 입양 관련 영상 콘텐츠 제작, 홍보 리플렛과 포스터 제작 등 센터 운영에 사용될 예정이다. 모금 동참을 희망하는 이용자는 캠페인 페이지에서 참여할 수 있으며, 희망 금액을 직접 기부하는 방식과 댓글, 응원, 공유 시 카카오가 각각 100원을 기부하는 참여 기부 방식을 통해 가능하다.이와 함께 사회문제 해결에 동참할 수 있는 행동 참여 프로젝트 ‘모두의행동’에서는 유기동물 입양 문화 확산과 건강한 반려동물 문화 조성을 위한 행동 미션을 진행한다. 입양을 기다리는 유기동물의 사진이나, 함께 하고 있는 반려동물의 사진 등을 프로젝트 페이지에 업로드하면 된다. 또는 사진과 함께 반려동물을 끝까지 잘 보살피겠다는 다짐과 책임감을 담은 메시지를 작성 후 인증하는 것도 가능하다. 총 1만개의 행동 미션 달성 시 포인핸드의 입양문화센터를 위해 카카오가 1000만원을 기부할 계획이다. 강승원 카카오같이가치 팀장은 “반려동물을 끝까지 아끼고 사랑하는 성숙한 문화의 정착과, 유기동물 입양에 대한 인식을 보다 개선해 나가고자 이번 캠페인을 진행하게 됐다”며 “동물 보호와 복지를 통해 사람과 동물의 상생을 꿈꾸는 이용자들의 많은 관심을 기대한다”고 말했다.한편, 카카오는 기부 문화의 확산을 위해 지난 2007년 12월부터 ‘카카오같이가치’ 플랫폼을 운영해왔다. 현재까지 누적 기부금액은 631억원을 돌파했으며, 1만5900개 이상의 모금함이 운영되고 참여 건수는 5190만건에 달한다."
2023.03.22.,"카카오모빌리티, 英 스플리트 인수…""글로벌 사업 확장""",https://n.news.naver.com/mnews/article/015/0004823726?sid=105,"개별 앱·서비스간 연결해주는 '스플리트'카모 첫 해외 기업 인수 사례카카오모빌리티가 영국 기반 스타트업 스플리트(Splyt)를 인수했다. 각국 모빌리티 서비스 연결을 지원하는 기반 기술 기업을 품고 해외 사업을 본격화하겠다는 구상이다. 22일 카카오모빌리티는 스플리트를 인수해 해외 직접 진출 가속화에 나선다고 밝혔다. 2017년 카카오에서 분사한 카카오모빌리티가 해외 기업을 사들인 첫 사례다. 양사는 인수가액과 지분율 등 인수 조건은 공개하지 않았다. 스플리트는 앞서 소프트뱅크, 그랩 등으로부터 초기 투자를 받았다.  스플리트는 모빌리티 분야 API(응용프로그램 인터페이스) 기업이다. 서로 관련이 없는 모빌리티 앱끼리 데이터 송수신을 연결할 수 있게 중개한다. 이를 통하면 이용자가 일일이 개별 앱을 내려받지 않아도 한 앱으로 다른 서비스를 쓸 수 있다. 베트남에서 카카오T 앱만으로 현지 앱 ‘그랩’의 택시 서비스를 이용할 수 있는 식이다. 카카오모빌리티는 2019년 스플리트와 함께 이같은 택시 ‘로밍(연동)’ 서비스를 운영했다.스플리트 서비스를 활용하면 특정 지역 내에서 사업을 키운 앱이 다른 지역의 별도 앱과 연계해 영향력을 키우기 쉽다. 우버, 그랩, 캐비파이, 카림, 트립닷컴, 부킹닷컴, 알리페이, 위챗, 바이낸스 등이 스플리트를 쓴다. 카카오모빌리티에 따르면 스플리트가 파트너십을 통해 연결한 앱 서비스 이용자들은 총 150여개국에 걸쳐 20억명에 달한다. 이 네트워크를 활용하면 현지 공급자망을 어렵지않게 확보할 수 있다는 설명이다. 카카오모빌리티는 “위챗, 알리페이, 트립닷컴 등 중국 주요 슈퍼앱이 스플리트와 협업하고 있다”며 “코로나19 봉쇄 조치가 완화된 이후 중국 이용자들이 해외로 나갈 경우 스플리트가 직접적인 수혜를 받을 것으로 기대한다”고 했다.  카카오모빌리티는 스플리트 인수를 통해 해외 직접 진출을 늘릴 계획이다. 카카오모빌리티는 일본을 비롯한 30여개국에서 서비스를 하고 있다. 일부는 중개 플랫폼을 통한 로밍 방식을, 일부는 현지 직접 진출 방식을 통해서다. 작년엔 괌에 카카오T 기술 인프라를 적용했다. 올초엔 라오스에 현지 전용 서비스 플랫폼을 구축한다고 발표했다.카카오모빌리티는 작년을 ‘글로벌 진출 원년’으로 발표하고 해외 시장 진출을 추진하고 있다. △국내 이용자가 해외에서도 카카오T 앱을 그대로 사용할 수 있게 하는 ‘아웃바운드’ 서비스 △해외 이용자가 한국에 입국해 카카오T 서비스를 이용하게 하는 ‘인바운드’ 서비스 △해외 현지 외국인을 대상으로 하는 ‘해외 직접 진출’ 등을 운영한다. 이번 인수로 스플리트는 카카오모빌리티 산하에 편입된다. 스플리트 직원 30여명은 카카오모빌리티에 합류한다. 스플리트 주요 경영진은 아예 한국으로 거처를 옮길 전망이다. 카카오모빌리티의 기존 직원 수는 약 950명이다. 일각에선 특정 기업에 소속되지 않은 채 서로 다른 사업자간 ‘중립 지대’ 역할을 했던 스플리트의 성격이 바뀌면서 사업에도 영향을 받을 수 있다는 우려도 나온다. 카카오모빌리티는 “스플리트가 카카오모빌리티 산하에 들어오면서 재무적 안정성이 강화돼 신규 파트너 유치 등에 도움이 될 것”이라고 했다."
2023.03.22.,"메디띵스, 카카오벤처스 등서 브릿지 투자 유치",https://n.news.naver.com/mnews/article/030/0003085944?sid=101,"메디띵스는 카카오벤처스와 디캠프로부터 브릿지 투자를 유치했다고 22일 밝혔다.메디띵스는 배뇨장애 환자가 도뇨·배뇨를 관리할 수 있는 방광 모니터링 기기 메디라이트와 맞춤형 배뇨장애 관리 플랫폼을 제작한다. 메디라이트를 하복부에 부착하면 방광 내 소변량을 측정할 수 있다. 환자는 스마트폰에서 소변 배출 시점을 확인할 수 있다.척수손상이나 치매 등 신경계 이상으로 배뇨 기능에 문제를 겪는 신경인성 방광 환자를 포함한 배뇨장애 환자, 돌봄 가족 삶의 질 개선을 목표로 한다.메디띵스는 이번 투자를 바탕으로 임상 연구와 해외 진출을 준비한다. 2024년 미국 법인을 설립하고 미국 유수 대학과 임상 연구를 수행할 예정이다. 과민성 방광이나 야간뇨 진단에 필수인 배뇨일지를 자동 생성하는 등 개인 맞춤형 배뇨 관리 플랫폼도 고도화한다.김치원 카카오벤처스 상무는 “기술, 의료 각 분야 전문가 역량을 결집해 환자의 구체적인 문제를 해결하는 노력을 높게 평가하고 있다”고 설명했다.김아람 메디띵스 대표는 ”완성도 높은 방광 모니터링 기기와 개인 맞춤형 배뇨장애 관리 플랫폼을 통해 환자 치료와 자유로운 활동을 돕겠다”면서 “환자와 보호자 모두 건강하고 밝은 삶을 영위할 수 있도록 성장해나가겠다”고 밝혔다."
2023.03.22.,"한국투자證, 카카오·토스와 '토큰 동맹'",https://n.news.naver.com/mnews/article/015/0004823824?sid=101,토큰증권 생태계 구축 협력한국투자증권이 카카오뱅크 토스뱅크와 함께 토큰증권(ST) 생태계 구축에 나선다. 투자자들은 이르면 내년부터 비상장주식이나 채권처럼 쉽게 ST에 투자할 수 있을 것으로 예상된다.한국투자증권은 카카오뱅크 토스뱅크 카카오엔터프라이즈와 ST 협의체인 한국투자ST프렌즈를 결성했다고 22일 밝혔다. 한국투자증권이 발행한 ST를 카카오뱅크와 토스뱅크가 유통·판매하는 구조다. 카카오뱅크와 토스뱅크 고객은 앱 등을 통해 한국투자증권이 발행한 ST에 투자할 수 있다. 카카오엔터프라이즈는 분산원장 구축 기술 파트너로 참여한다.그동안 증권사들이 조각투자업체와 업무협약을 체결한 사례는 많았지만 대형 금융회사를 중심으로 플랫폼을 구축하는 사례는 이번이 처음이라는 게 회사 측 설명이다. 한국투자증권은 연내 분산원장 인프라를 구축하고 내년께 ST 시장이 제도권으로 들어오면 본격적으로 상품을 공급할 계획이다.
2023.03.22.,"카카오뱅크 ""KCB, NICE 신용점수 한 번에 확인하세요""",https://n.news.naver.com/mnews/article/014/0004984977?sid=101,"카카오뱅크 제공[파이낸셜뉴스] 카카오뱅크는 '내 신용정보 서비스'에서 코리아크레딧뷰로(KCB)와 NICE평가정보(NICE)의 신용점수를 모두 확인할 수 있도록 서비스를 확대한다고 22일 밝혔다.   내 신용정보 서비스는 고객이 신용점수와 카드 이용 금액, 대출 보유 현황, 연체, 보증 내역을 한눈에 확인할 수 있는 개인 신용관리 서비스다. 지난 2018년 10월 출시된 이후 현재까지 827만명의 이용자를 확보했다.   카카오뱅크는 내 신용정보 서비스의 제휴 신용평가사로 NICE를 새롭게 추가했다. 기존에 제공하던 KCB의 신용정보에 더해 NICE 신용점수까지 함께 제공하면서 고객이 서로 다른 신용점수를 한눈에 확인할 수 있도록 편의성을 높였다는 설명이다.   카카오뱅크는 지난 2019년 10월부터 내 신용정보 서비스에서 '신용점수 올리기' 기능도 함께 제공 중이다. '신용점수 한번에 올리기'를 누르면 고객의 건강보험납부 내역 등 경제활동을 증명하는 서류가 신용평가사로 전달돼 제출한 서류가 인정되면 신용점수가 올라가는 방식이다. 실제로 지난 2월말까지 ‘신용점수 한번에 올리기’ 기능을 통해 고객 138만명의 신용점수가 상승했다. 1인당 평균 상승 신용점수는 17.8점 수준이다.   카카오뱅크 관계자는 ""서비스 출시 이후로 신용점수 올리기 기능을 추가하고 이번에 제휴사를 신규로 추가하는 등 서비스를 지속 확대하고 편의성을 높여왔다""며 ""앞으로도 고객의 적극적인 신용정보 관리를 돕기 위해 관련 서비스를 고도화해나갈 계획""이라고 말했다."
2023.03.22.,"""애플페이 vs 삼성페이... 승자는 네이버·카카오?""",https://n.news.naver.com/mnews/article/123/0002300380?sid=101,"카드고릴라 '삼성페이-네이버, 反애플페이 동맹 맺은 이유' 콘텐츠 발간삼성페이 연동 후 네이버페이 오프라인 가맹점 12만개→300만개애플페이 NFC보급률 5% 수준...""삼성페이엔 '골든타임'""아직 현대카드만 가능...페이·카드사, 포인트 적립혜택 강화""애플페이 교통카드 탑재 더디면 삼성페이서 갈아탈 메리트 없어"" ◆…카드고릴라 제공애플페이와 삼성페이의 경쟁에서 네이버와 카카오가 승자로 거듭날 것이란 전망이 나왔다. 삼성페이가 네이버페이와 손잡은 데 이어 카카오페이와의 협력 가능성도 제기되면서 이들 페이가 온라인에서 오프라인으로 비즈니스 영역을 넓힐 수 있다는 이유다.   22일 삼성전자는 삼성페이와 네이버페이의 협업 서비스를 오는 23일부터 시작한다고 밝혔다. 이는 전날 국내 서비스를 개시한 애플페이에 대한 '맞불' 차원으로 해석된다. 카카오페이도 삼성페이와 연동을 논의 중인 것으로 알려졌다.   신용카드 플랫폼 카드고릴라는 이날 '삼성페이가 네이버와 반(反) 애플페이 동맹을 맺은 이유' 콘텐츠를 통해 ""애플페이의 국내 출시는 간편결제 시장에 K-갈라파고스(국제적 고립)화 탈출의 신호탄일지 모른다""며 ""삼성페이가 애플페이란 외세에 맞서 네이버페이, 카카오페이와 손을 잡는 '적과의 동침'을 시작할 정도""라고 밝혔다.   이에 따라 '페이 춘추전국시대'가 열릴 것으로 전망되고 있다. 카드고릴라는 ""네이버페이와 카카오페이는 오프라인 결제에서 삼성페이에 밀리고 있는데 삼성페이가 손을 내밀다니 '땡큐'일 수밖에 없다""며 ""삼성페이와의 서비스 연동으로 네이버페이 오프라인 가맹점이 12만개에서 300만개로 늘어난 것만 봐도 네이버에게 이번 동맹이 얼마나 이득인지 알 수 있다""고 설명했다.    ◆…카드고릴라 제공카드고릴라는 애플페이 확산의 걸림돌로 NFC결제단말기 보급률 저조와 교통카드 이용불가, 현대카드만 이용 가능한 상황을 꼽았다. 이는 삼성페이를 비롯한 국내 간편결제 사업자의 '골든타임'이 남아있는 것으로 봤다.   현재 국내 신용카드 가맹점 280만개 중 NFC결제단말기 보급률은 5% 수준에 그친다. 현대카드가 대형 브랜드를 중심으로 NFC단말기를 빠르게 보급하고 있어 연말까지 보급률이 15%로 올라갈 것으로 업계는 보고 있다.   카드고릴라는 ""영세가맹점까지 NFC결제단말기가 보급되기엔 상당한 시간이 걸릴 것으로 보인다. 그 시간 동안 삼성페이는 네이버페이, 카카오페이와 함께 온·오프라인에서 이용자의 이탈을 막는 락인(Lock-in) 효과를 얻는다는 전략""이라며 ""애플페이로 결제가 안 되는 불편함을 많이 느낄 때, 삼성페이는 편하게 결제하는 경험을 유지하는 것이 삼성페이가 골든타임에서 취할 목표""라고 분석했다.   아직까지 현대카드로만 애플페이를 이용할 수 있는 점도 한계로 꼽힌다. 현대카드가 국내 배타적 사용권을 포기하면서 다른 카드사들도 애플과 계약할 수 있게 됐지만 시간이 소요되는 만큼 출시 초기에는 현대카드로만 결제 가능하다.    			삼성페이, 네이버-카카오페이와 연합... 간편결제 카드 혜택 범위 확대에 촛점 맞춰   삼성페이는 네이버페이 및 카카오페이와 연합을 맺어 간편결제 카드 혜택의 범위를 넓이는 데 초점을 맞추고 있다. 간편결제에 등록해 결제하면 결제액의 일부를 포인트로 적립해주는 신용·체크카드가 많기 때문이다.   카드고릴라는 ""삼성페이와 네이버페이·카카오페이의 협업이라면 다양한 포인트 적립혜택을 펼칠 것""이라며 ""이들의 대응전략은 '페이 혜택 있는 카드들도 많고, 지금 내가 쓰는 카드를 그대로 쓸 수 있는데, 굳이 애플페이로 갈아탈 이유를 느끼지 못하겠다'는 생각을 가지게 만드는 게 핵심""이라고 설명했다.   삼성페이와 달리 애플페이는 교통카드 사용이 불가한 점도 치명적이다. 티머니, 캐시비 같은 선불 교통카드 업체와의 제휴가 이뤄지지 않았기 때문이다.   다만 이 문제는 빠른 시일 내 해결될 수도 있다. 코레일의 자회사 선불교통카드 '레일플러스'의 간편결제 서비스가 애플 iOS와 호환가능한지 검토 중이며, 캐시비를 운영하는 롯데카드 자회사 '로카모빌리티'도 협의 중이라 밝힌 바 있다.   카드고릴라는 ""애플페이가 교통카드 기능을 탑재하는 데 오랜 시간이 걸린다면, 교통카드를 따로 들고 다녀야 하는 불편함은 여전할 것""이라며 ""기존 아이폰 유저는 큰 불편함을 느끼지 못할 수도 있으나, 이미 삼성페이로 교통카드 찍는 게 익숙한 삼성페이 유저라면 애플페이로 갈아탈 메리트가 없는 셈""이라고 짚었다.   앞으로의 쟁점은 '페이 이용자에게 얼마나 혜택을 줄 수 있는지'가 될 것으로 보인다. 카드고릴라는 애플페이가 걸림돌을 해결하는 동안 국내 페이가 공격적인 마케팅과 혜택을 펼칠 것이라 봤다.   카드고릴라는 ""애플페이도 단순히 '실물 카드 없이 아이폰에서 결제 가능하다'만 가지고는 이미 카드혜택과 페이 혜택에 익숙해진 국내 시장을 점유하기 힘들 수 있다""며 ""만약 기존 삼성페이 유저들이 애플페이를 써야 할 이유를 찾지 못한다면, 기존 페이를 쓰는 건 이어질 가능성이 크다""고 분석했다."
2023.03.22.,"한투증권, 카카오뱅크·토스뱅크와 ‘STO 협의체’ 결성",https://n.news.naver.com/mnews/article/009/0005105183?sid=101,"[사진제공=한국투자증권]이르면 내년부터 시작될 것으로 전망되는 ‘토큰 증권(STO)’ 시장을 선점하기 위한 증권사들의 행보가 빨라지고 있다.한국투자증권은 22일 카카오뱅크·토스뱅크와 함꼐 STO협의체 ‘한국 ST 프렌즈’를 결성하고 토큰증권 생태계 구축에 나선다고 밝혔다.  토큰 증권이란 부동산, 미술품은 물론 음원 등까지 투자 가능한 자산들을 쪼개 발행한 증권을 뜻한다. 블록체인 기술을 활용해 이르면 내년부터 도입될 전망이다.금융위원회가 지난달 ‘토큰증권 가이드라인’을 내놓은 이후 각 증권사들이 경쟁적으로 관련 시장 공략을 위한 방안을  내놓고 있다. 증권업계에선 장기적으로 토큰증권이 주식 채권 등에 이은 새로운 성장동력이 될 수 있을 것으로 기대하고 있어서다.한국투자증권이 이날 밝힌 협의체엔 카카오뱅크와 토스뱅크가 블록체인 시범 운영 파트너로 참여한다.  한국투자증권은 카뱅의 2대 주주다. 또 한국은행 중앙은행 디지털화폐(CBDC) 모의실험 사업을 수행한 카카오엔터프라이즈가 분산원장 구축을 위한 기술 파트너로 차명한다.한국투자증권은 연내 발행 분산원장 인프라를 구축하고 안정성과 보안성 테스트를 진행할 예정이다. 이후 본격적인 토큰증권 상품 공급을 추진하기로 했다. 초기 생태계 구축이 완료되면 경쟁력있는 조각투자 기업들의 참여를 유도해 투자자 보호, 시스템 안정을 최우선으로 하는 토큰증권 생태계로 확장해나간다는 목표다.한국투자증권 관계자는 “토큰증권에 적합한 상품을 공급할 수 있는 발행 인프라 구축이 토큰증권 생태계 구성의 첫 걸음”이라며 “파트너간 시너지를 극대화해 토큰증권 활성화와 양질의 상품 제공에 역할을 다하겠다”고 말했다.금융위는 상반기 중 토큰 증권과 관련한 전자증권법 및 자본시장법 개정안을 제출할 계획이다.한국투자증권 외에도 KB증권은 관련 생태계 확대 등을 위해 ‘ST 오너스’를 출범했다. 이 외에도 미래에셋증권, 신한투자증권,  NH투자증권, 하나증권, 대신증권, 교보증권, SK증권 등도 협의체 설립을 비롯해 관련 플랫폼기업 투자·인수 등을 검토하고 있다."
