기사날짜,기사제목,네이버 뉴스 url,기사내용
2023.02.13.,"""고래싸움에 신난 새우""…카카오vs하이브, 경영권은 어디로?",https://n.news.naver.com/mnews/article/421/0006626404?sid=101,"이수만 전 총괄이 제기한 가처분신청 결과가 분수령ⓒ News1 양혜림 디자이너(서울=뉴스1) 공준호 기자 = 하이브와 카카오가 SM엔터테인먼트(이하 에스엠) 경영권을 두고 지분 인수경쟁을 펼치면서 에스엠 주주는 환호성을 지르고 있다. 하이브가 현재 주가보다 높은 가격에 일부 에스엠 주식을 공개매수하겠다고 발표하는 등 공격적인 행보를 보이면서 주가가 급등세를 나타내고 있기 때문이다.다만 향후 카카오가 본격 지분매입에 나설지가 관건이다. 주가도, 경영권도 카카오의 행보에 따라 전망이 크게 엇갈리고 있다. 13일 증권업계에 따르면 카카오와 하이브의 '에스엠 경영권 분쟁' 분수령은 이 전 총괄프로듀서가 제기한 가처분 금지 신청 결과가 될 것으로 보인다. 가처분이 기각될 경우 카카오와 하이브의 경영권 분쟁이 본격적으로 점화할 것으로 보인다. 다만 가처분이 인용될 경우 지분을 취득하지 못한 카카오가 경영권 분쟁에서 발을 빼면서 모멘텀이 소멸될 수 있다는 분석이 나온다.앞서 에스엠는 7일 카카오를 대상으로 1주당 9만1000원에 123만주 유상증자를 단행하고 9만2300원에 114만주의 전환사채를 발행했다. 이를 통해 카카오는 에스엠의 지분 9.05%를 2171억원에 취득했다.이에 대해 이 전 총괄프로듀서는 ""회사의 경영권 분쟁 상황에서 경영진이 경영권이나 지배권 방어 등 회사 지배관계에 대한 영향력에 변동을 주는 것을 목적으로 제3자에게 신주 또는 전환사채를 발행하는 것은 주주의 신주인수권을 침해하는 것""이라며 발행금지 가처분을 신청한 상태다.이후 10일 방탄소년단(BTS)의 소속사 하이브가 이 전 총괄프로듀서의 지분 14.8%를 인수하기로 하면서 카카오와 하이브의 대결구도가 부각됐다. 하이브 측은 지분인수 소식과 함께 소액주주 지분 최대 25%를 12만원에 공개매수하겠다는 방안을 발표했다. 공개매수가 완료될 경우 하이브가 보유하게 되는 최대 지분은 39.80%가 된다. 카카오가 경영권을 확보하려면 추가 지분매수가 불가피한 상황이다.하이브가 에스엠 주식 공개매수에 나선다고 발표한 10일 에스엠 주가는 전날보다 1만6200원(16.45%) 오른 11만4700원에 거래를 마감했다. 경영권 분쟁이 본격화하면서 주가가 급등했다는 평가다.방시혁 하이브 의장(왼쪽), 이수만 SM 전 총괄 프로듀서/ 사진제공=하이브, SM다만 카카오가 하이브의 행보에 '맞불'을 놓을지 여부는 아직 불확실한 상황이다. 가처분 신청 결과에 따라 카카오의 판단이 달라질 것이라는 분석이 나온다. 가처분이 인용될 경우 지분을 취득하지 못한 카카오 측이 경영권 분쟁에서 빠지면서 주가 상승 모멘텀이 소멸될 수 있다는 분석이다. 이선화 KB증권 연구원은 ""가처분 신청이 인용될 경우 카카오가 다른 매물을 찾을 가능성이 높기에 에스엠 주가는 단기 12만원에 고점을 형성할 수 있다""고 경고했다.반면 가처분이 기각되면 카카오가 본격적으로 경영권 확보 경쟁에 나설수 있다고 이 연구원은 전망했다. 그는 ""카카오와 에스엠의 시너지를 위해서는 하이브보다 많은 지분을 취득하는 것이 유리하다""며 ""이에 하이브가 제시한 공개매수가 12만원보다 더 높은 가격에 에스엠 주식을 매수해야 하는 상황이 올 수도 있다""고 내다봤다.현재 이 전 총괄프로듀서 측을 대리하는 법무법인 화우는 재판부에 카카오의 신주대금 납입일 및 전환사채 발행일인 3월6일 이전에 결론을 내려줄 것을 요청한 상태다."
2023.02.13.,SM 사내 변호사 “적대적 M&A는 하이브 아닌 카카오”,https://n.news.naver.com/mnews/article/057/0001722353?sid=106,<구조 다름>
2023.02.13.,하이브 SM 인수전 참여에‥카카오로 몰리는 시선,https://n.news.naver.com/mnews/article/014/0004968446?sid=105,"하이브, SM 지분 인수해 1대 주주로 올라설 예정카카오도 앞서 SM 지분 취득해 협업한다고 발표이 전 총괄 프로듀서가 낸 가처분 신청 결과 봐야하이브 입김 세지면 카카오가 기획한 시너지 줄 듯 경기 성남시 카카오판교아지트 전경. /사진=박범준 기자 [파이낸셜뉴스] 하이브가 SM엔터테인먼트(SM) 최대주주 이수만 전 총괄 프로듀서의 백기사로 나서면서 카카오의 행보에도 관심이 모이고 있다. 카카오가 SM 지분 취득을 발표한 직후 하이브가 대응 차원의 지분 인수에 나서다보니 SM과의 협업으로 엔터 사업을 전방위적으로 확장하려던 당초 계획에 중대 변수가 생긴 셈이다.   13일 관련 업계에 따르면 카카오는 지난 7일 SM 지분 9.05%를 확보, 2대 주주가 됐다고 발표한 바 있다. 이를 통해 카카오는 SM이 가진 글로벌 아티스트 지식재산권(IP), 팬덤 플랫폼 등을 활용할 수 있을 것으로 기대됐다.   실제 배재현 카카오 공동체 투자총괄 대표는 최근 진행된 지난해 실적발표 컨퍼런스 콜에서 ""카카오, 카카오엔터, SM 3사의 강점인 플랫폼과 정보기술(IT), IP 파워를 결합해 전방위적으로 사업적 시너지를 보여드릴 것을 기대하고 있다""고 설명했다.   구체적으로 각 사는 글로벌 음원 유통 사업에서 협력을 강화하고, 글로벌 매니지먼트 사업과 IP 활용에 대한 협력을 논의 중이다. 또한 카카오의 웹툰·웹소설 및 캐릭터·굿즈 사업을 활용해 SM IP의 활용도도 높일 방침이다.   다만 카카오의 계획이 순탄하게 진행될지는 미지수다. 우선 이 전 총괄 프로듀서가 SM과 카카오의 신주 및 전환사채 발행이 위법하다고 법원에 낸 가처분 신청 결과를 지켜봐야 한다. 여기다 하이브가 최대 주주로 올라선다는 점도 큰 변수다. 하이브가 경영권을 행사해 기존 SM 경영진과 다른 방향성을 내놓을 수 있어서다. 또 하이브도 엔터사업을 영위하고 있기 때문에 카카오와 SM IP의 협업 등이 원활하게 이뤄지지 않을 것이란 해석도 있다. 이환욱 IBK투자증권 연구원은 ""사실상 경영권을 누가 가져가느냐에 따라 SM과 시너지를 낼 수 있는 정도가 달라질 것""이라고 내다봤다.   반론도 맞서고 있다. 하이브가 최대 주주로 등극해도 카카오와 SM간 기존 협력 방향은 달라지지 않을 것이라는 시각이다.   업계 관계자는 ""하이브가 SM경영진들의 기존 경영 방식이나 방향성을 지지할 수도 있고, 적극적으로 개입해 의견을 펼칠 수도 있다""면서 ""법원의 가처분 인용 여부, 경영권 분쟁 결과 등을 지켜봐야 정확하게 알 수 있을 것""이라고 말했다."
2023.02.13.,"카카오, '선물하기'에 호텔 예약 상품권 출시",https://n.news.naver.com/mnews/article/018/0005423419?sid=105,"4~5성급 호텔 25여 곳 예약 상품권 론칭…16일까지 총 50곳 입점[이데일리 김국배 기자] 카카오(035720)는 ‘카카오톡 선물하기’에 호텔 예약 상품권을 출시했다고 13일 밝혔다. 수도권과 주요 관광 도시의 4~5성급 호텔 예약 상품권이다.회사 측은 “서울신라, 롯데, 조선, 하얏트, 파라다이스 호텔앤리조트 등 약 25여 곳의 인기 호텔이 입점했다”며 “16일까지 50곳으로 확대할 예정”이라고 했다.호텔 예약 상품권은 선물하기 내 호텔 예약 카테고리에서 호텔 브랜드, 지점, 룸 타입을 선택해 자가 구매하거나 선물할 수 있다. 상품권을 선물받은 사람은 선물함에서 숙박 예약하기 버튼을 눌러 상품권 번호를 입력한 뒤 원하는 날짜를 선택해 예약하면 된다.카카오는 향후 선물하기에서 다양한 호텔 패키지 상품을 선보일 예정이다. 호텔 다이닝, 베이커리를 즐기는 ‘스몰 럭셔리’ 트렌드에 맞춰 호텔 숙박과 음식·주류(F&B)를 결합한 선물, 호텔 굿즈도 출시한다.카카오 측은 “선물 수신자와 발신자 모두 편리하게 상품권을 구매하고 이용할 수 있어 선물하기 이용자들의 많은 관심을 받을 것으로 기대된다”라고 말했다."
2023.02.13.,"SK 계열사, 대기업 처음으로 200개 넘었다…2위 카카오 126개",https://n.news.naver.com/mnews/article/025/0003259462?sid=101,"자산 5조원 이상 대규모 기업집단 76개 가운데 계열사 수가 가장 많은 회사는 200개 넘는 계열사를 가진 SK로 나타났다.     서울 종로구 SK본사 주변 모습. 연합뉴스       13일 공정거래위원회에 따르면 이달 1일 기준 SK 계열사 수는 201개로 3개월 전인 작년 11월 1일보다 6개 늘었다.      특정 기업집단의 계열사 수가 200개를 넘어선 것은 1987년 대기업집단 지정 제도 도입 이후 이번이 처음이다.      SK 계열사 수는 2001년 4월 54개에서 약 22년 만에 3.7배로 147개 늘었다.      같은 기간 삼성의 계열사 수가 64개에서 63개로 1개 줄어들었다.      작년 5월 1일 기준 삼성의 자산총액은 483조9000억원으로 2위인 SK(292조원)의 약 1.7배다.      공정거래법은 동일한 기업집단에 소속된 회사를 상대방의 계열사로 본다.      SK 계열사가 201개라는 것은 동일인(총수)인 최태원 SK그룹 회장이 사실상 사업내용을 지배한다고 판단되는 기업이 201개라는 의미다.      SK 계열사로 SK하이닉스, SK에너지, SK텔레콤, SK에코플랜트, SK가스, SK실트론 등이 있지만 사명에 SK가 포함되지 않은 계열사도 많다.      SK 계열사는 2010년 75개, 2015년 82개, 2020년 125개 등으로 늘었다. 특히 최근 3년 동안에는 2021년 148개, 2022년 186개, 2023년(2월 1일 기준) 201개 등으로 계열사 수가 크게 늘었다.       SK 관계자는 “SK그룹이 사업 포트폴리오에 변화를 주는 과정에 있다 보니 회사 인수·합작사 설립 등에 따라 계열사가 늘고 있다”며 “자회사를 인수하면 따라오는 손자회사가 많은 측면도 있다”고 설명했다.      계열사 수 2위는 카카오(126개)였고 3위 GS(96개), 4위 한화(93개), 5위 롯데(90개)로 집계됐다.        76개 기업집단에 속한 계열사 수는 총 2882개, 평균 계열사 수는 38개였다."
2023.02.13.,"SM 인수 ‘쩐의 전쟁’…카카오, 글로벌 전략에 빨간불 켜졌다",https://n.news.naver.com/mnews/article/028/0002627129?sid=105,"이수만 가처분 신청 결과는 SM 인수전 핵심 변수 카카오엔터 투자금 1.2조원 활용할지도 주목카카오에 이어 하이브까지 에스엠(SM)엔터테인먼트 인수전에 뛰어들면서 인수 경쟁이 치열해질 전망이다. 카카오 누리집 갈무리  카카오가 제3자 배정 유상증자 방식 등으로 에스엠(SM)엔터테인먼트의 2대 주주가 되려고 하자, 하이브가 에스엠엔터 1대 주주인 이수만 전 총괄 프로듀서의 지분 인수 계약을 맺으며 최대주주에 오르게 됐다. 카카오가 불을 지핀 에스엠엔터 인수전에 하이브까지 뛰어들면서 카카오가 꿈꾸던 글로벌 엔터 사업 전략에 빨간불이 켜졌다. 12일 업계 설명을 종합하면, 카카오는 이 전 프로듀서가 에스엠엔터를 상대로 서울동부지방법원에 제기한 신주·전환사채 발행금지 가처분신청 결과를 예의 주시하고 있다. 신주·전환사채 발행일인 3월6일 전에 나올 전망인 가처분신청 결과가 카카오의 지분 인수와 두 회사의 협업에 큰 변수가 될 전망이다. 이 전 프로듀서는 8일 에스엠엔터 이사회가 “경영권 분쟁 상황에서 회사 지배관계에 대한 영향력에 변동을 주는 것을 목적으로 제3자에게 신주(약 1119억원) 또는 전환사채(1052억원)를 발행하는 것은 주주의 신주인수권을 침해한다”며 이를 막아달라는 취지의 가처분을 신청했다. 카카오는 그동안 글로벌 엔터 사업 확대를 위해 에스엠엔터 인수에 공을 들여왔다. 게임과 웹툰 사업뿐 아니라 전 세계적으로 인기 있는 케이팝(KPOP) 지식재산권(IP) 확보는 글로벌 사업 확대를 위한 ‘마지막 퍼즐’이었다. 스타쉽엔터테인먼트 등 연예기획사를 인수하며 아이브(IVE) 등 인기 걸그룹을 배출했지만, 세계적인 팬덤을 구축하기엔 역부족이었다. 에스엠엔터의 엔씨티(NCT), 에스파 등과 같은 글로벌 팬덤과 신인 발굴 시스템 등이 기존 카카오엔터테인먼트 사업과 시너지를 낼 수 있는 셈이다. 카카오톡이 세계 시장에서 ‘케이 콘텐츠’를 활용해 오픈채팅을 활성화하겠다는 목표도 달성할 가능성이 높아진다. 김범수 카카오 창업자는 초기부터 ‘글로벌 엔터테인먼트 포털’이란 비전을 강조해왔다. 카카오의 계획은 하이브가 에스엠엔터 대주주로 오르면서 차질이 생겼다. 하이브는 이 전 프로듀서의 에스엠엔터 지분 18.46% 가운데 14.8%를 인수하고 향후 공개매수 방식으로 40% 이상까지 늘릴 계획이다. 지인해 신한투자증권 연구위원은 “(하이브가) 케이팝 아티스트 트레이닝 시스템 구축과 글로벌화의 시초인 에스엠엔터를 확보하면 더욱 강력한 지식재산권을 보유하고, 이를 하이브가 그간 쌓아 온 미국의 네트워크와 접목시키면 전세계 가장 큰 미국 음악 시장에서의 성공 가능성을 높일 수 있다”고 분석했다. 하이브의 계획이 성공할 경우 “카카오 입장에서는 약 2천억원을 지출하여 얻은 9.05%의 에스엠 지분이 계륵이 될 수도 있는 상황”(케이비(KB)투자증권 이선화 분석가)이다. 카카오는 우선 법원의 가처분 판단을 지켜본다는 입장이다. 카카오 관계자는 “대주주의 갑작스러운 지분 매각으로 발생한 변수일 뿐 에스엠엔터 현재 경영진과 체결한 전략적 지분투자 계획은 변동이 없다”면서도 “법원의 가처분 결정과 함께 1대 주주가 된 하이브가 향후 에스엠엔터 경영진과 어떤 관계를 맺는지 지켜봐야 카카오의 전략도 결정될 것”이라고 말했다. 상황에 따라 카카오엔터테인먼트가 지난달 사우디아라비아·싱가포르 등의 국부펀드로부터 유치한 1조2천억원 규모의 투자금을 활용해 지분매수에 나설 가능성도 점쳐진다. 이와 함께 현행 공정거래법상 자산 또는 매출액이 3천억원 이상인 회사가 자산 또는 매출액 300억원 이상인 상장사 주식을 15% 이상 취득할 경우 기업결합 심사를 받아야 해 공정위 판단이 하이브의 에스엠엔터 인수에 또다른 변수가 될 수 있다."
2023.02.13.,"""카카오가 달라졌어요"" 목표가 줄상향했지만…주가는 4% '뚝'",https://n.news.naver.com/mnews/article/015/0004809839?sid=101,"사진=한경DB카카오가 시장 예상치에 부합한 작년 4분기 실적을 내놓자 증권사들이 잇달아 목표주가를 올렸다. 하지만 주가는 이날 4% 넘게 하락하며 약세를 보였다. 13일 금융투자업계에 따르면 이날 미래에셋증권, 삼성증권, NH투자증권, KB증권, 유진투자증권, 한화투자증권, DS투자증권 등 7개 증권사는 카카오의 목표주가를 잇달아 상향했다. KB증권은 1만원 올린 8만원을, 삼성증권은 9000원 상향한 7만9000원, 미래에셋증권은 1만5000원 올린 8만2000원을 목표주가로 각각 제시했다. 카카오는 4분기 영업이익은 전년동기대비 5.8% 줄어든 1004억원이다. 지난해 10월 카카오톡 서비스 중단 사태에 따른 보상비용 등으로 전년보다 부진한 실적을 보였지만 증권사 예상치에는 부합했다.증권사들은 경기 침체 영향에도 불구하고 인건비·마케팅비를 줄여 수익성을 개선한 점을 긍정적으로 꼽았다. 또 카카오가 올 상반기 카카오톡의 대대적 개편을 앞둔 만큼 광고 수익도 2분기부터는 증가세로 돌아설 것으로 전망했다.오동환 삼성증권 연구원은 “상반기 카카오톡 개편에 따른 성장동력 확보와 글로벌 경제 회복기대감이 주가 상승으로 이어질 것으로 예상한다”고 했다. 임희석 미래에셋증권 연구원은 “카카오톡의 4분기 인건비는 전년대비 21%, 마케팅비는 16% 감소해 적극적인 비용 통제를 해냈다”고 분석했다.그러나 증권사들의 긍정적인 전망에도 이날 카카오 주가는 4.88% 하락한 6만4430원에 거래를 마쳤다. 전문가들은 최근 카카오와 하이브가 에스엠 지분 인수를 경쟁하게 되면서 주가 변동성이 커졌다고 분석했다."
2023.02.13.,BC2 너머 B2B로…영역 넓히는 카카오·티맵모빌리티,https://n.news.naver.com/mnews/article/031/0000728294?sid=105,"기업 전용 서비스부터 B2B 물류까지…영역 확장택시 호출, 내비게이션 등의 모빌리티 서비스가 B2C(기업 대 소비자)를 넘어 B2B(기업 대 기업)를 겨냥하고 있다. B2C에서의 성공 법칙을 B2B로 확대해 보다 안정적인 캐시카우(수익창출원)를 확보하겠다는 의도다.카카오모빌리티·티맵모빌리티 로고 [사진=각사]13일 카카오모빌리티에 따르면 업무용 모빌리티 서비스와 교통비 관리 시스템 등을 제공하는 '카카오 T 비즈니스' 기업 회원사는 작년 말 기준 누적 5만곳으로 집계됐다. 2018년 2월 서비스를 시작한지 5년여만에 성과다. 카카오모빌리티측은 ""기업과 계약을 맺고 택시, 대리, 통근 셔틀 등을 제공하고 있다""며 ""2021년 초엔 약 3만곳이었는데 꾸준한 수요에 힘입어 기업 회원을 확보해 가고 있다""고 말했다.B2B 물류 시장도 눈여겨 보고 있다. 카카오모빌리티는 지난해 10월 화물 중개 플랫폼 '전국화물마당' 지분 49%를 인수하며 2대 주주에 올랐다. '전국화물마당'은 화물 운송을 위탁하는 화주와 운송 업무를 수행하는 차주를 중개하는 통합 주선망이다. 카카오모빌리티 관계자는 ""기존 주선망을 고도화하고 디지털 전환을 지원하는 취지에서 지분을 인수하게 됐다""며 ""어떤 형태의 서비스를 제공할지는 논의를 이어가고 있다""고 설명했다.티맵모빌리티는 데이터 기반 화물운송 중개솔루션 '티맵 화물'을 선보이면서 B2B 시장을 공략하고 있다.  화물운송에 필요한 견적·접수·배차·정산 서비스를 플랫폼 하나로 통합했다.지난해 12월부터 진행된 비공개 시범테스트(CBT) 이후 진행된 조사에서 화주사 90% 이상이 운임 조회 결과에 대한 만족도를 드러냈다. 배차성공률은 CBT 기간 기존 90%에서 94%로 상승했다. 110만개 이상의 운송 빅데이터와 기상, 전국 화물차 수요·공급 등을 실시간으로 분석해 최적의 운임료를 산출한다.송지원 티맵모빌리티 디지털 화물 중개 사업 담당은 “티맵 화물 출시를 통해 중간 물류 시장의 합리적인 운임료 문화를 정착시키겠다”라며 “화주와 차주 모두에게 혜택이 돌아갈 수 있도록 노력하겠다”라고 했다.이처럼 두 회사가 B2B 시장에 역량을 집중하는 것은 안정적인 캐시카우 확보를 위해서로 보인다. 업계 관계자는 ""이동과 관련한 서비스를 제공해온 모빌리티 플랫폼 비즈니스에서 다양한 캐시카우 시도가 이뤄지고 있다""며 ""아무래도 B2C보다는 B2B가 안정적인 수익모델을 창출할 수 있는 만큼 앞으로 다양한 B2B 서비스가 선보일 것""이라고 설명했다."
2023.02.13.,"변화 반겼던 SM 직원들…""단 하이브보다는 카카오"" 왜?",https://n.news.naver.com/mnews/article/015/0004810012?sid=103,"SM엔터테인먼트(이하 SM)가 이수만 전 총괄 프로듀서와 경영권 갈등을 겪고 있는 가운데, 그룹 방탄소년단(BTS)의 소속사 하이브가 인수전에 뛰어들어 업계의 관심이 집중되고 있다. K팝 공룡이 탄생한다는 기대감도 있는 반면, 거대 양사의 결합이 시장의 긍정적 경쟁 효과를 저해할 수 있다는 목소리도 나온다. SM 내부에서는 독립성 유지를 걱정하며 현 경영진을 지지하는 모습도 포착되고 있다.지난 10일 하이브는 이 전 총괄의 지분 14.8%를 4228억원에 인수하고, SM 소액 주주들이 보유한 보통주 지분 25%를 주당 12만원에 공개 매수로 확보하겠다고 밝혔다. 이로써 이 전 총괄·하이브 연합이 이성수·탁영준 SM 공동대표 등 현 경영진과 카카오, 얼라인파트너스에 맞서는 구도가 됐다.가요계에 따르면 하이브는 다음 달 말 진행되는 SM 주주총회를 앞두고 주주제안을 통한 경영진 후보 인선 작업을 진행 중인 것으로 알려졌다. 현재 SM 새 이사진 후보로 과거 SM에서 근무하며 소녀시대, 샤이니, 에프엑스, 엑소 등의 비주얼 디렉팅을 담당했던 민희진 현 어도어 대표 등의 이름이 오르내린다.SM 내부에선 하이브의 지분 인수에 회의적인 목소리가 나온다. 임직원들이 현 경영진과 뜻을 함께하고자 하는 것. 최근 직장인 익명 커뮤니티 블라인드 SM 라운지에서는 이번 경영권 분쟁과 관련 직원들의 생각을 묻는 투표가 진행됐다. 총 223명의 직원이 참여한 해당 설문조사에서는 '이성수·탁영준+카카오' 86%(191표), '이수만+하이브' 15%(33표)의 결과가 나왔다.한 직원은 ""하이브에 인수당하면 그냥 하이브의 레이블 중 하나로 전락하는 거고, 카카오에 인수당하면 그래도 업계 2위 자리를 지키며 앞으로 'SM 3.0'으로 뭔가를 또 할 수 있다는 생각이 든다""고 했다. 또 다른 직원 역시 ""이제 독립적인 엔터테인먼트 회사 주체로서 보여지는 시선이 없어질 수도 있다는 허망한 감정이 든다""고 하소연했다. ""'이성수·탁영준+SM 직원들'이라는 보기가 있었으면 좋겠다""는 의견도 나왔다.실제로 SM 내부에서는 이성수, 탁영준 공동대표가 새로운 비전으로 'SM 3.0 시대'를 선언했을 당시만 해도 의기투합해 변화에 앞장서자는 의견이 많았다. 배우 겸 가수 김민종이 이 총괄의 퇴진을 반대한다는 내용의 메일을 전 직원들에게 보냈을 때도 이들은 오히려 변화를 외치며 그를 비판했던 바다.하지만 하이브의 인수 발표에는 사뭇 다른 분위기를 보이고 있다. 아이돌 1세대부터 K팝 시장을 주도하며 쌓아온 SM만의 고유성이 사라질 것을 염려했기 때문이다. 이들은 카카오와의 관계는 협력으로 보았지만, 업계 최대 경쟁자였던 하이브와의 관계에서는 독립성이 보장되기 어렵다고 판단하고 있다.실제로 SM은 음악 및 사업 전반에 세계관을 도입해 독보적인 브랜드 이미지를 구축해 왔다. SM의 음악에 피가 반응한다는 '핑크 블러드'를 비롯해 세계관을 펼쳐내는 공간을 뜻하는 '광야' 등의 개념을 만들어냈고, '패밀리십'이 돈독한 기획사로서 아티스트뿐만 아니라 팬들 또한 소속감을 느끼는 회사였다. 음악, 비주얼, 팬 소통 등 감성 중심의 비즈니스를 전개하는 사업인 만큼 이러한 요소는 강점으로 여겨졌다. 단기간에 여러 기획사를 인수 합병하며 몸집을 불린 하이브가 갖지 못한 부분이기도 하다.팬들 또한 같은 부분을 걱정하고 있다. 본질이 훼손되지 않는 선에서 하이브와 시너지를 낼 수 있느냐는 것이다. SM을 박차고 나왔던 민 대표를 새 이사진 후보로 염두에 뒀다는 점도 강력한 변화에 방점을 둔 선택일 수 있다. 7년째 SM 아티스트를 응원하고 있다는 한 팬은 ""소속사가 지닌 색깔과 음악을 좋아하는 팬들이 많은데 갑작스러운 경영권 싸움에 그간의 장점까지 부정당하는 기분""이라고 전했다.한편 하이브 방시혁 의장은 앞서 ""이수만 선생님께서 추진해 오신 메타버스 구현, 멀티 레이블 체제 확립, 지구 살리기를 위한 비전 캠페인과 같은 전략적 방향성에 전적으로 공감했다""면서 ""하이브의 역량을 투입해 글로벌 시장에서 K팝의 위상을 더욱 확대해 나갈 것""이라고 밝혔다.동시에 이 총괄과 관련해 ""향후 3년 간 해외에서만 프로듀싱 업무를 수행할 수 있고, 본 주식매매계약으로 보유하고 있는 주식수가 제한되므로 지속적으로 경영권을 행사한다거나 프로듀서로 SM에 복귀한다는 내용은 사실이 아니다""고 강조했다."
2023.02.13.,'에스엠 인수' 말도 안 꺼냈는데‥궁지에 몰린 카카오?,https://n.news.naver.com/mnews/article/214/0001253727?sid=101,"[뉴스데스크]◀ 앵커 ▶지난 금요일 SM 엔터테인먼트의 인수를 선언한 하이브가 오늘부터 SM 소 액 주주들을 상대로 본격적인 지분 공개 매수에 나섰습니다.지분 매수가 차질없이 진행이 되면, SM 지분 인수를 먼저 추진한 카카오가 막다른 골목에 몰리게 되는데요.이 소식은 이성일 기자가 자세히 전해 드리겠습니다.◀ 리포트 ▶지난 금요일 큰 폭으로(16.5%) 올랐던 에스엠 주가는 오늘도 상승했습니다. 주가가 이 수준이라면 공개 매수는 성공 가능성이 높습니다. 창업자 이수만 회장으로부터 살 지분 14.8%를 더해, 하이브는 지분 40% 가까이 확보해 에스엠의 최대 주주가 됩니다. 카카오는 열흘 전 에스엠 지분 9%를 '1주에 9만 원대' 가격에 사기로 계약했습니다. 카카오는 최소한의 지분을 우선 확보한 뒤, 엔터테인먼트 계열사가 사우디 국부펀드에서 투자받기로 한 자금 1조 2천억 원을 활용해, 에스엠을 인수할 계획을 세웠을 것으로 보입니다. 하지만, 하이브의 등장으로 어그러졌습니다. 카카오에게 남은 2가지 방안 모두 선택하기 어렵습니다. 하이브가 제시한 12만 원보다 높은 가격에 주식을 사들여 지분대결을 하기에는 자금 부담이 크고, 에스엠 주식을 사기로 했던 계약을 포기하는 것은 백기를 드는 셈입니다. 카카오가 막다른 골목에 몰린 이유는 지분 9%로는 인수·합병은 커녕 에스엠과 협력도 어려워지기 때문입니다.카카오 주가는 지난 이틀 10% 가까이 빠졌습니다.'하이브'와 '카카오 연합'의 본격 대결은 에스엠 회사 대표를 선임하는 다음달 주주총회에서 벌어집니다. 에스엠 현재 경영진을 지지하는 카카오에 맞서, 하이브가 새로운 경영진을 제안하면, 주주들의 누구 손을 들어줄지가 관심사겠죠? 하이브 입장에서, 당장은 공개매수하는 지분을 뺀 이수만 회장 지분 15% 정도만 의결권을 가진다는 점이 아쉽지만, 주주들의 지지를 얻어낼 가능성이 높다는 분석이 우세합니다.하이브와 카카오의 맞대결 결과는 아직 알 수 없지만, 누가 경영권을 잡든 에스엠과 K팝 산업에 새 바람을 가져올 것이란 기대가 높아졌습니다. MBC뉴스 이성일입니다.영상편집: 이혜니 / CG: 박하니MBC 뉴스는 24시간 여러분의 제보를 기다립니다. ▷ 전화 02-784-4000▷ 이메일 mbcjebo@mbc.co.kr▷ 카카오톡 @mbc제보"
