기사날짜,기사제목,네이버 뉴스 url,기사내용
2023.02.02.,"카카오-한화 건설부문, 안산에 '포레나 도서관' 개관",https://n.news.naver.com/mnews/article/092/0002281436?sid=105,"안산 지역 사회 기여하고자 조성 금액 절반 후원카카오가 한화 건설부문과 손잡고 경기 안산에 도서관을 공동 설립했다. 카카오는 안산 상록구에 위치한 안산평화의집에서 ‘포레나 도서관 102호점’ 개관식을 진행했다고 2일 밝혔다.포레나 도서관 조성 사업은 사회복지시설의 유휴 공간을 리모델링하고 도서를 기부해 장애인과 소외계층을 위한 작은 도서관을 조성하는 것으로, 한화에서 진행하는 사회공헌 프로그램이다.카카오는 한양대 에리카 캠퍼스에 첨단 데이터센터, 산학협력시설을 건설하고 있으며, 안산 지역사회에 기여하고자 조성 금액 절반을 후원해 102호점 설립에 공동 참여했다.(사진=카카오)포레나 도서관이 들어선 안산평화의집은 발달 장애인 생활시설로 입주자들에게 일상생활훈련과 직업체험훈련 등을 진행하고 사회적 자립과 의료서비스, 영양급식, 교육 프로그램, 사회심리 서비스 등을 지원하는 곳이다.김경순 안산평화의집 원장은 “한화와 카카오의 후원으로 완성된 도서관은 장애인들의 교육과 자립활동을 지원하는데 큰 도움이 될 것”이라며 “안산평화의집 입주자와 직원, 지역사회가 어우러지는 작은 도서관으로 가꾸어 나갈 것”이라고 말했다.박세영 한화 건설부문 건축사업부장은 “건설회사가 가장 잘하고 사회에 기여할 수 있는 일이 바로 짓는 일”이라며 “김승연 한화 그룹 회장의 경영철학인 ‘함께 멀리’ 정신을 바탕으로 포레나 도서관 사업을 지속해서 이어갈 것”이라고 말했다.오지훈 카카오 자산개발실장은 ""지역사회에 희망과 따뜻함을 전하는 계기가 됐으면 한다”며 “앞으로도 더 나은 지역사회를 만들 수 있도록 앞장설 예정이며, 안산시와 협력해 다양한 지역 상생 프로그램을 전개할 것”이라고 전했다.한편 카카오는 한양대학교 에리카 캠퍼스 내 일원 1만8천383㎡ 규모 부지에 데이터센터를 건설한다. 10만대 이상 서버를 운영할 수 있는 초대형 데이터 센터로, 저장 가능한 데이터량은 6EB(엑사바이트)에 달한다. 연내 준공을 마치고 내년 오픈할 예정이다."
2023.02.02.,"카페24, 카카오모빌리티와 당일·새벽배송 물류 협력 MOU",https://n.news.naver.com/mnews/article/003/0011670938?sid=101,"[서울=뉴시스]이지영 기자 = 글로벌 전자상거래 플랫폼 카페24는 카카오모빌리티와 ‘이커머스 D2C 생태계 지원을 위한 업무 협약’을 체결했다고 2일 밝혔다.양사는 D2C(Direct to Consumer, 소비자에게 직접 판매) 쇼핑몰 운영 사업자가 경쟁력 높은 배송 서비스를 이용해 보다 빠르게 성장할 수 있도록 이번 협약을 구성했다. 구체적으로 ▲당일·새벽배송 서비스 제공 ▲양사 IT 시스템 연동 기반의 물류 서비스 고도화 ▲공동사업 지속 발굴 등을 협력할 계획이다.특히 이번 협력으로 온라인 사업자는 고객에게 상품을 주문 당일 혹은 익일 새벽까지 배송할 수 있다. 예를 들어 판매자가 주문을 받고 오후 4시 이전까지 카카오모빌리티 오늘의픽업 허브센터에 상품을 입고하면, 고객은 구매 당일에 상품을 받을 수 있다. 오후 4시 이후에 입고된 상품은 다음날 오전 7시 전까지 배송된다.당일∙새벽배송은 최적의 배송 동선 확보와 모니터링, 빅데이터 등을 기반으로 한 물류서비스이며, 카페24 플랫폼 이용 사업자라면 대규모 물류 인프라 투자 없이 간단한 클릭 신청만으로 이용할 수 있다.앞으로 양사는 현재 서울과 경기∙인천 일부에 제공되는 당일∙새벽배송 서비스 지역을 점진적으로 늘려가는 한편, 가격 경쟁력도 높인다는 계획이다."
2023.02.02.,"카카오엔터, 올해 영상 30여편 제작…웹툰 '남남'도 드라마로",https://n.news.naver.com/mnews/article/001/0013734815?sid=106,<구조 다름>
2023.02.02.,제4이통사에 진심인 정부… 네이버·카카오·쿠팡 후보군 부상,https://n.news.naver.com/mnews/article/366/0000874096?sid=105,"과기정통부, 제4이통사 7전8기 도전IT 등 국내 기업 2~3곳 접촉... 시너지 검토금산분리 완화에 금융권도 물망28㎓ 사업화 어려워, 초기 비용 ‘부담’실현 가능성 ‘글쎄’…컨소시엄도 가능쿠팡, 네이버, 카카오 로고 /조선DB        정부의 연내 ‘제4 이동통신사’ 선정 공식화로 사업 참여 가능성이 있는 기업에 대한 관심이 커지고 있다. 포털과 콘텐츠, 메신저 등의 경쟁력을 갖춘 네이버와 카카오를 비롯해 오픈마켓과 온라인 동영상 서비스(OTT) 사업을 펼치고 있는 쿠팡 등이 거론된다. 또 KB금융이나 토스, 신한, NH농협 등 알뜰폰 사업에 진출해 있거나 관심을 두고 있는 금융권도 주요 후보군으로 꼽힌다.일각에서는 지난해 11월 윤석열 대통령이 일론 머스크와 화상 면담을 통해 스타링크를 언급하고, 통신망 협력을 제안한 만큼 미국의 스페이스엑스 등 외국 기업의 참여도 배제할 수 없다는 분위기다. 특히 이번 제4 이통사 추진과 관련해 과학기술정보통신부 차원이 아닌, ‘통신시장 경쟁촉진’이라는 대통령실의 의지가 있었던 것으로 전해진다. 제4이통사 관련 2~3개 기업 접촉        2일 정보통신기술(ICT)업계에 따르면, 국내 2~3개 기업이 이번 28㎓ 신규 사업자 신청과 관련해 과학기술정보통신부에 문의를 해온 것으로 확인됐다. 과기정통부 관계자는 “현재 IT 분야 등 2~3개 기업의 문의가 왔고 아직 초기 단계라 구체적인 기업명이나 업종을 밝힐 수 없다”라며 “28㎓는 물론 저대역 전국망 사업자까지 문이 열려 있고 추가적인 정책적 지원도 협의를 통해 충분히 가능하다”라고 했다.과기정통부는 신규 사업자 진출로 기존 이동통신사로부터 회수한 5세대 이동통신(5G) 28㎓ 대역을 신규 사업자에 최소 3년간 독점 제공해 경쟁자 없이 시장 점유율을 확대할 시간을 벌어주겠다고 밝혔다. 또 초기 투자 부담을 낮추기 위해 망 구축 대가 후정산, 기존 통신사 설비 활용, 통신사에 지불할 상호접속료 저감 등 지원책을 총동원했다. 여기에 산업은행 등을 통한 4000억원 규모의 정책자금도 지원하기로 하면서 기업의 관심이 커졌다.다만, 통신업 특성상 전국망을 위해서는 막대한 비용이 투입되는 만큼 실제 사업 참여로 이어질지는 미지수다. 이명박, 박근혜 정부 등 총 7차례에 걸쳐 제4이통사 선정을 추진했지만 매번 자본력 부족으로 사업자 유치에 실패했기 때문이다.네이버 신사옥 1784 /네이버 제공        업계에서는 사업 참여 가능 기업으로 네이버·카카오·쿠팡을 꼽고 있다. 네이버는 현재 28㎓ 특화망 이음 사업자다. 신사옥인 1784는 5G와 인공지능(AI), 빅데이터, 로봇 등을 연결한 스마트오피스로 설계됐다. 또 포털, 음악·영상·웹툰 등 콘텐츠와 커뮤니티, 클라우드 등 현재 사업과 통신업이 시너지를 낼 수 있다.다만, 단말기조차 없는 상황에서 28㎓ 주파수를 활용하는 콘텐츠 생태계가 없다는 점이 문제다. 정부는 특정 스팟(지점)에서 300개의 28㎓ 기지국을 세울 경우, 3000억원이면 사업을 시작할 수 있다는 입장이지만, 정작 사업화할 수 있는 수요가 부족하다는 것이다. 네이버가 일반 통신 사업자처럼 전국망 서비스를 하기 위해서는 수조원의 투자가 필요하거나 기존 통신사 망을 빌려 쓸 경우, 알뜰폰과 큰 차이점 없이 통신사에 의존할 수밖에 없는 구조다.카카오의 상황도 비슷하다. 카카오의 모바일 메신저 카카오톡과 각종 콘텐츠, 카카오페이 등과 사업 연계가 가능하다. 예를 들어, 카카오 통신사 가입자가 카카오페이로 휴대전화 요금을 납부할 경우, 요금을 할인해줄 수 있고 카카오의 유료 서비스 등을 더한 요금제, 멤버십 설계도 가능하다.일각에서는 초기 투자비가 높은 만큼, 네이버와 카카오 혹은 네이버 연합군, 카카오 연합군 등의 컨소시엄을 구축해 사업에 참여하는 것도 방법이 될 수 있다는 분석이 나온다. 컨소시엄을 통해 투자금의 부담은 낮추면서 IT에 특화된 통신사를 만들 수 있는 것이다. 2011년 현대그룹이 컨소시엄을 구축한 인터넷스페이스타임(IST)이 제4이통사에 도전한 사례도 있다.쿠팡 물류센터 내 자동화 로봇기술의 모습. /쿠팡 제공        쿠팡플레이라는 OTT를 서비스하고 있는 쿠팡도 주요 후보군으로 꼽힌다. 쿠팡은 현재 전국 30개 지역에 축구장 500개 규모의 물류·신선센터·배송캠프를 가지고 있다. 물류센터는 특정 지역에 국한되기 때문에 28㎓ 주파수를 활용해 로봇, 물류시스템 등을 묶는 스마트 물류센터를 구축할 수 있다.5G 이음 사업자와 관련해 쿠팡이 후보군으로 항상 거론되는 것도 이러한 배경 때문이다. 특히 쿠팡은 현재 자급제 단말기 유통망 1위 기업이기도 하다. 예컨대 쿠팡이 단말기를 판매하면서 쿠팡모바일에 가입할 경우 할인해주는 상품을 구성할 수 있다는 의미다.다만, 네이버, 카카오, 쿠팡 측은 입을 모아 “제4이통사와 관련해 검토하는 내용이 없다”는 입장을 밝히고 있다. 업계 관계자는 “28㎓ 사업이 잘됐다면 통신사들이 사업을 안 했을 리가 없다”라며 “일부 기존 사업과 통신업의 시너지가 있을 수 있지만 현재 통신사조차 5G 품질 이슈가 터지는 상황에서 네카쿠 등이 제4이통사 사업에 참여하기에는 깊은 고민이 필요할 것 같다”고 했다. 금산분리 논의에 금융권도 후보        최근 알뜰폰 사업에 잇따라 진출하고 있는 금융권도 제4이통사의 주요 후보군으로 꼽힌다. 금융위원회가 금산분리 규제 완화를 예고한 가운데 금융사가 알뜰폰 시장을 넘어 통신업으로 진출할 기회가 커지고 있기 때문이다. 금융사가 통신시장에 본격 진입하면 금융·통신이 결합된 다양한 요금제를 구성할 수 있다. 이는 결국 소비자의 이익으로 돌아갈 수 있다는 것이다.대표적인 사례가 국민은행에서 만든 알뜰폰 서비스 KB리브엠이다. 국민은행은 금산분리 규제를 받고 있어 규제샌드박스를 통해 알뜰폰 시장에 진출했다. 경쟁사 대비 파격적인 요금제로 이목을 끌며 서비스 출시 3년여 만에 가입자 35만명을 돌파했다. 알뜰폰 점유율이 17%까지 올라서는 데 큰 공을 세웠다.토스의 통신 자회사 ‘토스모바일’이 지난 31일 사전신청자를 대상으로 알뜰폰 서비스를 시작했다. /토스        지난달 30일 인터넷전문은행 겸 모바일 금융 플랫폼 기업 토스가 남는 데이터를 포인트로 지급하는 ‘캐시백 개념’을 앞세워 알뜰폰 사업에 본격 진출했다. 신한은행과 NH농협도 알뜰폰 사업 진출에 관심을 두고 있는 것으로 알려졌다.또 스페이스엑스 같은 해외 기업도 거론된다. 해외 기업이 직접 주파수를 할당받고 진출하긴 어렵지만, 컨소시엄을 구축해 투자 형태로 참여할 가능성이 있다.다만, 업계에서는 정부의 공격적인 유인책에도 신규 사업자가 나타날 수 있을지 회의적인 시각이 많다. 시민단체와 정치권의 통신비 압박과 정부의 가계통신비 정책이 지속되며 통신 사업만으론 성장하기가 어려워졌다. 또 알뜰폰을 제외하면 20년째 유지돼온 5대3대2 구조를 신규 사업자가 깨기는 쉽지 않다.통신업계 관계자는 “국내에선 28㎓ 대역 단말기가 없을 정도로 활용성이 떨어지는데 신규 사업자가 관심을 보일지 의문이다”라며 “특히 올해 인플레이션, 금리 인상, 소비 둔화를 이유로 투자 축소 움직임까지 있는 상황에서 신규 사업자의 투자가 이어지긴 어려워 보인다”고 했다."
2023.02.02.,"(주)한화 건설부문-카카오, '포레나 도서관 102호점' 열어",https://n.news.naver.com/mnews/article/015/0004805895?sid=101,"안산평화의집 리모델링, 도서 기부해 작은 도서관 조성㈜한화 건설부문, 카카오와 함께 포레나 도서관 102호점 개관. 사진=한화건설(주)한화 건설부문과 카카오는 경기도 안산시 상록구에 위치한 안산평화의집에서 '포레나 도서관 102호점' 개관식을 진행했다고 2일 밝혔다. 포레나 도서관 조성사업은 ㈜한화가 전국에 있는 사회복지시설의 유휴 공간을 리모델링하고 도서를 기부해 작은 도서관을 만드는 사업이다. ㈜한화 건설부문은 건설업의 특성을 살려 전국에 101개에 달하는 도서관을 조성해 왔다. 이번 102호점은 카카오가 공동으로 참여했다. ㈜한화와 카카오는 안산평화의집 지상 1층의 휴게공간을 활용해 공간 리모델링을 진행하고 가구와 도서 등을 배치했다. 포레나 블루 컬러를 포인트로 한 내부 인테리어에 카카오프렌즈 캐릭터를 활용해 친근함을 더했다.박세영 ㈜한화 건설부문 건축사업부장은 ""건설회사가 가장 잘하고 사회에 기여할 수 있는 일이 바로 '짓는 일'""이라며 ""한화 경영철학인 '함께 멀리' 정신을 바탕으로 포레나 도서관 사업을 지속적으로 이어갈 것""이라고 했다. 한편 포레나 도서관 조성 활동은 ㈜한화 건설부문 직원들에게 건설 기술자의 재능을 나누고 함께 참여하는 봉사활동으로 인기가 높다. 완성된 도서관을 보면 큰 보람을 느낄 수 있고, 건설인이라는 직업에 대한 자긍심도 생긴다는 평가다."
2023.02.02.,확장성 확보한 카카오 '클립'…NFT 외부 전송 지원,https://n.news.naver.com/mnews/article/421/0006607733?sid=105,"'클립 드롭스' 내 NFT, 외부 마켓플레이스로 전송 가능'팔라'와도 협업…팔라에 '클립 드롭스 컬렉션' 오픈그라운드x 제공(서울=뉴스1) 박현영 기자 = 카카오의 블록체인 기술 계열사 그라운드X가 '클립 드롭스'의 디지털 창작물을 외부 지갑으로 전송할 수 있도록 지원한다고 2일 밝혔다. 클립 드롭스는 그라운드X의 디지털 아트 및 대체불가능토큰(NFT) 유통 서비스다. 그동안 클립 드롭스 내 NFT는 서비스 내 '마켓'에서만 거래할 수 있었다. 외부 전송이 가능해지면서 앞으로는 다른 NFT 마켓플레이스에서도 클립 드롭스의 NFT를 거래할 수 있을 전망이다.이용자들은 디지털자산 지갑 '클립'에서 보유 중인 NFT를 선택한 뒤 'NFT 보내기'를 누르면 외부 지갑으로 NFT를 전송할 수 있다. 다만 외부 마켓 거래 시에도 저작권에 주의해야 한다. 일부 작가나 브랜드의 경우 국외 거래에 제한을 두는 경우가 있어 저작권법상 외부 마켓 거래가 제한된다. 그라운드X는 외부 마켓플레이스에서의 거래 편의성을 높이고자 NFT 마켓플레이스인 '팔라(Pala)'와 협력하기로 했다. 팔라에는 '클립 드롭스 컬렉션'이 지난 1일 열렸다. 이용자들은 팔라에서 클립 지갑을 연결해 판매하고자 하는 NFT를 등록하거나, 클립 드롭스 컬렉션에서 NFT를 구매할 수 있다. 김태근 그라운드X 사업그룹장은 ""클립 드롭스를 통해 선보여온 고품질의 작품들을 다른 지갑으로 보내고 외부 마켓플레이스에서도 주고받을 수 있게 되어 NFT를 소장할 수 있는 기회가 다양해졌다""고 말했다.이어 ""클립 드롭스의 크리에이터 보상 정책을 통해 아티스트 및 NFT 크리에이터들과 상생하는 구조를 만들어 나가며 NFT 대중화를 위해 노력하겠다""고 덧붙였다."
2023.02.02.,"㈜한화 건설부문, 카카오와 안산에 '포레나 도서관 102호점' 개관",https://n.news.naver.com/mnews/article/243/0000039218?sid=101,"유휴공간 리모델링, 도서 기부로 작은 도서관 조성㈜한화 건설부문, 카카오와 포레나 도서관 102호점 개관. [사진 (주)한화건설부문]㈜한화 건설부문과 카카오는 지난 1일 안산시 상록구에 위치한 안산평화의집에서 ‘포레나 도서관 102호점’ 개관식을 진행했다.개관식에는 김대순 안산시 부시장을 비롯해 김경순 안산평화의집 원장, 박세영 ㈜한화 건축사업부장, 오지훈 카카오 자산개발실장 및 관계자들이 참석해 새로운 도서관의 탄생을 축하했다. 안산평화의집 입주자와 주민들도 포레나 도서관 내 카카오프렌즈 캐릭터들을 배경으로 사진을 찍는 등 즐거운 시간을 가졌다.포레나 도서관 조성사업은 ㈜한화가 전국에 있는 사회복지시설의 유휴 공간을 리모델링하고 도서를 기부해 작은 도서관을 만드는 사업이다. ㈜한화 건설부문은 건설업의 특성을 살려 전국에 101개에 달하는 도서관을 조성해 왔으며, 이번 102호점은 카카오가 공동으로 참여했다.카카오는 안산시 한양대 에리카 캠퍼스에 첨단 데이터센터 및 산학협력시설 건설을 진행 중이다. 이 건설공사를 ㈜한화 건설부문이 담당하고 있다. 이러한 인연을 바탕으로 ㈜한화와 카카오는 지역사회에 기여할 수 있는 활동을 함께 모색했고, 취약계층이 책을 편하게 읽을 수 있는 공간을 조성하기로 뜻을 모았다.포레나 도서관이 들어선 안산평화의집은 발달 장애인 생활시설로 일상생활훈련과 직업체험훈련 등을 통해 입주자들의 사회적 자립을 지원하고 의료서비스, 영양급식, 교육 프로그램, 사회심리 서비스 등을 제공하고 있다.㈜한화와 카카오는 안산평화의집 지상 1층의 휴게공간을 활용해 공간 리모델링을 수행하고 가구와 도서 등을 배치했다. 특히 포레나 블루 컬러를 포인트로 한 내부 인테리어에 카카오프렌즈 캐릭터를 활용해 친근함을 더했다.포레나 도서관 조성 활동은 ㈜한화 건설부문 직원들에게 건설 기술자의 재능을 나누고 함께 참여하는 봉사활동으로 인기가 높다. 완성된 도서관을 보면 큰 보람을 느낄 수 있고, 건설인이라는 직업에 대한 자긍심도 생긴다는 평가다.박세영 ㈜한화 건설부문 건축사업부장은 “건설회사가 가장 잘하고 사회에 기여할 수 있는 일이 바로 ‘짓는 일’”이라며 “김승연 한화그룹 회장의 경영철학인 ‘함께 멀리’ 정신을 바탕으로 포레나 도서관 사업을 지속적으로 이어갈 것”이라고 말했다.오지훈 카카오 자산개발실장은 “카카오는 데이터센터를 통해 안산 지역사회와 뜻깊게 연결되었고 의미 있는 관계를 만들어 가고 있다”며 “앞으로도 산학협력을 추진하고 지역경제 활성화에 기여하는 등 다양한 활동을 모색하겠다”고 말했다."
2023.02.02.,타다-아이엠 합병 추진…택시시장 카카오 독주 제동걸까,https://n.news.naver.com/mnews/article/018/0005417514?sid=101,"비바리퍼블리카-진모빌리티, 합병 관련 논의 중양사 합병시 기업가치 4000억원 예상돼'독점' 카카오모빌리티 대항마 탄생에 관심[이데일리 김근우 기자] ‘아이엠택시’와 ‘타다’가 합병을 논의 중인 것으로 알려지면서 모빌리티 중개 시장의 지각변동에 대한 기대감이 커지고 있다. 두 회사가 힘을 합친다면 압도적인 점유율 1위 업체인 카카오모빌리티의 아성에 도전장을 내밀 수 있어 업계 판도에 균열을 낼 수 있을지 주목된다.[표=김정훈 기자]2일 투자은행(IB) 업계에 따르면 타다 운영사 VCNC의 최대주주인 비바리퍼블리카는 아이엠택시 운영사 진모빌리티와 합병 관련 협상을 진행 중인 것으로 알려졌다. 비바리퍼블리카가 지난 2021년 인수한 VCNC의 지분 60% 중 상당 부분을 진모빌리티가 매입한 뒤 흡수합병에 나서는 방안이 거론되고 있다.합병을 위한 실사가 진행 중인 것으로 알려진 가운데, VCNC측은 단순 지분 매각이 아닌 지분 교환 방식을 고려하고 있는 것으로 전해진다. 비바리퍼블리카가 VCNC 지분을 내주고 합병법인 신주를 받는 방식이 거론된다.이번 합병안이 논의된 시점은 비바리퍼블리카가 VCNC 지분을 인수한 지 약 1년여 만이다. 기존에 구상했던 승객 데이터와 금융서비스의 결합으로 인한 시너지 효과가 제대로 이뤄지지 않자 변화를 모색하기 위한 차원에서 진행된 것으로 해석된다.합병에 성공한다면 기업가치는 4000억원 내외가 될 것으로 전망된다. 지난해 초 800억원 규모의 시리즈A 투자를 유치한 진모빌리티는 당시 2300억원의 기업가치를 인정받았다. VCNC는 지난 2021년 비바리퍼블리카가 지분 60%를 600억원에 인수한 것을 감안하면 1000억원 수준의 기업가치가 예상된다.업계는 합병법인의 출범으로 인해 생길 수 있는 모빌리티 중개 시장의 판도 변화에 주목하고 있다. 양사가 합병한다면 현재 압도적인 시장점유율 1위 카카오모빌리티의 대항마로 올라서며 모빌리티 중개 시장을 흔들 수 있기 때문이다.합병법인은 이미 카카오모빌리티가 장악한 중형 택시 시장보다는 아직 경쟁해 볼 만한 고급·대형 택시 시장에 집중할 것으로 예상된다. 합병을 추진 중인 두 회사의 대형 택시 운행 대수를 합하면 카카오T벤티를 넘어설 것으로 추산된다.고급·대형 택시 시장에서도 1위를 지키는 카카오모빌리티는 카카오T벤티를 통해 1000~1500대 가량의 택시를 운행하고 있는 것으로 파악된다. VCNC는 대형 승합차 기반의 ’타다 넥스트‘부터 준고급 세단의 ’타다 플러스‘, 일반 중형택시인 ’타다 라이트‘ 등의 서비스 라인업을 보유하고 있지만, 주력인 ’타다 넥스트‘ 운행대수는 500대 이상으로 추정된다. 아이엠택시는 카니발 등의 대형 택시만 운영하는 택시 호출 서비스로, 1000대 가량의 택시를 운행한다.관건은 플랫폼 이용자 수와 규모다. 모바일인덱스에 따르면 카카오T 월간활성이용자수(MAU)는 1234만명에 달해 100만명에도 미치지 못하는 타다와 아이엠에 비해 압도적이다. 업계에서 가장 많은 1200여개의 면허를 보유한 진모빌리티의 아이엠택시가 타다 운영사 VCNC의 주인 토스(비바리퍼블리카)의 2000만 고객을 흡수해 시너지 효과를 낼 수만 있다면 유의미한 변화의 불씨가 될 수 있다는 게 업계의 분석이다.업계 관계자는 “카카오모빌리티에 비해 다소 작은 두 회사가 유의미한 변화를 만들기 위해서는 일단 규모가 커져야 한다”며 “양사의 합병은 운행 대수, 기사 면허 등에 있어 빠르고 쉽게 몸집을 불리는 방안 중 하나로, ‘모빌리티 혁신’이라는 뜻에 함께해 논의가 시작된 것으로 알고 있다”고 밝혔다."
2023.02.02.,"""금리 인상 끝이 보인다"" 성장주 네이버·카카오 '웃음꽃'",https://n.news.naver.com/mnews/article/417/0000892077?sid=101,"국내 대표 성장주인 네이버와 카카오 주가가 강세다./사진=뉴스1 국내 대표 성장주인 네이버와 카카오 주가가 간밤 나스닥 시장에 불었던 훈풍에 힘업어 일제히 상승세다.  2월 미국 연방공개시장위원회(FOMC) 결과에 환호하며 동반 상승하는 모습이다.2일 오후 3시13분 기준 카카오는 전 거래일 대비 2600원(4.18%) 오른 6만4800원에 거래되고 있다. 같은 시간 NAVER 역시 전 거래일 대비 1만6500원(3.16%) 오른 21만2000원에 거래 중이다.통상 금리인상 기조가 지속될 경우 미래의 기대를 반영하는 성장주는 할인율이 높아져 주가 하방 압력을 받고 반대의 경우 하방 압력이 완화되는 경향이 있다.간밤 연준은 올해 첫 FOMC에서 기준금리를 0.25%포인트 올린 4.50%~4.75%로 인상했다. 이는 2007년 이후 가장 높은 수준이지만 지난 12월 0.5%포인트에서 0.25%포인트로 낮추며 2회 연속 줄였다.제롬 파월 연준 의장은 금리 결정 이후 가진 기자회견에서 ""처음으로 디스인플레이션(물가상승률 하락) 과정이 시작됐다고 말할 수 있다""며 :특히 제품 가격이 떨어지고 있다""고 강조했다.시장에서는 다음 회의인 3월 FOMC에서 연준이 금리를 0.25%포인트 추가로 인상한 뒤, 인플레이션의 빠른 둔화로 하반기에는 금리를 인하할 것으로 기대하고 있다.이 같은 회의 결과에 1일(현지시각) 미국 뉴욕증시에서 다우존스30산업평균지수는 전장보다 6.92포인트(0.02%) 오른 34,092.96으로 거래를 마쳤다. 스탠더드앤드푸어스(S&P)500지수는 전장보다 42.61포인트(1.05%) 상승한 4,119.21로, 나스닥지수는 231.77포인트(2.00%) 뛴 11,816.32로 장을 마감했다.한지영 키움증권 연구원은 ""국내 증시는 미국 성장주 중심의 나스닥 급등 호재 등에 힘입어 상승 흐름을 보이고 있다""며 ""특히 메타가 양호한 분기 실적을 발표한 데 이어 400억 달러 자사주 매입 발표 등으로 시간외거래에서 주가가 폭등한 점 역시 국내 성장주 및 자사주 테마주들의 투자심리에 긍정적인 영향을 줬다""고 설명했다."
2023.02.02.,[잇속] SKT·KT·LGU+·카카오 외,url없음,<네이버 기사 없음>
