기사날짜,기사제목,네이버 뉴스 url,기사내용
2023.02.06.,"카카오 알뜰폰 계열사, 민원기 전 과기정통 2차관 영입",https://n.news.naver.com/mnews/article/001/0013740636?sid=105,"이사회 의장에 내정민원기 전 과학기술정보통신부 제2차관[과학기술정보통신부 제공](서울=연합뉴스) 오규진 기자 = 카카오의 알뜰폰(MVNO) 계열사 '스테이지파이브'가 민원기 전 과학기술정보통신부 2차관을 영입한 것으로 확인됐다.    6일 정보통신기술(ICT) 업계에 따르면 스테이지파이브는 최근 민 전 차관을 신임 이사회 의장으로 내정했다.    민 전 차관은 연세대 사학과를 졸업하고 행정고시 31회로 공직에 입문했다.    국제전기통신연합(ITU) 이사회 의장과 경제협력개발기구(OECD) 디지털경제정책위원회 의장을 거쳐 문재인 정부에서 과기정통부 제2차관을 지냈다.    퇴임 후에는 한국뉴욕주립대 총장, 외교부 과학기술협력대사를 맡았다.    스테이지파이브 관계자는 ""민 전 차관이 이사회 의장으로 합류할 예정""이라면서 ""다만 정식 선임까지는 시간이 걸릴 것으로 알고 있다""는 말했다.    acdc@yna.co.kr"
2023.02.06.,"공정위, 네이버·카카오 라이브커머스 불공정 약관 점검",https://n.news.naver.com/mnews/article/056/0011422988?sid=101,"공정거래위원회가 라이브커머스 분야 사업자의 이용자 약관에 불공정한 부분이 없는지 점검에 나섭니다. 라이브커머스는 실시간 동영상 스트리밍을 통해 상품을 소개하고 판매하는 온라인 채널로, 영상과 채팅을 통해 판매자와 소비자가 편안한 분위기에서 실시간으로 소통할 수 있고 진입장벽도 낮아 새로운 유통 채널로 주목받고 있습니다.  공정위의 올해 업무계획을 보면 공정위는 라이브커머스, 구독 서비스 등 최근 급성장한 분야의 약관을 집중적으로 점검할 예정입니다. 라이브커머스 분야에서는 특히 중개 사업자가 부당하게 자기 책임을 회피하거나 소비자에게 부담을 전가하는지, 콘텐츠에 대한 판매자·크리에이터의 저작권을 과도하게 제한하는지 등을 집중적으로 살필 방침입니다. 라이브커머스 분야 대표적인 플랫폼 사업자인 네이버, 카카오, 쿠팡, 배달의민족, 그립 등이 조사 대상에 포함될 전망입니다.  공정위는 라이브커머스 플랫폼 사업자가 자신의 고의·과실에 따른 손해에 대해 면책 규정을 두고 있는지 등도 살필 것으로 보입니다.[사진 출처 : 연합뉴스]"
2023.02.06.,"""우리도 택시 콜"" 현대차, 전국 1654개 택시기업 맞손...'MaaS'시장 놓고 카카오·SK등과 격돌 주목",https://n.news.naver.com/mnews/article/014/0004964997?sid=101,"현대차, 택시운송사업조합과 제휴 미래 이동, 운송 서비스 시장 놓고 택시 무료 호출 등 제공 콜 버스이어 택시 호출 시장도 진출 향후 도심항공교통 등과도 연계 현대자동차가 서울 은평뉴타운에서 커뮤니티형 모빌리티 서비스 '셔클'(Shucle)을 시범운행할 당시 모습. 뉴스1[파이낸셜뉴스] 호출형 통합 운송 서비스 연결망인 마스(MaaS)시장 공략에 나선 현대자동차가 '콜 버스' 운행에 이어 택시업계와 손을 잡고, 카카오T가 제공하고 있는 무료 택시 호출 서비스 등 마스 플랫폼 시장에 뛰어들었다. 향후, 버스·택시 뿐만 아니라 로보셔틀, 공유킥보드, 기차, 도심항공교통(UAM)등으로 확장해 모든 이동 서비스 사업에서 '관여도'를 높인다는 것이다. 당장, 이번 제휴로 전국 1654개에 달하는 택시업계를 등에 업고 호출형 운송 서비스 애플리케이션인 '셔클' 사업 확대의 5분 능선을 넘은 것으로 보인다. '이동혁명'이란 미래 모빌리티 서비스 시장을 둘러싸고, 자동차 기업과 카카오·SK텔레콤 등 이종산업 간 경쟁이 날로 치열해 질 것으로 전망된다.   현대차 타스(TaaS·Transportation as a Service)본부 송창현 사장은 6일 서울 강남 전국택시연합회관에서 전국택시운송사업조합연합회(택시연합회) 박복규 회장 등과 함께 '수요응답형 기반 통합 마스 플랫폼 및 택시 산업 발전을 위한 전략적 제휴협약(MOU)'을 체결했다.   마스(MaaS·Mobility as a Service)란, 하나의 플랫폼(앱)을 통해 승용차·택시·버스·지하철·공유킥보드·KTX·자율주행 로보셔틀·도심항공교통(UAM)등 모든 이용가능한 이동수단을 선택지 위에 올려놓고 최적화된 경로와 이동 서비스를 안내해주고, 모든 예약과 결제까지 한 번에 제공해주는 서비스를 말한다. 현재, 카카오T가 마스 서비스의 초기 모델로 이해하면 된다.    현대자동차 타스(TaaS)본부 송창현 사장(왼쪽)과 박복규 전국택시연합회 회장이 6일 서울 강남구 전국택시연합회관에서 ‘수요응답형 기반 통합 MaaS 플랫폼 및 택시 산업 발전을 위한 전략적 제휴협약(MOU)’을 체결하고 있다. 현대자동차 제공 현대차는 이번 MOU를 통해 1654개에 달하는 전국의 법인 택시업체들을 셔틀 플랫폼으로 끌어올 수 있게 됐다. 현대차는 셔클 플랫폼에 택시를 연계하는 시스템을 구축, 택시업계 유인을 위해 무료 택시호출 서비스·통합 요금제 등을 제공할 예정이다. 셔클은 지난 2021년 현대차가 선보인 수요응답형 교통수단(DRT) 서비스다. 국내 첫 인공지능(AI)기반 운송 호출 서비스라는 점이 특징이다. 이용자가 스마트폰 애플리케이션으로 호출하면, AI가 동선이 비슷한 승객들을 모아 원하는 장소에서 태우고 내려주는 서비스다. 셔클을 통한 호출 서비스로는 현재는 '콜 버스'가 운영되고 있다. 서울 은행 뉴타운 등지에서 시범서비스를 실시했으며 현재는 파주 운정 신도시, 세종시 등 2곳에서 운행 중이다. 약 2년간 누적 탑승객은 총 105만명이나 된다. 현대차 MCS LAB 김수영 상무는 ""앞으로도 전통적 운송사업자들과 함께 사업 기회를 발굴하고 나아가 고객의 안전하고 편리한 이동의 자유를 제공할 것""이라고 말했다.   최근 IT 업계 내에서는 현대차의 행보에 경계감이 흘러나오고 있다. 대기업 IT업계 한 임원은 ""최근 주목하고 있는 흐름 중 하나가 현대차가 카카오와 네이버 등 IT업계에서 모빌리티 분야 인재들을 대거 영입하고 있는 것""이라고 말했다. 송창현 사장도 포티투닷 설립자에 앞서선 네이버 최고기술책임자(CTO) 였다. 현대차·기아는 지난 2021년 4월 모빌리티 총괄 'TaaS본부' 신설하고, 미래 이동 수단과 관련한 각종 제조, 서비스 사업들을 발굴하고 있다. 단순히 차만 만들어 팔지 않겠다는 것이다.   이런 가운데 마스 시장, 모빌리티 시장을 향한 SK텔레콤, 카카오 등의 행보도 빨라지고 있다. SK텔레콤은 티맵모빌리티를 통해 내비게이션 서비스인 '티맵'을 중심으로 렌터카·택시·단거리 이동 수단(전동킥보드·자전거)·대리운전·주차 등 다양한 이동수단을 연계해 상황에 맞는 최적의 이동 수단을 티맵 앱을 구축하고 있다. 최근엔 국토교통부까지 나서서 전국 단위 마스 서비스를 위한 민·관 협력 시범사업을 추진한다고 밝힌 상태다."
2023.02.06.,"롯데제과, '망그러진 곰X드림카카오' 한정판 출시",https://n.news.naver.com/mnews/article/003/0011676491?sid=101,"[서울=뉴시스] 김동현 기자 = 롯데제과는 인기 이모티콘 캐릭터 '망그러진 곰'과 협업한 온라인 채널 전용 드림카카오 한정판을 출시한다고 6일 밝혔다. 지난해 출시 당일 완판을 기록한 '망그러진 곰 X 빼빼로'에 이은 두 번째 협업 제품이다. 망그러진 곰은 삐뚤빼뚤한 선 때문에 다른 곰들에게 놀림 받지만 완벽하지 않아도 괜찮은 인생을 이야기하는 긍정적인 캐릭터로 사랑받고 있다.한정판에는 망그러진 곰 캐릭터의 '완벽하지 않으면 좀 어때!'라는 핵심 메시지를 더했다. 제품은 드림카카오 72%(86g) 4통과 롯데제과에서 단독으로 제작한 망그러진 곰 빅데코 스티커로 구성됐다.롯데 스위트몰에서는 추첨 이벤트를 통해 귀여운 40㎝ 망그러진 곰 얼굴 쿠션을 증정한다. 또 2월 한 달간 다양한 채널에서 라이브 방송 및 기획전을 통해 미니보틀, 사각파우치, 장바구니 등의 단독 굿즈 구성을 선보일 예정이다."
2023.02.06.,"JLL, 카카오 신사옥 '판교 아지트' 프로젝트 성공적 마무리",https://n.news.naver.com/mnews/article/018/0005419047?sid=101,"카카오 통합 오피스 이전 프로젝트 관리·사무공간 컨설팅주요 컨셉 '소통과 사람'…전층 관통하는 '수직 계단' 세워고난이도 인테리어 작업…공동체 크루들 '소통 통로' 마련[이데일리 김성수 기자]글로벌 종합 부동산서비스 회사 존스랑라살(JLL) 코리아는 ‘카카오 판교 아지트’의 신규 사무실 구축을 위한 카카오 본사 및 계열사(이하 공동체) 통합 오피스 이전·인테리어 프로젝트 관리를 성공적으로 마쳤다고 6일 밝혔다. ‘카카오 판교 아지트’는 경기도 성남시 분당구 판교역 인근에 있는 카카오 신사옥이다. 지난 2021년 11월 준공됐으며 A·B 2개동, 지하 7층~지상 15층, 연면적 16만2730㎡(약 4만9226평) 규모다. 카카오 판교 아지트 (사진=JLL)판교 여러 지역에 분산된 6000여명의 카카오 공동체들이 작년 7월부터 입주해서 협업하고 있다. 카카오는 카카오 판교 아지트 빌딩 전체 면적을 신사옥으로 10년간 통임대해서 사용한다. 앞서 JLL은 지난 2020년 12월 카카오 통합 오피스 이전을 위한 프로젝트 관리·사무공간 컨설팅 기업으로 단독 선정됐다.JLL 건축 및 인테리어 프로젝트 관리(PDS)팀은 2020년 12월부터 작년 하반기까지 카카오 판교 아지트 빌딩(오피스, 리테일, 편의시설) 전체에 대한 통합 프로젝트 관리 업무를 수행했다. 프로젝트 기획, 업무공간 조사·전략 수립, 공간 계획부터 전층 인테리어 디자인·시공 관리, 공동체 임대·이전 업무 등을 포함한다.JLL은 카카오 공동체 크루(직원)들을 대상으로 업무공간 사용 현황 및 수요 공간 조사를 실시했다. 이로써 크루들의 일하는 방식 및 근무 환경을 이해하고, 다양한 요구사항을 반영할 수 있는 업무공간 전략을 제안했다. 또한 이를 바탕으로 인테리어 설계 및 시공까지 관리했다.아지트는 크루들의 건강을 디자인의 우선적 가치로 삼아 친환경적으로 설계했다. 분산된 공동체가 한 공간에 모여 업무 시너지를 강화하고 편한 휴식도 취할 수 있는 공간으로 조성했다. 업무 공간은 물론 직원 식당, 어린이집, 직원들 휴식공간인 외부 테라스 등 편의시설부터 1층 리테일 공간 구성에 이르기까지 빌딩 전체 곳곳에 크루들 의견을 반영했다. 또한 1층 로비 출구 벽면과 에스컬레이터 위 천장에 설치된 대형 미디어 파사드는 카카오 캐릭터 영상과 임직원 환영 문구를 투사했다. 개롯 발로우 JLL 코리아 PDS 총괄 본부장은 “카카오의 비전인 ‘기술과 사람이 만드는 더 나은 세상’에 부합하는 신사옥 프로젝트를 성공적으로 완료해서 기쁘다”며 “건물주, 건물관리팀, 정부 기관, 리테일 브랜드 등 다양한 이해관계자들과 협의해 카카오의 미래를 경험할 수 있는 다양한 공간과 시설을 창출했다”고 말했다.카카오 판교 통합 오피스 프로젝트를 총괄한 강용호 JLL 코리아 PDS 상무는 “카카오 아지트의 주요 프로젝트 컨셉은 ‘소통’과 ‘사람’”이라며 “전층을 관통하는 내부 수직 계단을 만들어서 공동체 크루들이 자유롭게 소통하는 통로를 마련했다”고 설명했다.이어 “건물 대수선·증축이 필요한 고난이도 인테리어 작업이었지만, 건물주를 설득하고 정부 기관의 사용승인을 획득했다”며 “카카오 업무 특성에 가장 적합하도록 창의적이고 유연한 형태의 공동체 협업 공간을 만들었다”고 강조했다."
2023.02.06.,"BBQ, 인기 5종 치킨 '카카오톡 기프티콘' 4000원 할인",https://n.news.naver.com/mnews/article/421/0006613575?sid=101,"카카오톡 선물하기 12일까지 혜택 제공BBQ, 인기 5종 치킨 '카카오톡 기프티콘' 4000원 할인.(BBQ 제공)(서울=뉴스1) 신민경 기자 = 제너시스BBQ는 카카오톡 선물하기에서 '기프티콘 BBQ 베스트 치킨 5종' 4000원 할인 프로모션을 12일까지 진행한다고 6일 밝혔다.이번 프로모션은 BBQ앱(자사앱)과 카카오톡 선물하기에서 가장 많이 판매되는 치킨을 기준으로 준비했다. BBQ 스테디셀러인 황금올리브 치킨과 지난해 11월 출시 후 일주일 만에 일매출 1만개를 기록한 '자메이카 소떡만나 치킨'과 치즈볼·콜라1.25L가 포함된 세트로 구성됐다.BBQ 관계자는 ""지난달 기프티콘 2000원 할인 프로모션 10만장이 모두 조기 소진된데 이어 추가 3만장도 모두 소진이 됐다""며 ""연초를 맞아 가족 또는 친구분들과 즐거움을 나눌 수 있도록 지난달에 이어 이번 할인 프로모션을 기획했다""고 말했다.한편 BBQ는 21년 12월부터 BBQ앱에서 기프티콘 사용시 '메뉴 변경'·'추가결제' 등 기능을 도입했다. 기프티콘을 사용하는 경우 해당 메뉴가 아닌 다른 메뉴로 변경이 가능하다. 추가 비용 발생 시 차액 결제를 통해 간편 주문도 가능하다."
2023.02.06.,"부산국세청, 법인세 공제·감면 컨설팅 카카오톡 채널 운영",https://n.news.naver.com/mnews/article/079/0003734483?sid=102,"부산지방국세청 청사. 부산국세청 제공부산지방국세청은 최근 '법인세 공제·감면 컨설팅' 제도를 안내하고자 카카오톡 채널을 개설했다고 6일 밝혔다.  '법인세 공제·감면 컨설팅' 신청 방법과 혜택에 대한 안내와 함께 세법 개정 사항, 공제 유형별 적용 방법 등 유용한 정보를 카드뉴스 형식으로 제공한다.법인세 공제·감면 컨설팅은 중소기업에게 공제･감면 가능 여부와 금액을 사전에 확인해 줌으로써 세무상 불확실성을 해소하고 고용･투자 등을 유인해 중소기업의 성장을 지원하기 위한 제도다.장일현 청장은 ""친숙한 카카오톡 채널을 활용해 국세행정에 대한 접근성과 활용성을 높이고, 납세 편의 증진에 도움을 줄 수 있게 하겠다""고 말했다.※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : jebo@cbs.co.kr카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
2023.02.06.,"카카오가 투자한 스타트업 ‘휴마트컴퍼니’, 임직원 70% 구조조정",https://n.news.naver.com/mnews/article/366/0000875103?sid=101,"투자유치 무산 후 임직원 40여명→10여명으로        카카오벤처스가 투자한 멘탈케어 스타트업 ‘휴마트컴퍼니’가 직원 절반 이상을 구조조정한 것으로 알려졌다. 다양한 벤처캐피탈(VC)로부터 총 50억원이 넘는 투자를 유치한 후 인재를 적극적으로 영입하며 사세 확장을 꾀했지만 후속 투자 유치에 실패하면서 몸집 줄이기에 나선 것으로 풀이된다.6일 스타트업 투자정보 업체 ‘the VC’가 국민연금 고지 인원수를 기반으로 산출한 값에 따르면 휴마트컴퍼니는 작년 11월 27명이던 본사 임직원을 한 달 만에 14명으로 줄였다. 임직원수가 가장 많았던 작년 6월 41명 대비 65.9% 줄어든 수준이다.트로스트의 메인화면. 이곳에서 키워드를 고르고 원하는 상담사를 찾을 수 있다./휴마트컴퍼니 제공        휴마트컴퍼니는 비대면 멘탈케어 및 심리상담 플랫폼 ‘트로스트’를 운영하는 기업이다. 트로스트에서는 인공지능을 기반으로 고객의 상황과 시간, 취향을 반영한 상담사를 추천하고 비대면 심리 상담을 지원한다. 플랫폼에는 상담심리학회와 한국상담학회 자격증 2급 이상을 보유하고 있는 상담사들이 등록돼있다.트로스트는 지난 2016년 설립 후 96개 고객사와 20만 임직원이 서비스를 활용하면서 ‘국내 멘탈케어 1위 프로그램’으로 자리잡았다. 대면 서비스 대비 저렴한 비용으로 상담을 받을 수 있다는 점이 입소문을 탔다. 현재 트로스트 홈페이지에는 프로그램 이용·제휴 기업으로 질병관리청과 이지스자산운용, 포스코 등 50여개사가 명시돼있다.작년에는 월 9900원으로 다양한 멘탈케어 서비스에 접근 가능한 B2B 서비스 ‘트로스트 케어’를 선보이면서 꾸준히 상품 다변화에 나섰다. 매일 조금씩 쌓은 습관으로 심리적 불편함을 해소할 수 있도록 돕는 ‘멘탈케어 루틴’ 서비스, 부정적인 감정을 다스리는 ‘마음 여행 키트’ 등을 판매하는 커머스 ‘감정마켓’을 출시하기도 했다.휴마트컴퍼니는 사업 초기부터 투자유치에 성공하며 사세를 확장했다. 창업 이듬해인 2017년 시드 투자사인 카카오벤처스와 카이스트 청년창업투자지주회사로부터 5억원을 투자받았고, 2020년부터 20201년까지 한국투자파트너스, 스마일게이트인베스트먼트 등으로부터 50억원의 시리즈 A 투자를 유치하기도 했다.그러나 작년 7월로 예정됐던 100억원 규모의 후속투자가 무산되면서 급격한 위기에 봉착한 것으로 알려졌다. 2021년까지 적자가 누적됐던 재정 문제도 겹치면서 회사 상황은 더욱 악화됐다. 스타트업 성장 분석 플랫폼 ‘혁신의 숲’이 나이스평가정보를 통해 취합한 자료를 보면 2019년 5억2000만원 수준이었던 휴마트컴퍼니의 영업손실 규모는 이듬해 2억4000만원으로 줄었다. 그러나 2021년 27억3000만원으로 급등했다.한 업계 관계자는 “시장이 좋을 때 무난한 후속 투자 유치를 전제로 재무 계획을 세웠던 기업들이 연달아 위기를 맞는 것으로 보인다”면서 “2021년까지 투자사에 최대한 몸집을 불리라고 요구했던 벤처캐피탈들이 작년 초부터 재무적 건전성을 최우선 순위에 두기 시작하면서 어려움을 겪는 스타트업들이 많아지고 있다”고 말했다. 휴마트컴퍼니 측은 인력 구조조정에 대한 질문에 별다른 답을 내놓지 않았다."
2023.02.06.,올해 초콜릿값 또 오르나⋯세계 최대 카카오 생산국에 기상이변 ‘심각’,https://n.news.naver.com/mnews/article/662/0000014004?sid=104,"카카오 열매와 가공품의 모습. 이미지투데이. 세계 1위 카카오 생산국인 코트디부아르에 심각한 가뭄이 닥쳐 카카오 수확량이 대폭 줄어든 것으로 나타났다. 국내 주요 제과업체가 이달부터 원재료 가격 상승 등의 이유를 들어 초콜릿 가격을 올린 가운데, 이번 카카오 수급 문제로 또 초콜릿 가격을 올릴지 관심이 집중되고 있다.영국의 통신사 <로이터>는 2일(현지 시각) 세계 최대 카카오 생산국인 코트디부아르의 주요 항구에 입항된 카카오 수확량이 대폭 줄어든 상황을 보도했다. 코트디부아르의 주요 카카오 수출 항구인 아비장과 산페드로는 지금 한창 카카오 선적으로 바빠야 하지만, 때아닌 기상이변에 수출입업자마저 사무실을 닫고 코트디부아르를 떠나고 있는 것으로 알려졌다.문제는 강우량이 불규칙하게 줄어들면서 카카오 생산량에 영향을 미쳤다는 것이다. 카카오 수출업자들의 추정에 따르면 주간 항구 입항량은 작년 11월과 12월만 해도 약 11만5000ｔ이었으나, 현재 약 7만ｔ으로 약 39%나 감소했다.참고로, 코트디부아르는 세계에서 가장 큰 카카오 생산국으로서 일년에 200만ｔ이 넘는 카카오를 생산한다. 약 75%의 국토 면적이 농업에 적합한 것으로 알려진 코트디부아르는 아동을 포함한 국민의 절반 가량이 농업에 종사하고 있다.한 카카오 수출 회사의 관계자는 <로이터>와의 인터뷰에서 “카카오 수확량은 지난해 12월까지만 해도 괜찮았는데, 올해초부터 급감했다”고 하소연했다.별다른 방도도 없다. 코트디부아르의 카카오 주요 수확기는 10월부터 3월까지인데, 3월 중순까지 건기가 예상되고 있어서다. 산 페드로 근처의 카카오농민인 에두아르도는 인터뷰에서 “지난해 9월 이후부터 비가 많이 내리지 않았다. 10월과 12월에 한두번 비가 내리긴 했으나 카카오가 잘 자라는 데는 부족했다”며 한숨 쉬었다.더구나, 날씨 문제에다 비료값까지 폭등해 카카오농민들의 시름은 깊어지고 있다. 비료 가격은 2021년 이후 가격이 두배로 올랐으며, 이마저도 부족한 상황이다. 코트디부아르 수브르 지역에서 5㏊의 카카오를 재배하는 살리프 코우야테는 “비료가 없으면 카카오 생산량도 줄어들 수밖에 없다”고 <로이터>와의 인터뷰에서 말했다.결국 몇몇 농민의 경우 2주에 겨우 카카오 40㎏만 수확한 것으로 나타났다. 지난해 10월과 12월 사이에는 매주 80㎏ 8포대를 수확했던 것과 비교하면 극심한 차이다.카카오 입항량 감소는 3월중 주요 카카오 수확기가 끝날 때까지 지속되고, 최악의 경우 4~5월 중간 수확기까지 연장될 것으로 예상됐다. 이에 카카오 유통업자 등은 매장을 임시 폐쇄하는 것으로 알려졌다. 산페드로 항구의 카카오 유통업자 데이비드 코와시는 “비가 올 것처럼 보이지 않는다. 특히 5월 이전에는 카카오가 더 충분치 않을 것”이라며 가게문을 닫는 이유를 밝혔다.한편, 국내 주요 제과기업인 롯데제과 등은 카카오 가공제품인 ‘가나초콜릿’의 가격을 기존 1000원에서 1200원으로 순차적으로 20% 인상한 바 있다. 이번 가격 인상은 카카오 등 원재료를 포함해 거의 모든 원부자재 가격이 상승한데다 물류비와 전기 요금 등 제반 경비 상승으로 인한 것으로 알려졌다.이연경 기자"
2023.02.06.,"카카오엔터·게임즈, 오늘(6일)부터 재택 종료…노조 대응은?",https://n.news.naver.com/mnews/article/138/0002141941?sid=105,"[디지털데일리 이나연 기자] 6일부터 카카오 계열사를 중심으로 전면 재택근무(원격근무) 중단이 공식화된다. 카카오 공동체 노동조합 크루유니온은 갑작스러운 출근 조치가 시행될 경우 법률적 대응 가능성까지 예고했지만, 양측 갈등이 전면전으로 치닫는 일은 당분간 없을 것으로 보인다. 계열사마다 세부 근무제도가 달라 공동체 노조 차원의 일괄적 대응이 어렵다는 이유 때문이다.   카카오엔터테인먼트, 카카오게임즈 등 카카오 주요 계열사들은 카카오 본사 방침에 따라 사무실 출근을 우선으로 하는 ‘오피스 퍼스트’ 제도를 이날부터 시작한다.   지난해 연말 카카오는 사내 공지를 통해 올해부터 ‘카카오 온’이라는 새로운 근무제를 시행한다고 발표했다. 이 근무제는 근무 시간에 구애받지 않는 ‘완전 선택적 근로 시간제’와 사무실 출근을 우선으로 하는 ‘오피스 퍼스트’를 골자로 한다.   본사에서는 오피스 퍼스트 제도를 다음달부터 시작하지만, 카카오엔터테인먼트 등 일부 계열사는 원격근무 중단 시기를 앞당겼다. 본사보다 더 빠르게 사무실 출근제를 시행하는 이유를 명확히 밝히지 않아, 일부 직원들이 불만을 제기하기도 했다.    크루유니언은 새로운 근무제를 중장기적 문제로 보는 만큼, 본사에 오피스 퍼스트가 적용되는 다음달까지 진행 상황을 지켜볼 방침이다. 크루유니언은 현재 조합원을 중심으로 사측과 사무실 출근제도를 비롯한 다양한 사내 이슈를 수시로 논의하고 있다. 공동체 노조가 직접 카카오를 상대로 법률 대응에 나서기보다, 효율적인 대응을 위해 구체적인 개선 요구를 계열사 단위에서 각개전투로 진행하겠다는 설명이다.    서승욱 크루유니언 지회장은 “외부에서는 현 상황이 근무제로 인한 분쟁처럼 보이지만, 사실 세부적인 제도가 바뀌는 부분들도 있어 충분한 논의가 필요하다”며 “여러 사안이 섞여 있고, 계열사별로 다른 내용으로 출근제도가 공개되고 있어, 각 회사 단위로 논의하는 것이 적절하다”고 말했다. 다만 “근무제 전환에 대해 직원들이 시간적인 적응 기간이나 준비가 필요하다는 입장엔 변함이 없다”고 부연했다."
