기사날짜,기사제목,네이버 뉴스 url,기사내용
2023.01.18.,"카카오엔터프라이즈, AI기반 곤지암 물류센터 짓는다",https://n.news.naver.com/mnews/article/003/0011650286?sid=105,"기사내용 요약물류 자동화 솔루션 기업 아세테크와 협력올 상반기 곤지암에 '카카오 i 라스 랩' 개장 (왼쪽부터) 박종석 아세테크 대표와 백상엽 카카오엔터프라이즈 대표가 업무협약을 체결하고 기념 사진을 촬영하고 있다.  *재판매 및 DB 금지【서울=뉴시스】송혜리 기자 = 카카오엔터프라이즈는 물류 자동화 솔루션 회사 아세테크와 협력해 인공지능(AI) 기반 물류 사업을 확대한다고 18일 밝혔다. 이를 위해 양 사는 지난 17일 '카카오 i 라스(Kakao i LaaS) 랩(LAB) 곤지암' 구축을 위한 업무협약(MOU)을 체결했다.올 상반기 개장을 앞둔 '카카오 i 라스 랩 곤지암'은 경기도 광주시에 위치한다. 연면적 1560평에 이르는 규모다. 양 사는 이곳을 물류 사업 확장과 관련 연구개발 전초기지로 삼을 방침이다. 특히, 물류 데이터를 확보하고 체계적인 데이터 분석 환경을 마련해 화주(판매자)의 다양한 수요를 반영한 AI 기반 물류 서비스를 개발할 예정이다.백상엽 카카오엔터프라이즈 대표는 ""카카오엔터프라이즈가 아세테크와 손잡고 선보이는 '카카오 i 라스 랩 곤지암'은 여러 참여사를 연결하고 비즈니스 가치를 창출할 수 있는 물류 거점 역할을 할 것""이라며 ""앞으로도 계속해서 카카오엔터프라이즈만이 보여줄 수 있는 물류에 대한 새로운 시각을 제시할 수 있도록 AI 물류 기술과 서비스 개발에 박차를 가할 것""이라고 강조했다."
2023.01.18.,"카카오헬스케어, ‘이지케어텍’ 99억 투자...2대 주주로",https://n.news.naver.com/mnews/article/366/0000870658?sid=105,"제3자 배정  유상증자 형태로 99억원 투자  “디지털 헬스케어 생태계 구축 및 클라우드·해외 사업 협력 강화”황희 카카오 헬스케어CIC 대표 내정자. /카카오 제공        카카오의 자회사인 카카오헬스케어가 서울대병원의 의료정보(IT)시스템 자회사인 이지케어텍에 약 99억원을 투자해 2대 주주가 된다.이지케어텍은 18일 공시를 통해 이날 이사회에서 카카오헬스케어를 대상으로 제3자 배정 유상증자 형태로 신주 보통주 44만 8776주(지분율 약 6.57%)를 발행하기로 결정했다고 밝혔다. 신주 발행 가격은 2만 2060원이며, 납입일은 내달 9일까지다. 이에 따라 카카오헬스케어는 이지케어텍의 2대주주가 된다.이지케어텍은 지난 2001년 서울대병원 전산실을 모태로 분사 설립된 회사다. 이지케어택의 최대주주는 지분 35.16%를 보유한 서울대병원이다. 분당서울대병원 교수 출신인 카카오헬스케어의 황희 대표가 이지케어텍에서 부사장을 지냈다.이지케어텍은 국내외 중대형병원을 상대로 의료정보시스템(HIS) 구축 및 유지보수 위탁 운영사업을 하고 있다. 국내 대형병원 시장점유율 1위 업체로 중동, 미국, 일본 등 해외에도 수출하고 있다.이지케어텍은 이번 유상증자에 대해 “경영상 목적으로 신속한 자금조달을 위하여 투자자의 납입능력 및 시기, 회사와의 향후 관계 등을 고려하여 대상자를 선정했다”고 설명했다. 카카오헬스케어와 이지케어텍은 이번 투자를 계기로 ▲디지털 헬스케어 ▲클라우드 ▲해외 사업 분야 전략적 협력관계를 구축하기로 했다.카카오헬스케어는 질병예방, 사후관리 관련 서비스 개발 관련 든든한 우군을 확보하게 됐고, 이지케어텍은 의료정보시스템 사업과 관련된 새로운 제품과 서비스로 사업을 다각화할 수 있게 됐다고 회사 측은 설명했다.이지케어텍은 카카오의 인프라를 활용하면 자사의 클라우드 서비스 경쟁력도 높일 수 있을 것으로 기대하고 있다. 이지케어텍은 지난 2020년 혜민병원을 시작으로 클라우드 서비스를 전개하고 있다. 카카오 역시 헬스케어에서 중요한 레퍼런스를 확보하게 된다는 것이 회사 측 설명이다.이지케어텍 관계자는 “아마존 등 글로벌 IT 업체들도 자금조달에 나서는 등 경영환경이 불확실해진 가운데 협력 파트너로부터의 우호적인 투자라는 점에서 의미가 있다”라며 “이지케어텍은 협력 파트너도 확보하고, 앞으로 사업역량을 강화하는데 필요한 자금도 확보하게 됐다”라고 말했다.이지케어텍 위원량 대표이사는 “빠르게 성장하는 디지털 헬스케어 시장에서의 사업방향을 구체화할 수 있게 됐다”면서 “질병치료 위주에서 예방 및 관리 중심으로 디지털 헬스케어 사업이 확대되는 흐름에 맞춰 의료정보시스템인 BESTCare2.0과 EDGE&NEXT에 새로운 가치를 더할 수 있는 서비스들을 개발하고, 마이헬스웨이 생태계에 대비한 준비도 착실히 진행하고 있다”고 말했다."
2023.01.18.,1년새 4차례 변경…'근무제' 놓고 내홍 커지는 카카오,https://n.news.naver.com/mnews/article/277/0005206829?sid=105,"유연근무제→메타버스 근무제→파일럿 근무제→카카오 온노조 ""리더십 변경 따른 근무제 혼란""""소통 부재에 직원 불만""김범수 센터장과 만남 요구카카오가 ‘근무 제도’을 놓고 내홍(內訌)을 겪고 있다. 3월부터 적용하는 새 근무제 카카오 온(ON)이 화근이었다. 사무실 출근을 우선으로 하고 격주 놀금을 월 1회로 축소하는 것이 주 내용이다. ‘사무실로 돌아가자’는 리턴투오피스(RTO) 정책을 둘러싼 갈등으로 보인다. 하지만 직원들은 ""근무제도가 1년에 4번이나 바뀌면서 구성원들의 혼란이 가중되고 있다""며 ""불안정한 환경을 개선하라는 목소리""라고 주장했다.18일 카카오 노동조합은 회사의 방향성을 듣고자 김범수 카카오 미래이니셔티브 센터장과의 만남을 요구했다. 새 근무제도 발표 후 카카오는 노조 가입이 이전보다 10% 늘었다. 현재 카카오 공동체(계열사) 조합원은 4000명으로, 이 중 카카오 조합원은 1900명이다. 과반 노조로 인정되면 카카오 노조는 근로자 대표로 활동할 수 있다. 노조 가입이 크게 증가한 배경으론 단순 근무제도 변화가 아닌 잦은 제도 변경과 사측의 소통 부재가 꼽힌다. 서승욱 카카오지회장은 ""지난 1년 새 근무제도를 4차례나 바꾸면서 직원들의 불만이 쌓였다""고 꼬집었다.카카오는 지난 2021년 11월 조직단위에서 사무실과 원격 근무를 선택할 수 있는 ‘유연근무제 2.0’을 발표했다. 6개월 뒤 카카오는 장소에 상관없이 음성연결을 중심으로 일한다는 ‘메타버스 근무제’를 새롭게 꺼내 들었다. 이 근무제는 올해 1월 시행 예정이었다. 당시 카카오는 근무제에 맞춰 입주를 앞둔 신사옥에 이동좌석을 만들고 구내식당 크기를 줄였다.메타버스 근무제 발표 1개월 뒤 카카오는 ‘파일럿 근무제’를 발표했다. 이 근무제의 핵심은 격주 ‘놀금(노는 금요일)’이었다. 이후 6개월 뒤인 지난해 12월 카카오는 그동안의 근무제를 모두 뒤엎는 ‘카카오 온’ 근무제 시행을 알렸다. 해당 근무제는 놀금을 격주에서 월 1회로 축소했다. 서 지회장은 ""카카오는 근 1년간 리더십의 많은 변경이 있었고, 변경 시기마다 근무제 등 제도가 영향을 받았다""라며 ""리더의 역량 검증과 절차에 의문이 남는다""고 말했다.카카오는 2018년부터 현재까지 다섯차례 대표이사 변동이 있었다. 서 지회장은 ""경영진 범위 자체가 모호하고, 대표이사 외에 미등기 이사 범위도 알려져 있지 않다""고 지적했다. 또 ""보통 회사 고위 임원은 계약직으로 계약 기간이 끝나면 평가를 받고 재계약을 하는데 카카오 일부 계열사 고위임원은 정규직이란 것도 문제""라고 말했다. 실적을 내지 못해도 잘릴 일이 없는 고위임원이 정말 책임감을 가지고 일할 것인지 의문이라는 이야기다.노조는 소통 강화와  각종 경영 변화의 제도화를 요구했다. 수시로 임원이 교체되고, 임기를 다 채우지 못한다는 것은 임원 선임 과정에 문제가 있다는 것을 보여준다는 주장이다. 이에 대해 카카오는 ""앞으로 근무제도 등을 바꿀 때는 다양한 소통을 바탕으로 조직 구성원의 동의를 이끌어내겠다""고 밝혔다."
2023.01.18.,‘쿵야 레스토랑즈’ 카카오 이모티콘 스토어 인기 1위,https://n.news.naver.com/mnews/article/009/0005076314?sid=105,"넷마블(대표 권영식, 도기욱)은 콘텐츠 마케팅 자회사 엠엔비(대표 배민호)가 출시한 ‘쿵야 레스토랑즈’의 카카오톡 이모티콘 ‘양파쿵야의 줏대 있는 하루’가 출시 하루만에 카카오 이모티콘 스토어에서 인기 1위를 달성했다고 18일 밝혔다.연령별 인기 순위에서도 10대와 20대 소비자로부터 가장 많은 선택을 받았다.총 32종으로 구성된 ‘양파쿵야의 줏대 있는 하루’는 최근 MZ 세대 사이에서 인기를 얻고 있는 ‘양파쿵야’의 일상 모습을 재치 있게 담아냈다.엠엔비 배민호 대표는 “다음달부터 온·오프라인 콘텐츠를 결합한 다양한 마케팅 활동도 진행 예정이다”고 말했다.‘쿵야 레스토랑즈’는 엠엔비에서 전개하는 IP로 ‘쿵야’의 스핀오프 브랜드다.지난해 쿵야들의 이야기를 담은 ‘쿵야 레스토랑즈’를 인스타그램을 통해 선보였다.오는 31일까지 인스타그램 ‘쿵야 레스토랑즈’ 계정을 팔로우하고 ‘이모티콘 구매’ 혹은 ‘사용 인증샷’을 스토리나 게시물로 해시태그와 함께 올리면 추첨을 통해 총 30명에게 ‘쿵야 레스토랑즈’ 공식 굿즈를 증정하는 출시 기념 이벤트를 진행중이다."
2023.01.18.,"카카오, 투자의견 '하향' 보고서에 먹통까지…상승세 흔들릴까",https://n.news.naver.com/mnews/article/421/0006582726?sid=101,"카카오, 연초 이후 상승세 타다 17일 하루 만에 4% 넘게 하락""주가 상승여력 축소"" 증권가 분석에 우려 확대…실적 '상저하고' 기대ⓒ News1 이지원 디자이너(서울=뉴스1) 이기림 기자 = 카카오의 연초 주가 상승세가 꺾일 위기에 놓였다. 올들어 상승세를 이어가던 카카오가 증권가의 부정적 전망에 카카오톡 오류까지 발생하면서 하루 만에 4% 넘게 하락했기 때문이다.18일 한국거래소에 따르면 전날 카카오는 전 거래일 대비 2700원(4.19%) 하락한 6만1800원에 거래를 마쳤다. 올해 미국 물가 상승률이 둔화하면서 연방준비제도(Fed·연준)의 기준금리 인상 기조 완화 기대감이 높아져 오르던 주가가 한풀 꺾인 모습이다.카카오 주가는 지난해 말 종가 5만3100원에서 꾸준히 오르며 16일 6만4500원까지 올랐다. 올해 들어 이때까지 최대 하락폭이 0.87%에 불과했지만, 전날 4% 넘는 하락률을 나타냈다.전날 카카오 약세는 증권가에서 나온 투자의견 하향 보고서가 영향을 미쳤다. 김석환 미래에셋증권 연구원은 ""카카오의 4분기 실적 감소 전망에 따라 시장 내 투자의견 하향 조정 여파에 카카오 그룹주가 전반적으로 약세를 보였다""고 말했다.키움증권은 전날 카카오에 대해 목표주가는 유지하지만 투자의견은 기존 '매수'에서 '아웃퍼폼'(시장수익률 상회)으로 하향하는 내용의 보고서를 냈다.김진구 키움증권 연구원은 ""카카오의 목표주가를 7만2000원으로 유지하나, 주가 상승여력 축소를 감안해 투자의견을 기존 '매수'에서 '아웃퍼폼'으로 조정한다""며 ""카카오 본사 적정가치 산정시 적정 주가수익비율(PER)을 25배로 부여했는데 이는 경쟁사 대비 높은 수준을 적용한 것""이라고 말했다.김 연구원은 ""카카오의 4분기 영업이익은 1232억원으로 전 분기 대비 18% 감소할 것으로 예상한다""며 ""광고경기 둔화와 화재에 따른 매출 잠식으로 톡비즈 사업부문 성장성이 전 분기 대비 8% 수준에 그치겠지만, 화재에 따른 피해 보상액이 당초 예상 대비 줄어들면서 영업이익 감소가 제한될 것""이라고 밝혔다.주가가 하락세를 보이던 전날 카카오톡에도 문제가 발생했다. 카카오톡 서비스가 네트워크 오류로 전날 오후 2시9분부터 약 10분간 일부 사용자의 PC버전 로그인 불가, 메시지 수발신·리액션 등에 부분 실패 현상이 나타났다.해당 장애로 일부 사용자들은 메시지가 제대로 가지 않아 불편을 겪었다. 카카오는 즉시 긴급점검을 진행해 서비스를 정상화했지만, 주가 약세 흐름은 이어졌다.지난해 9월 중순 이후 처음으로 6만원대 중반까지 오른 주가가 다시 내리면서 투자자 사이에서는 우려가 나왔다. 직장인 투자자 김모씨(30)는 ""이미 손해를 많이 본 상황에서 겨우 살아나나 싶었는데, 엎친 데 덮친 격으로 사건이 터지면서 걱정만 늘어났다""며 ""답답하다""고 말했다.다만 증권가는 카카오가 지난해 4분기 실적이 부진하고, 올해 상반기에도 쉽지 않은 상황이지만 하반기에는 좋아질 수 있다고 전망했다.  안재민 NH투자증권 연구원은 ""2022년은 경기 둔화에 따른 실적 부진, IDC 화재에 따른 영업 중단 등 여러 악재가 반영됐으나, 2023년에는 반등을 모색할 전망""이라며 ""경기 둔화와 1분기 비수기 영향에도 불구하고, 코로나 영향이 제거된 2022년의 기저효과와 콘텐츠, 핀테크, 모빌리티 등 신사업의 성장으로 2023년 실적은 하반기로 갈수록 좋아질 전망""이라고 밝혔다."
2023.01.18.,"카카오게임즈, 프렌즈게임 3종서 하트 모아 3000만원 기부",https://n.news.naver.com/mnews/article/629/0000196269?sid=105,"밀알복지재단 전달장애 영유아 치료비 지원17일 서울 강남구 밀알복지재단 사무실에서 프렌즈게임 3종 '하트 모아 사랑 나누기' 기부금 전달식이 열린 가운데 임지현(왼쪽) 카카오게임즈 부사장과 남궁규 밀알복지재단 사무처장이 기념 촬영을 하고 있다. /카카오게임즈 제공카카오게임즈는 지난 17일 밀알복지재단에 장애 영유아 치료를 위한 기부금 3000만 원을 전달했다고 18일 밝혔다.이번 기부금은 카카오게임즈가 지난해 연말 자사 모바일 캐주얼게임인 프렌즈게임 3종에서 진행한 '하트 모아 사랑 나누기' 기부 캠페인으로 조성됐다. '하트 모아 사랑 나누기'는 지난해 12월 22일부터 31일까지 프렌즈팝콘·프렌즈타운·프렌즈사천성에서 이용자들이 하트 2022만 개를 소모하면 카카오게임즈가 기부금 3000만 원을 전달하는 이벤트다.카카오게임즈 측은 ""프렌즈게임 이용자들의 적극적인 참여로 목표치 이상 하트가 모임에 따라 17일 서울 강남구 밀알복지재단 사무실에서 기부금 3000만 원을 전달했다""고 설명했다. 이 기부금은 어려운 가정형편으로 치료 중단 위기에 놓인 저소득가정 장애 아동들의 재활치료비, 의료소모품·의약품비 등에 쓰일 예정이다.카카오게임즈 관계자는 ""어려운 이웃을 위한 뜻깊은 나눔 실천에 적극적으로 참여해 준 이용자 분들께 감사드린다""며 ""앞으로도 게임을 통해 쉽고 즐겁게 기부에 참여할 수 있는 사회공헌 캠페인을 지속적으로 실시해 나갈 예정""이라고 말했다.앞서 카카오게임즈는 지난해 6월에도 프렌즈팝콘에서 동일한 기부 캠페인을 실시, 이용자 하트로 모인 기부금 3000만 원을 밀알복지재단에 전달해 독거노인과 조손가정에 냉방기기를 지원했다.발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write"
2023.01.18.,'교통만능앱' 나온다는데…카카오랑 뭐가 다르지?,https://n.news.naver.com/mnews/article/374/0000319246?sid=103,"[앵커] 정부가 이르면 올해 안에 하나의 모바일 앱으로 여러 교통수단을 동시에 예약할 수 있는 서비스, 마쓰(MaaS)를 내놓겠다고 밝혔죠.그런데 이 기능 자체는 이미 카카오의 택시 호출 앱인 카카오T에서도 가능한데요.기존 서비스들과 어떤 점이 다른 건지 김정연 기자가 짚어봤습니다. [기자] 정부가 추진하는 만능교통앱은 예약과 결제만 가능한 카카오T와 다르게 가장 가깝거나 저렴한 이동경로와 교통수단도 추천받을 수 있습니다. 수단별로 마일리지가 따로 적립되는 기존 앱들과 달리 통합 마일리지 제도가 적용될 예정입니다. 한 번 금액 충전으로 여러 교통수단을 이용할 수 있는 정액제도 활성화될 전망입니다. 국토교통부는 ""이번 사업이 관광과 숙박 등에서도 다양한 부가가치가 창출될 것으로 기대된다""고 설명했습니다. 카카오모빌리티와 티맵모빌리티 등 민간 기업도 기존 앱에 택시 호출 외에 다양한 교통수단 예약 서비스를 추가하는 사업을 확장하고 있습니다. 카카오 등 기존 앱에 익숙한 이용자들을 공공앱으로 끌어들이기 위한 차별화 요소가 필요하다는 지적입니다. [유정훈 / 아주대 교통시스템공학과 교수: 결국 요금 지불에 있어서의 편의성과 요금 지불을 통합적으로 함에 있어서 실제로 시민들이 혜택을 받아야 되는 부분이 제일 중요합니다. 이 부분이 좀 강화가 돼야 될 것 같고요.]서울시의 제로페이나 지자체가 만든 공공배달앱은 민간앱의 쏠림현상에 따른 부작용을 줄이기 위해 만들었지만, 이용자 수가 많지 않습니다. 정부의 만능교통앱이 이 같은 전철을 밟지 않도록 개발되는 것이 중요합니다. SBS Biz 김정연입니다."
2023.01.18.,“목표가 올라서 샀더니”…카카오 투자의견 하향에 개미 분통,https://n.news.naver.com/mnews/article/243/0000038309?sid=101,"키움증권, 투자의견 하향…“주가 상승여력 축소”카카오엔터·모빌리티 성장에도 광고 성장 둔화 자회사 IPO·‘카톡 먹통’ 등 악재도 변수키움증권은 17일 카카오에 대해 ""주가 상승여력이 축소됐다""며 투자의견을 기존 '매수'에서 '시장수익률상회'로 하향 조정했다 [사진 카카오][이코노미스트 마켓in 허지은 기자] 카카오 주가가 가파르게 상승하고 있다. 지난해 50% 넘게 폭락했던 카카오 주가는 연초 이후 18% 가까이 상승했다. 카카오의 반등을 기다려 온 개인 투자자들은 추세 상승을 기원하고 있다. 증권가에선 카카오 목표주가를 줄줄이 상향하며 기대감을 높이고 있지만 일부 증권사는 투자의견을 하향 조정하면서 보수적인 접근을 권고하고 나섰다. 18일 금융투자업계에 따르면 키움증권은 전날 ‘실적과 밸류에이션을 점검할 때’라는 제목의 보고서를 통해 “카카오의 주가 상승여력 축소를 감안해 카카오 투자의견을 기존 ‘매수’(Buy)에서 ‘시장수익률상회’(Outperform)으로 하향 조정한다”고 밝혔다. 목표주가는 7만2000원을 유지했다. 시장수익률상회란 시장 평균보다는 높은 수익률을 예상한다는 투자의견이다. ‘중립’(Neutral)보다는 강하지만 매수나 ‘강력매수’(Strong Buy)보다는 약한 매수의견으로 풀이된다. ‘매도’(Sell) 투자의견이 잘 나오지 않는 국내 리서치센터에서 중립 투자의견 이하는 사실상 매도 의견으로 읽히는 경향이 있다. 김진구 키움증권 연구원은 “카카오 기업가치 산정시 적정 PER(주가수익비율)은 25배로 부여했는데, 이는 경쟁사 대비 높은 수준을 적용한 것”이라며 “신속한 의사결정 기반의 적극적 사업 확장성을 높게 평가했으며, 중기 경기침체 변수 하에도 실적 추정치를 우호적으로 투영해 산출한 결과”라고 강조했다. 투자의견을 하향 조정했지만 적용 PER은 여전히 높은 수준이라는 점을 강조한 것이다.김 연구원은 “핵심 계열사인 카카오모빌리티와 카카오엔터테인먼트의 기업공개(IPO) 시기는 각각 2023년과 2024년 중으로 예상한다”며 “카카오 그룹 내 복잡한 지분구조 상 IPO는 이행될 가능성이 높지만, IPO에 따른 지분율 희석과 이중상장에 따른 할인율이 적용된다면 (IPO 효과가) 카카오 본사에 투영되는 지분가치 상승 동력은 제한적일 것”이라고 설명했다. “광고 시장 둔화…전년 대비 성장은 기대”지난해 최악의 한 해를 보낸 카카오 주가는 올해 들어 17% 넘게 급등했다. 올해 첫 거래일인 지난 2일 5만2700원에 거래를 마친 카카오는 전날 6만1800원에 마감하며 올 들어 17.67%(9100원) 올랐다. 미국 연방준비제도(Fed·연준)의 고강도 긴축이 속도 조절에 나설 것이란 기대감이 확산하면서 성장주 투자심리가 회복되면서다. 연초 이후 기관이 2083억원 어치 순매수하며 주가를 끌어올리고 있다. 증권가에서도 목표주가 상향이 이어졌다. 이달 들어 하나증권이 카카오 목표주가를 기존 8만원에서 8만5000원으로 6.25% 높였고 유진투자증권(6만5000→7만원), DB금융투자(7만8000→8만3000원), 다올투자증권(6만5000→7만1000원), 메리츠증권(6만3000→7만2000원) 등 5개 증권사가 목표주가를 줄줄이 상향했다. 그러나 일부 증권사는 여전히 보수적인 접근을 권고하고 있다. 안재민 NH투자증권 연구원은 “올해는 카카오톡의 비즈니스 모델 강화를 위한 노력이 기대되지만, 경기 둔화에 따른 광고·커머스 사업의 우려가 존재한다”며 “카톡 프로필 영역 꾸미기, 친구탭 광고 확장, 오픈채팅 활성화와 광고 도입 등 매출 상승을 위한 서비스 개편이 상반기 중 이뤄질 것”이라고 설명했다. 정호윤 한국투자증권 연구원 역시 “인터넷 광고 시장 성장 둔화에 대한 우려가 점점 커지고 있다”며 “2023년부터는 새로운 광고 인벤토리의 수익화가 시작되겠으나 광고 경기가 당초 예상보다 좋지 않아 추정치를 하향 조정할 필요가 있다고 본다”고 전망했다. 그러면서 “주가의 유의미한 반등은 광고 경기의 회복이 선행되어야 나타날 것”이라고 덧붙였다. 구성중 DS투자증권 연구원은 “카카오의 외형 성장은 하반기로 갈수록 시장 회복, 카카오엔터테인먼트와 카카오모빌리티 성장 등에 힘입어 가속화될 것”이라면서도 “목표주가 조정 여부는 실적발표 이후 반영할 예정”이라고 밝혔다. 실제 카카오 주가는 이틀째 상승세가 주춤한 모양새다. 이날 오후 1시 현재 유가증권시장에서 카카오는 전일대비 0.16%(100원) 내린 6만1700원에 거래되고 있다. 연초 이후 차익 실현 매물이 쌓인 가운데 카카오톡 전산 장애가 발생한 전날 카카오 주가는 하루새 4.19% 급락했다. 이날도 보합권에 머물며 상승폭이 작아졌다."
2023.01.18.,"[분석] '최악의 해' 보낸 카카오, 올해는 다를까",https://n.news.naver.com/mnews/article/031/0000723462?sid=101,"액면분할 이후 72% 하락…올해는 상승세? 증권가는 ""하반기 기대""정부의 빅테크 규제와 경기불황 등으로 액면분할 후 고꾸라졌던 카카오 주가가 최근 다시 반등하는 모양새다. 지난해 데이터센터 화재로 씻을 수 없는 아픔을 겪었던 카카오가 올해 다시 날아오를 수 있을지 시장의 관심이 집중되고 있다.18일 한국거래소에 따르면 카카오는 지난 2021년 4월 액면분할을 실시한 후 당일 종가 12만5천원을 기록한 뒤 같은 해 7월까지 완만한 상승곡선을 그렸다.한때 16만9천500원까지 뛰어오르며 상승 흐름을 이어가던 카카오는 금융당국의 빅테크 규제 우려가 제기되면서 본격적인 주가 조정을 받았다. 이후 카카오의 주가는 지루한 내리막길을 걸었고 결국 작년 10월 발생한 대규모 먹통 사태로 52주 최저가인 4만6천500원을 기록했다. 액면분할가와 비교하면 72.56%가 하락했다.증권가에서 카카오에 대해 ""올 하반기부터 성장이 본격화될 것""이라고 전망했다.  [사진=김성진 기자]그러나 카카오는 올해 들어 상승세로 돌아섰다. 지난 3일 5만2천400원으로 새해 장을 연 카카오는 지난 16일까지 22% 이상 주가가 올랐다. 미국 연방준비제도(Fed·연준)의 고강도 긴축정책이 속도 조절에 들어갈 것이란 기대감이 확산되면서 성장주에 대한 투자심리가 회복됐기 때문이다.여기에 빈살만 사우디 왕자가 이끄는 사우디 국부펀드와 싱가포르투자청(CIG)이 카카오엔터테인먼트에 거액을 투자한 것도 카카오의 호재로 작용했다. 카카오엔터는 지난 12일 사우디 국부펀드를 포함한 1조2천억원 규모의 제3자 배정 유상증자를 발표했다. 이는 역대 국내 콘텐츠 기업의 해외 투자 유치 사례 중 최대이며 카카오 공동체 내에서도 역대 최대 규모의 투자 유치다.카카오가 이런 호재들과 함께 올해 본격적인 상승세를 이어갈 수 있을지 주목된다. 증권가에선 당장의 실적 개선 가시화는 힘들겠지만, 하반기엔 두드러진 성장세를 보일 것이라 예상했다.구성중 DS투자증권 연구원은 ""경기둔화 속에서 카카오는 친구탭·오픈채팅 등의 톡개편을 통해 비즈니스를 확장 중""이라며 ""생태계의 근간은 카카오톡이기에 톡의 진화는 긍정적이다. 경기둔화가 완화되는 하반기에 성장이 본격화될 전망""이라고 말했다.안재민 NH투자증권 연구원은 ""경기 둔화와 1분기 비수기 영향에도 불구하고, 코로나 영향이 제거된 작년의 기저효과와 콘텐츠, 핀테크, 모빌리티 등 신사업의 성장으로 올해 실적은 하반기로 갈수록 좋아질 것""이라고 내다봤다.김현용 현대차증권 연구원 역시 ""카카오톡 개편에 따른 톡비즈 성장 재개와 카카오엔터테인먼트 콘텐츠 라인업의 기대로 올해 실적 성장과 모멘텀 개선이 예상된다""며 ""2분기부터는 의미 있는 톡비즈 성장률이 다시 발현될 것으로 예상한다""고 했다.김진구 키움증권 연구원은 ""카카오톡 주요 업데이트를 상반기에 진행할 것으로 관측된다""며 ""이를 통한 광고와 커머스 성장 기회는 하반기부터 본격화될 것으로 판단된다""고 말했다."
2023.01.18.,‘알 수 없음’ 대신 국화꽃…카카오 ‘추모 프로필’ 도입,https://n.news.naver.com/mnews/article/005/0001581039?sid=103,"카카오가 고인 추모를 할 수 있도록 '추모 프로필' 기능을 추가했다. 카카오 제공그동안 고인이 된 카카오톡 사용자의 프로필은 ‘알 수 없음’으로 표기됐다. 카카오가 ‘추모 프로필’ 기능을 추가함에 따라 앞으로는 ‘국화꽃’ 아이콘이 뜨면서 고인을 애도하고 추억할 수 있게 됐다.카카오는 18일 카카오톡 내 ‘추모 프로필’ 기능을 추가했다고 밝혔다.고인의 휴대폰이 해지되거나 휴면 상태가 되더라도 카카오톡 프로필이 ‘(알 수 없음)’으로 변경되지 않고 프로필 공간에서 고인을 추모할 수 있도록 지원하는 것이다.기존에 고인이 된 이용자가 카카오톡을 사용하지 않는 경우 1년 뒤 휴면 탈퇴가 이루어졌다. 그러나 이번 추모 프로필 기능 도입을 통해 고인이 된 지인들을 더 오래 기억할 수 있게 됐다.직계 가족이 요청할 경우 고인의 프로필이 추모 프로필로 전환된다. 고인의 프로필 사진 옆에 국화꽃 아이콘이 생성되고, 1:1 채팅방을 통해 추모 메시지를 보낼 수 있다. 전달된 메시지는 발신자만 확인할 수 있어 순전히 개인적인 추모의 공간으로 사용할 수 있다.추모 프로필 전환이 되는 과정에서 고인의 개인정보나 대화 내역 정보들은 유가족을 포함해 다른 이에게 제공되지 않는다. 추모 프로필 전환 전 사용자가 설정한 멀티 프로필 또한 유지된다. 추모 프로필로 전환되면 추모 메시지 보내기 기능 외 선물하기, 송금하기, 보이스톡 등의 메뉴는 사용할 수 없다.추모 프로필 전환 시 고인의 카카오톡 내 모든 그룹 채팅방에는 ‘OO님이 기억할 친구로 전환됐다’는 메시지와 함께 자동 나가기 처리가 진행된다. 친구 목록 내 고인의 이름 옆에 추모 아이콘이 표시돼 고인 여부를 알 수 있다. 추모 프로필 노출 여부도 유가족이 결정할 수 있다.추모 프로필 전환은 고인 직계가족의 신청이 필요하며 고인의 가족임을 증빙하기 위해 고인의 통신사 증빙 서류, 가족관계증명서, 신청인 신분증 등을 제출해야 한다.추모 프로필 유지 기간은 5년이며 추가 연장 시 10년까지 유지할 수 있다. 연장 신청이 없으면 추모 프로필은 종료되고 자동 탈퇴 처리가 진행된다. 기존에 카카오톡을 탈퇴해 이미 ‘알 수 없음’으로 전환된 고인 계정의 경우는 추모 프로필 이용이 어렵다.카카오는 “카카오톡 이용자가 고인이 됐을 경우 가족 구성원들이 고인의 친구들에게 부고를 알릴 수 있도록 지원하고 추모의 공간을 통해 함께 슬픔을 나눌 수 있도록 추모 프로필을 선보이게 됐다”고 전했다."
