기사날짜,기사제목,네이버 뉴스 url,기사내용
2021.12.11.,"[인터뷰②] 카카오TV 박진경 CP ""경쟁자多, 디지털 시장 지분 커지길""",https://n.news.naver.com/mnews/article/277/0005013730?sid=106,<구조 다름>
2021.12.11.,"카카오·티맵·쏘카, 같은듯 다른 ‘모빌리티 수퍼앱’ 전략",https://n.news.naver.com/mnews/article/023/0003659008?sid=105,"카카오모빌리티가 독주하던 국내 종합 모빌리티 시장에 티맵과 쏘카가 앱을 전면 개편하고 도전장을 내밀었다. 이들이 추구하는 목표는 바로 ‘모빌리티 수퍼앱’. 한 앱안에서 택시·대리운전·렌터카·기차·킥보드 같은 탈것을 호출하고 관리하는 서비스를 모두 이용할 수 있도록 하는 것이다. 모빌리티 3사는 각각 택시(카카오모빌리티)·내비게이션(티맵)·차량공유(쏘카) 같이 각 분야 플랫폼 1위 영향력을 바탕으로 탈것에 대한 모든 서비스를 제공해 수퍼앱으로 거듭나겠다는 전략이다.카카오·티맵·쏘카 “우리가 모빌리티 수퍼앱”지난 9일 쏘카 박재욱 대표가 수퍼앱 전략을 발표하고 있다. /쏘카										차량공유 스타트업 쏘카는 지난 9일 설립 10주년 기자간담회를 열고 “내년부터 차량공유·전기자전거·주차·기차·항공 같은 새로운 모빌리티 서비스를 연결하는 수퍼앱으로 거듭나겠다”고 밝혔다. 쏘카 앱 안에서 차량 뿐 아니라 기차, 자전거, 주차장까지 예약하고 이용할 수 있다는 것이다.또한 쏘카는 현재 공유 차량이 주차된 곳을 찾아가 빌리는 방식 말고도, 이용자가 있는 곳으로 차를 탁송해주는 서비스도 도입한다는 계획이다. 쏘카는 이를 ‘스트리밍 모빌리티’라고 이름붙였다. 음악을 다운로드(소유)하지 않고 다양한 노래를 스트리밍 형식으로 감상하듯이, 모빌리티 서비스도 소유하지 않고 내가 원하는 탈것을 필요한 때에 호출해 이용한다는 것이다.티맵모빌리티는 지난 7일 티맵 앱을 전면 개편해 종합 모빌리티 서비스를 제공한다고 밝혔다. /티맵모빌리티										티맵모빌리티도 지난 7일 “이제 내비게이션 중심에서 운전자·비운전자를 모두 아우르는 종합 모빌리티 앱으로 전면 탈바꿈한다”고 밝혔다. 티맵모빌리티는 이날 앱을 전면 개편해 첫 화면에서 지도를 바로 보여주는 대신 대리운전·킥보드·전기차충전·주차·내비 같은 여러 모빌리티 서비스를 보여주고 있다.이는 지난해 SK텔레콤에서 분사한 티맵모빌리티가 핵심사업으로 꼽은 MaaS(Mobility as a Service·서비스형 모빌리티) 전략이다. 대리, 킥보드, 렌터카(예정) 같은 다양한 상황에 맞는 이동수단을 제시해 개인화된 모빌리티 앱으로 나아가 수익까지 창출한다는 것이다. 여기에 운전습관, 내차관리, 출장세차, 내차팔기 같은 자동차 관련 서비스도 강점이다.내비 점유율 1위 우위는 계속 가져간다. 티맵모빌리티는 이날 화물차 전용 내비게이션을 출시했다. 내 차를 화물차로 등록하면, 이에 특화된 경로를 보여준다. 예컨대 화물차 총중량과 차량 높이를 고려한 경로를 안내하고, 화물차 쉼터도 따로 안내하는 식이다.카카오모빌리티 홈페이지 캡쳐										카카오모빌리티는 새로운 서비스와 사업 확장으로 격차 벌리기에 나섰다. 카카오모빌리티는 8일 GS그룹의 주차장 운영 계열사인 GS파크24를 650억원에 인수했다고 밝혔다. GS파크24가 보유한 400개 이상의 주차장을 거점 삼아 AI기반 주차 서비스를 선보인다는 계획이다. 만차 예측, 대안 주차장 안내 같은 기술을 개발해 기능을 고도화하겠다는 것이다.또한 카카오모빌리티는 이달 내로 렌터카 예약 서비스를 출시할 예정이다. 현재 제공중인 택시·자전거·대리·퀵·항공 등에 이제 렌터카 기능까지 붙는 것이다. 올해 골목상권 침해 논란이 일었던 카카오모빌리티는 대형 렌터카 업체 대신 중소 렌터카 업체들과 상생 협약을 맺고 자사 플랫폼 위에 태웠다.또한 카카오모빌리티는 자율주행 서비스를 연내 강화한다. 현재 시범 운영중인 세종시에 이어 판교에서도 자율주행 서비스를 시작할 계획이다. 카카오T앱에서 택시처럼 차량을 부르면 출발지에서 지정한 목적지까지 자율주행으로 가는 서비스다.카카오모빌리티·쏘카, 내년 상장할 듯							모빌리티 업체들은 내년부터 본격 기업 공개에도 나설 전망이다. 요금 인상 논란과 택시 업계 반발로 올해 상장을 보류한 카카오모빌리티는 내년 하반기 상장을 목표로 절차를 밟고 있는 것으로 알려졌다. 증권가에서는 카카오모빌리티의 기업가치를 6~7조원 규모로 추산하고 있다.지난해 유니콘(기업가치 1조원 이상 비상장 스타트업)에 오른 쏘카도 내년 상장을 본격 추진한다. 적자를 보던 자회사 타다를 토스에 매각해 정리하고, 내년 상장해 조달한 자금으로 본격 종합 모빌리티 기업으로 거듭난다는 계획이다. 박재욱 쏘카 대표는 “상장을 통해 확보한 자금으로 기업 인수합병과 인재 확보에 많이 투자할 것”이라고 했다.티맵모빌리티의 모회사인 SK스퀘어는 산하 계열사들을 순차적으로 상장시킨다는 계획이다. 티맵모빌리티는 2025년 상장 시점까지 연매출 6000억원을 달성하고 기업가치를 4조5000원까지 끌어올릴 방침이다."
2021.12.11.,"카겜, 조계현 단독 대표체제로···남궁훈, 김범수와 카카오 미래준비",url없음,<네이버 기사 없음>
2021.12.11.,"카카오페이 경영진이 배웠나? 미국 AMC 애런 CEO, 지분 또 매각",url없음,<네이버 기사 없음>
2021.12.11.,"이재명, “표현의 자유에 한계 있다” 이준석 “편지도 뜯어볼 거냐”",https://n.news.naver.com/mnews/article/366/0000779775?sid=100,"카카오톡 오픈채팅방에서 ‘움짤’ 게시 통제하며온라인에서 논란 확산…'n번방 방지법’ 때문이재명 “사전검열이라고 반발하는데, 아니다”이준석 “정부가 정한 알고리즘으로 보는 게 검열”        최근 카카오톡 오픈채팅방 등에 올라오는 동영상과 ‘움짤(움직이는 이미지 파일)’이 불법촬영물인지 여부를 가려내는 기능이 적용되며 논란이 일고 있는 가운데, 이재명 더불어민주당 후보는 11일 이 제도에 찬성한다는 입장을 밝혔다. “표현의 자유에는 한계가 있다”는 이유다. 반면 이준석 국민의힘 대표는 “국민의 편지봉투도 뜯어볼 거냐”고 비판했다.더불어민주당 이재명 대선 후보가 11일 경북 구미시 금오공과대학교에서 열린 '지역 대학생과 함께 나누는 대구경북의 미래 비전' 행사에서 인사말을 하고 있다. /연합뉴스        이 후보는 이날 경북 구미 금오공대 학생들과 간담회에서 이른바 ‘n번방 방지법’이라고 불리는 전기통신사업법 및 정보통신망법 개정안에 대해 “사전검열이 아니냐라고 반발하는데 저는 그렇게 생각하지 않는다”고 말했다. “표현의 자유, 언론의 자유는 좋지만 모든 자유와 권리에는 한계가 있다”는 이유다.이 후보는 “내게 권리가 있으면 다른 사람에게도 권리가 있고, 권리만큼 의무와 책임이 따르는 것”이라며 “내가 즐겁자고 하는 일이 타인에게 고통을 주면 안 되는 것”이라고 했다. 그러면서 “사회질서에 반하는 것은 하면 안 된다”고 강조했다.이준석 대표는 이날 페이스북에서 이 같은 이 후보의 n번방 방지법 관련 발언을 보도한 언론 기사를 공유하며 반대 입장을 재확인했다.국민의힘 이준석 공동선거대책위원장이 제20대 대통령선거 D-90일인 9일 국회에서 열린 중앙선거대책위원회의에서 발언하고 있다. /연합뉴스        그는 “국민이 온라인 커뮤니티 사이트나 SNS에 게시하는 내용을 정부가 정한 알고리즘과 구축한 DB에 따라 사업자가 살피는 것 자체가 검열”이라고 지적했다. 이어 “앞으로 누군가가 우편물로 불법 착취물을 공유하는 범죄가 발생하면 이 후보는 모든 국민의 편지 봉투도 뜯어볼 계획인가”라고 물었다.이 대표는 “어떤 의도인지와 관계없이 ‘고양이 짤’을 올렸는데 누가 들여다봐야 한다는 것 자체가 검열 시도이고, 통신의 비밀을 침해하는 행위”라며 “국민의 사적인 통신을 들여다보고 제한하려면 기본적으로 영장을 통해 법원의 엄격한 판단을 받도록 해야 한다”고 했다. 그러면서 “대표 없는 곳에 과세 없고, 영장 없는 곳에 감청이 있어서는 안 된다”고 덧붙였다.이 대표는 전날에도 n번방 방지법에 대해 “기준의 모호함에 더해 헌법 18조가 보장하는 통신의 자유를 심하게 침해할 소지가 있다”며 “실질적으로 N번방 사건에서 유통경로가 되었던 텔레그램 등에는 적용이 어려워 결국 실효성이 떨어지는 조치”라고 했다. 그러면서 당 차원에서 법 재개정을 추진하겠다고 밝혔다.n번방 방지법은 전날 시행에 들어갔다. ‘국내에서 사업을 하는 연 매출 10억 원 이상’ 또는 ‘일평균 이용자 10만 명 이상 인터넷 사업자’를 대상으로 불법 촬영물 여부를 사전에 확인하도록 했다. 한 온라인 커뮤니티에는 카카오톡 오픈채팅방에 스모선수 사진을 올렸더니 이용이 정지됐다는 ‘인증글’이 올라오기도 했다.이른바 'n번방 방지법'이 시행된 후 카카오톡 오픈채팅방에 스모선수 사진을 올렸더니 이용이 정지됐다는 '인증글'이 올라왔다. /인터넷 캡처"
2021.12.11.,카카오페이 경영진 지분 매각…류영준 469억 차익,url없음,<네이버 기사 없음>
2021.12.11.,"카카오톡 검열, 무분별한 제재 논란 ""게임·고양이가 불법 촬영물?""",url없음,<네이버 기사 없음>
2021.12.11.,"크리스탈 제이드, 슈퍼콘과 함께 카카오톡 선물하기 서비스 출시",https://n.news.naver.com/mnews/article/417/0000763496?sid=101,"글로벌 차이니즈 레스토랑 브랜드 크리스탈 제이드는 글로벌 모바일상품권 플랫폼기업인 슈퍼콘과 함께 카카오톡 선물하기 서비스를 출시했다.크리스탈 제이드는 세계 22개 주요 도시에 100여 개 매장을 보유하고 있는 글로벌 차이니스 레스토랑이다. 현지 셰프가 선사하는 정통 중국 요리를 만나볼 수 있으며, 1991년부터 이어진 요리 철학을 바탕으로 최상의 품질, 격조 높은 서비스를 합리적인 가격으로 제공하고 있다. 현재 전 세계 100개 이상의 레스토랑에서 현지의 맛을 그대로 전하며 전 세계 미식가들의 사랑을 받고 있다. 크리스탈 제이드는 2017년부터 2021년까지 5년 연속 '미쉐린 가이드 서울 추천 레스토랑'에도 선정된 바 있다.이번 카카오톡 선물하기 서비스로 새롭게 출시되는 모바일상품권은 전국매장에서 사용 가능하다. 다양한 메뉴를 이용할 수 있는 잔액관리형 금액권 e기프트카드 3만원권, 5만원권, 10만원권으로 구성되어 있다.한편, 슈퍼콘은 연말연시를 맞이해 더 많은 고객들에게 크리스탈 제이드의 다양한 메뉴를 경험할 수 있는 기회를 제공하기 위해 네이버 스마트스토어를 비롯해 소셜커머스, 복지몰, 포인트몰, 종합몰등에 모바일상품권 서비스를 확대할 계획이며, 라이브커머스 전문기업 쇼플과 함께 콘텐츠 커머스를 위한 라이브쇼핑도 추진해 나갈 계획이다.슈퍼콘 제공"
2021.12.11.,"카카오엔터 이진수 대표 “스토리 사업 글로벌 통합 거래액, 3년 내 3배로 키울 것”",https://n.news.naver.com/mnews/article/022/0003646845?sid=105,"카카오엔터테인먼트(이하 카카오엔터)가 스토리 사업의 글로벌 통합 거래액을 3년 내 3배로 키우겠다는 새로운 글로벌 비전을 8일 발표했다. 이 회사는 웹툰 플랫폼 카카오웹툰과 프리미엄 IP로 글로벌 시장에서 가파른 흥행세를 기록하고 있다.   카카오엔터는 글로벌 진출 원년인 2021년을 마무리하면서 이 같은 내용을 골자로 하는 새 글로벌 비전을 발표했다.   이진수 카카오엔터 대표는 이날 “2021년은 카카오페이지와 카카오M, 멜론이 카카오엔터테인먼트라는 거대한 IP 밸류체인을 구축한 뜻 깊은 한 해였다”며 “이 콘텐츠 생태계를 기반으로 이젠 글로벌 거대 IP 기업과 경쟁해 나가려 한다. 우리는 3년내 글로벌 거래액을 현재보다 3배 키울 것이며, 이를 위해 북미, 아세안에 재원을 집중 투자함과 동시에 픽코마와 프랑스에 공동으로 진출해 새로운 웹툰사를 쓸 것”이라고 밝혔다.   카카오엔터는 올해 글로벌 환경에 맞춘 웹툰 플랫폼 카카오웹툰을 태국과 대만, 국내에 차례대로 론칭했다. 웹툰 플랫폼 타파스와 웹소설 플랫폼 래디쉬를 인수해 세계 2위의 만화 시장이자, 1위 소설 시장인 북미까지 영향력을 확대할 채비 역시 갖췄다.   이처럼 빠르게 글로벌 영역을 확장한 카카오엔터는 이제 폭발적인 매출 성장을 통한 질적 성장을이루기 위해, 북미, 아세안에 자사 플랫폼 노하우 및 콘텐츠 역량을 집중 투자하고, 프랑스까지 콘텐츠 전선을 넓힌다는 계획이다. 현재 북미 시장에는 웹툰 플랫폼 타파스와 웹소설 플랫폼 래디쉬가 콘텐츠 협공을 펼치고 있으며, 연내에는 카카오픽코마와 함께 프랑스에 공동 진출한다.   특히 프랑스에서는 일본과 마찬가지로 카카오엔터테인먼트의 IP파워가 다시금 입증될 것이란 기대가 크다.   카카오엔터와 픽코마는 새로운 글로벌 협업 무대인 프랑스에서도 카카오엔터의 슈퍼IP와 픽코마의 플랫폼 운영 능력을 바탕으로 강력한 시너지를 낼 계획이다. 100여명의 글로벌 현지화 전문 인력을 둔 카카오엔터는 현재 프리미엄 IP를 프랑스에 공급하기 위한 채비를 거의 마쳤으며, 실제 플랫폼 론칭 이후에도 빠른 IP 공급을 이어나갈 예정이다. 프랑스는 더욱이 전통적으로 일본 망가에 대한 선호도가 높은 곳이기도 하여 카카오픽코마와의 연합 작전이 더욱 빛을 낼 전망이다.   이처럼 글로벌 콘텐츠 리더로서 활약함과 동시에 북미와 아세안 지역에 대한 공격적 투자도 이뤄진다. 현재 타파스와 래디쉬는 카카오엔터테의 대표 BM인 ‘기다리면 무료’ 도입과 콘텐츠 투자로 빠른 성장세를 기록 중으로, 일례로 타파스 전체 매출의 60%가량이 약 1%의 자사 IP에서 나오고 있다.   아세안도 상황이 비슷한데, 6월 론칭한 태국은 론칭 3개월 만인 8월 매출 1위 서비스에 올랐으며 대만과 함께 영향력을 빠르게 키워나가고 있다. 카카오엔터는 향후 3년 동안 지금보다 더 공격적으로 이뤄질 프리미엄 IP 공급과 마케팅&프로모션 재원, 인력 투자로 지금보다 더욱 가파른 매출 그래프를 그릴 것으로 전망하고 있다.   카카오엔터는 세계 최대 엔터테인먼트 시장인 북미와 한류 확장성이 큰 아세안, 유럽 시장의 교두보인 프랑스의 확고한 콘텐츠 리더로 자리매김해, 글로벌 공룡 엔터테인먼트 기업들에 견주는 내실을 갖춘다는 계획이다.   이진수 카카오엔터 대표는 “북미, 아세안 시장에 대한 전략적 집중과 픽코마와의 프랑스 동맹으로 전 세계, 전 언어권에 K스토리를 뿌리내리겠다는 카카오엔터테인먼트의 비전을 이루고, 이를 바탕으로 한국의 창작자들이 글로벌 무대에서 자유로이 활약하도록 하겠다”고 말했다."
2021.12.11.,"몬스타엑스 형원, '다시 플라이' OST '픽처' 발표",https://n.news.naver.com/mnews/article/001/0012823846?sid=106,<구조 다름>
