기사날짜,기사제목,네이버 뉴스 url,기사내용
2023.04.24.,카카오 농축수산물 판로 지원…누적 거래액 200억 돌파,https://n.news.naver.com/mnews/article/003/0011819457?sid=105,"기사내용 요약제가버치 프로젝트…100억 돌파 후 5개월 만에 성과""화훼 농가로 지원 확장…'못난이' 원물 선보일 것""카카오는 자사 임팩트 커머스 카카오메이커스가 우리 농축수산물의 가격과 가치를 인정받고 판매될 수 있도록 지원하는 ‘제가버치’의 누적 거래액이 200억원을 돌파했다고 24일 밝혔다.(사진=카카오) *재판매 및 DB 금지[서울=뉴시스]최은수 기자 = 카카오는 자사 임팩트 커머스 카카오메이커스가 우리 농축수산물의 가격과 가치를 인정받고 판매될 수 있도록 지원하는 ‘제가버치’의 누적 거래액이 200억원을 돌파했다고 24일 밝혔다.지난 2021년 8월 첫 선을 보인 제가버치는 공급 과잉이 예상되는 전국의 농축수산물과 가공식품이 더 많은 이용자를 만나 판매될 수 있도록 돕는 카카오메이커스의 대표적인 상생 협력 프로젝트다. 수요와 공급의 불균형으로 버려지기 쉬운 농축수산물의 판로를 열어 재고 부담을 최대한 줄이고, 가격 안정에도 도움을 주고 있다. 2022년 11월말 누적 거래액 100억원을 달성했다.현재까지 누적 약 3930톤의 농축수산물을 판매했으며, 구매 소비자는 약 100만명에 달한다. 약 220여건의 농축수산물과, 40여건의 가공식품을 선보인 가운데, ‘제주도 세척 월동 무우’, ‘강원도 동송농협 메뚜기표 철원 오대쌀’, ‘전라남도 영암 황토 세척 꿀고구마’ 등이 구매자들의 인기를 끌었다. 충남 금산의 인삼농가를 돕기 위해 금산인삼협동조합과 제가버치가 함께 PB상품으로 제작한 ‘72시간 달인 금산홍삼액’은 3차례에 걸쳐 완판을 거듭하며 1만2400세트가 판매됐으며, 현재 4차 판매를 진행중이다.제가버치는 지난 1월에는 전국의 청년 농부들을 위한 특별 기획전을 진행해 강원도 홍천 사과, 전북 신동진 쌀, 충남 완숙 토마토 등 이들이 직접 재배하고 수확하는 제품과 스토리를 조명한 바 있다. 지난해 11월 11일 농업인의 날을 맞아 5개도를 대표하는 19개 품목을 판매하는 기획전을 운영해 힘을 보탠데 이어, 이달 1일에는 수산업과 어촌의 소중함을 알리는 수산인의 날을 기념하여 어가 돕기에도 동참했다. 이달 10일 선보인 ‘전남 영암 황토 세척 꿀고구마’는 카카오프렌즈의 인기 캐릭터 춘식이가 그려진 특별한 패키지에 나눔봉투 3장을 넣어 구성했다. 해당 상품은 출시 후 만 이틀이 되기 전에 준비한 수량인 1만개가 모두 판매됐다. 향후 다양한 농산물을 카카오 지식재산권(IP) 접목해 출시할 예정이다.카카오메이커스는 향후 제가버치로 선보이는 제품의 범위를 농축수산물에서 화훼 농가로 넓혀 지원 폭을 확장해 갈 계획이다. 이 밖에도 고르지 않은 생김새나 작은 흠집에도 좋은 맛과 영양을 보유한 ‘못난이’ 농축수산물을 꾸준히 선보여 생산자들을 돕고, 소비자들에게 가치를 알릴 예정이다. 하반기에는 농가를 직접 찾아 일손을 보태는 농촌 봉사활동도 진행할 계획이다.김정민 카카오 제가버치팀장은 “과잉 생산, 판로 감소, 소비 침체 등 우리 농축수산물이 마주한 실질적인 어려움을 해결하기 위해 더 많은 시도를 이어가고, 다양한 원물과 가공식품을 소개하며 지원과 협력의 폭을 넓혀가고 있다”며 “앞으로도 우리 농축수산물의 높은 가치를 알리고 더 많은 생산자들과 상생하기 위해 힘쓸 것”이라고 말했다."
2023.04.24.,"현대글로비스, 이커머스 소상공인 물류 인프라 지원… 카카오T와 협력",https://n.news.naver.com/mnews/article/417/0000915361?sid=101,"현대글로비스가 카카오모빌리티와 손 잡고 이커머스 소상공인 물류 인프라 지원에 나섰다. 사진은 24일 열린 관련 협약식에 참석한 안규진(왼쪽) 카카오모빌리티 사업부문총괄 부사장과 박만수 현대글로비스 스마트이노베이션 사업부장. /사진=현대글로비스 현대글로비스가 모빌리티 플랫폼 사업자 카카오모빌리티와 업무협력을 통해 이커머스 소상공인의 물류 경쟁력 향상을 지원한다. 국내 대표 물류기업과 모빌리티 플랫폼 기업이 손잡고 소상공인의 물류 경쟁력과 자생력을 지원하겠다는 계획.24일 현대글로비스에 따르면 카카오모빌리티와 '중소형 풀필먼트(물류일괄대행) 경쟁력 강화 및 상생 협력 위한 양해각서'(MOU)를 체결했다.이날 경기도 판교 카카오모빌리티 사옥에서 열린 체결식에는 박만수 현대글로비스 스마트이노베이션 사업부장(상무)과 안규진 카카오모빌리티 사업부문총괄 부사장 등이 참석했다.협약에 따라 두 회사는 각자 보유한 역량을 기반으로 라스트 마일(배송 마지막 구간)과 풀필먼트(물류일괄대행) 등 전자상거래(이커머스) 전반의 물류 영역에서 힘을 모으기로 했다.협력이 구체화하면 이커머스 소상공인들은 양사의 물류센터 및 차량, 시스템, 자동화설비 등을 통해 차별화된 물류서비스를 이용할 수 있을 전망이다. 카카오모빌리티의 기업거래(B2B) 기반 당일배송 서비스인 '오늘의픽업' 배송 수단에 현대글로비스의 화물 운송 자원이 활용되는 방식이다.두 회사는 앞으로도 새벽배송, 당일배송 등 다양한 배송옵션을 제공하고 풀필먼트 서비스를 통해 이커머스 소상공인과 동반 성장할 수 있는 방안을 마련하고 상생 협력체계 구축에 힘쓸 방침이다.현대글로비스 관계자는 ""물류 인프라와 정보기술(IT) 역량 융합을 통해 경쟁력 있고 차별화된 서비스 모델이 나올 것으로 기대한다""며 ""국내 대표 물류 기업으로서 앞으로도 중소상인의 물류 경쟁력이 향상될 수 있도록 적극 지원에 나설 것""이라고 말했다."
2023.04.24.,"카카오모빌리티-현대글로비스, '물류 공급망 개발'",https://n.news.naver.com/mnews/article/014/0005001456?sid=105,"'상생형 물류 프로덕트 모델' 발굴 계획 안규진 카카오모빌리티 사업부문총괄 부사장, 박만수 현대글로비스 스마트이노베이션 사업부장(사진 왼쪽부터)이 24일 경기 성남 소재 카카오모빌리티 사옥에서 열린 업무 협약식 이후 기념사진을 촬영하고 있다. 카카오모빌리티 제공 [파이낸셜뉴스] 카카오모빌리티가 현대글로비스와 손잡고 물류 공급망 개발을 위한 업무협약을 체결했다.   24일 카카오오빌리티와 현대글로비스는 중소형 풀필먼트를 위한 상생 생태계를 구축하고 라스트마일 배송 영역에서 서비스 협업에 나서기로 했다. '풀필먼트'는 판매자 대신 상품 입고, 포장, 배송, 재고관리, 출고 등 제품 배송과 관련된 모든 과정을 관리하는 통합 물류 서비스다.   양사는 이날 경기 성남 소재 카카오모빌리티 사옥에서 협약식을 열고, 중소 풀필먼트 및 커머스 사업자의 비즈니스 경쟁력을 강화할 수 있는 '상생형 물류 프로덕트 모델'을 발굴하겠다고 발표했다.   이를 위해 현대글로비스만의 안정적인 물류 공급망에 카카오모빌리티가 보유한 정보통신기술(ICT) 시스템과 '오늘의픽업' 중소상공인 네트워크를 접목해 나갈 계획이다.   카카오모빌리티는 먼저 기업간거래(B2B) 기반 당일배송 서비스인 '오늘의픽업' 배송 수단에 현대글로비스의 화물 운송 자원을 함께 활용한다. 이를 기반으로 △배송 가능 지역 범위 확대 △운송 서비스 공급자와 집하, 분류, 재분배 등 상하차 과정에 필요한 허브센터 추가 확보 등을 통해 라스트마일 권역을 확장할 수 있다.   향후 카카오모빌리티 '오늘의픽업'이 자체 개발한 △물류 관리 시스템(WMS) △관제 모니터링 △최적화 동선 시스템 등 ICT 기술을 현대글로비스만의 인프라 운영 노하우와 연계해 중소형 풀필먼트 및 커머스 사업자들과의 동반 성장을 위한 물류 프로덕트 모델을 구축할 예정이다.   안규진 카카오모빌리티 사업부문총괄부사장은 ""최근 대형 커머스사들의 풀필먼트 투자 본격화로 인해 중소형 사업자들의 부담이 심화되고 만큼 중소 풀필먼트 업체들과 소상공인 커머스 사업자들과의 동반성장 방안 마련이 필요한 상황""이라며 ""카카오모빌리티는 현대글로비스와 협력해 중소형 사업자들도 경쟁이 가능한 생태계 조성을 위해 고도화된 물류 프로덕트 개발에 힘을 모아 나가겠다""고 전했다. #현대글로비스 #카카오모빌리티 #오늘의픽업 #물류공급망"
2023.04.24.,카톡서 이런 것도 돼?…카카오가 마련한 ‘풍부한 기능’ 한눈에,https://n.news.naver.com/mnews/article/243/0000043832?sid=105,"‘카톡설명서’ 사이트 개설…“고객 목소리 들을 것”업데이트 내용 전달 목적…신규 기능 테스트 가능[제공 카카오][이코노미스트 정두용 기자] 카카오가 카카오톡의 신규 기능 소개와 활용법을 담은 사이트 ‘카톡설명서’를 열었다고 24일 밝혔다. ‘카톡설명서’는 카카오톡 더보기 하단에 위치한 카카오 나우 배너와 다음 검색으로 접속이 가능하다.카카오 측은 “이용자들의 다양한 목소리를 직접 듣고, 카카오톡 서비스에 반영하는 게 목적”이라며 “누구나 더 가깝고 안전하게 카카오톡을 사용할 수 있도록 운영하기 위해 카톡설명서를 오픈했다”고 전했다.카톡설명서를 통해 카카오톡의 새로운 기능들을 확인할 수 있다. 카카오톡은 주기적으로 크고 작은 기능들을 개선하고 업데이트하고 있다. 업데이트를 통해 도입된 기능들에 대한 정보들을 ‘친근하게’ 전달할 방침이다.카카오톡 내 수많은 기능들을 대상·관계·목적별로 사용하는 방법도 소개할 예정이다. ▲프로필 텍스트 작성법 ▲프로필 이모티콘 스티커 적용법 등을 자세히 소개하는 식이다. 또 정식 출시 전 실험 중인 기능 및 일반 기능도 확인이 가능하다. 해당 기능이 만족스러운지 평가하고 카카오톡 팀으로 의견을 전달할 수도 있다.카카오 관계자는 “이용자들이 평소에 궁금했거나 몰랐던 카카오톡의 유용한 활용법을 찾아볼 수 있도록 카톡설명서를 오픈하게 됐다”며 “카톡설명서를 통해 기능 소개뿐만 아니라 이용자들의 의견을 경청하고 이를 반영해 더 나은 카카오톡을 만들어 갈 수 있도록 노력할 것”이라고 말했다."
2023.04.24.,"카카오페이, 홈 화면 개편으로 맞춤형 정보 제공",https://n.news.naver.com/mnews/article/001/0013899047?sid=101,"카카오페이, 홈 화면 개편으로 맞춤형 정보 제공[카카오페이 제공. 재판매 및 DB 금지](서울=연합뉴스) 오규진 기자 = 카카오페이는 개인화된 맞춤 정보를 제공할 수 있도록 애플리케이션 홈 화면을 개편했다고 24일 밝혔다.    사용자들이 카카오페이 앱에서 가장 많이 쓰는 기능인 충전과 송금을 '머니카드' 형태로 상단에 뒀으며, 그 아래 추천 인공지능(AI) 기반의 '바로가기' 메뉴를 배치했다.    개인화된 '서비스 카드'는 피드형으로 제공해 정산내용, 신용점수, 금융 일정 등을 실시간으로 확인할 수 있도록 했다.    홈 화면 하단에는 '결제하기'를 뒀으며, 멤버십 서비스와 혜택 정보를 쉽게 확인할 수 있도록 했다.    카카오페이는 추후 카카오톡 애플리케이션에서도 동일한 사용자환경(UI)을 적용할 예정이다.    카카오페이 관계자는 ""사용자 개인에게 맞춰 매일 업데이트되는 서비스 메뉴와 실시간 피드형 정보로 더 쉽고 편리한 금융 서비스 경험을 제공하겠다""고 말했다.    acdc@yna.co.kr"
2023.04.24.,곳곳이 암초…카카오VX 성장세 '빨간불',https://n.news.naver.com/mnews/article/421/0006764657?sid=101,"자사 직원 '스마트스코어' 관리 페이지 무단 접속 인정기술 무단도용 의혹도…업계 ""문어발 확장 논란 재점화"" 가능성ⓒ News1 양혜림 디자이너(서울=뉴스1) 오현주 정은지 기자 = 카카오(035720) 손자회사인 골프 전문 기업 '카카오VX'가 연이은 논란으로 성장세에 빨간불이 켜졌다. 최근 '스크린 골프 1위' 업체 골프존과의 특허 침해 소송이 끝나자마자 골프 솔루션 개발 스타트업 '스마트스코어'와도 충돌하고 있다.  지난해 영업이익이 전년 대비 2배가량 늘어 사업 성장세가 계속됐지만 이같은 리스크가 계속되면 성장세에 찬물을 끼얹을 수 있다. 카카오의 무리한 사업확장으로 발생한 불가피한 리스크라는 지적도 나온다.24일 업계에 따르면 스마트스코어가 올해 2월 자사 골프장 관리 솔루션 기술을 모방했다며 카카오VX를 상대로 가처분 신청 및 민사소송을 제기하면서 양측 갈등이 점호됐다.스마트스코어는 2015년 태블릿 PC로 점수를 기록하는 소프트웨어(SW)를 출시하고 전국 골프장과 계약하며 사업을 꾸려왔다. 카카오VX도 2021년 골프장 관리 SW를 공개했다. 스마트스코어 측은 △스코어(점수) 입력 △음식 주문 기능 △태블릿 영상 재생 등 여러 기능 관련 화면이 자사와 동일하다고 주장하고 있다.박노성 스마트스코어 부대표는 ""카카오VX는 개발 프로그램(Axure RP)에 스마트 스코어 화면을 캡처해 띄워놓고 스케치했다""며 ""보통 개발 프로그램에는 개발자·기획자·디자이너 등 개발 참여 인원이 다 접속하는데, (카카오VX가) 그대로 모방한 것""이라고 말했다.카카오VX는 최근 해킹 논란까지 휩싸였다. 스마트스코어로부터 이달 10일 정보통신망법 위반 혐의로 형사 고소를 당하기도 했다.스마트스코어는 카카오 VX 직원이 2021년 3월부터 올해 3월까지 총 801회 해킹을 시도해 관리자 페이지를 577번 무단 침입했다고 설명했다.카카오 VX는 자사 직원의 무단 접속 사실은 인정하지만 해킹이나 저작권 침해라고 단정 지을 수 없다는 입장이다. 카카오 VX 측은 ""골프장 관제 스코어 솔루션 기획 과정에서 스마트스코에서 당사로 이직한 직원이 스마트스코어 관리자 페이지를 본인이 사용하던 계정으로 접속한 사실을 발견해 사과의 말씀을 드린다""면서도 ""사과는 해킹 및 저작권 침해 인정과는 별개의 문제""라고 말했다.스마트스코어는 즉각 반박했다. 기존 직원이 퇴사 하면 해당 계정을 즉시 삭제해왔고, 다른 회사의 내부 페이지를 접속했다는 것 자체가 '해킹'이라는 이유에서다.회사 측은 ""'해킹'은 허가 받지 않은 정보시스템에 침투하는 행위를 통칭한다""며 ""무단 접속은 했는데 해킹은 안 했다는 것은 술을 먹고 운전은 했는데, 음주운전은 아니라는 것과 같은 의미""라고 주장했다.이어 ""직원의 기존 계정은 퇴사 직후 삭제돼 접속이 불가했다""며 ""(무단 접속 시도가) 2년간 약 800회 지속됐고, 총 4개의 IP(인터넷 프로토콜)에서 접속됐다는 점에서 어느 한 개인의 일탈이 아닌 다수의 컴퓨터를 통해 조직적으로 침투한 것으로 본다""고 말했다. 카카오VX가 소송에 휩싸인 것은 이번이 처음은 아니다. 스크린 골프 업체 골프존의 가상 골프 시뮬레이션 장치 관련 특허를 침해했다는 이유로 19억2000만원을 배상하라는 법원 판결을 12일 받았다. 정보기술(IT) 업계는 카카오 VX의 성장세에 제동이 걸릴 수 있다고 본다. 2012년 설립된 카카오 VX(구 마음골프)는 오랜 적자를 겪다 2020년 흑자 전환에 성공한 뒤 실적이 나아지고 있다. 지난해 매출(1776억5964만원)·영업이익(163억4552만원)은 전년 대비 53%·110%씩 증가했다.카카오의 문어발식 사업확장을 지적하는 목소리가 재점화될 수 있다는 점도 우려되는 부분이다. 업계 관계자는 ""카카오VX의 스크린 골프는 2021년 국정감사에서도 지적받아 철수론이 불거지기도 했다""고 말했다."
2023.04.24.,[ICT 소식] SK텔레콤·카카오모빌리티·NHN 外,url없음,<네이버 기사 없음>
2023.04.24.,"카카오뱅크, 'iF 디자인 어워드' 2개 본상 수상",https://n.news.naver.com/mnews/article/030/0003093656?sid=101,"카카오뱅크는 iF 디자인 어워드 2023에서 2개 본상을 수상했다고 21일 밝혔다.카카오뱅크는 'iF 디자인 어워드 2023'에서 2개 본상을 수상했다고 21일 밝혔다.iF 디자인 어워드는 1953년부터 시작된 세계적 권위의 디자인 공모전으로 레드닷 디자인 어워드, IDEA와 함께 세계 3대 디자인상으로 꼽힌다.카카오뱅크는 '커뮤니케이션' 부문에서 2개 본상을 수상했다. 수상작에 선정된 디자인은 카카오뱅크의 '개인사업자 체크카드'와 '카카오뱅크 프렌즈 체크카드'다.개인사업자 체크카드는 카카오뱅크가 지난 11월 개인사업자뱅킹 출시와 함께 내놓은 상품이다. 대형마트, 주유소, 통신 등 사업 업종과 음식점, 카페, 온라인간편결제 등 생활업종에서 결제 시 캐시백 혜택(일부 가맹점 제외)을 제공한다.블랙 컬러가 적용된 체크카드 2종은 행운의 상징으로 홀로그램 라이언을 새긴 '럭키 라이언 카드'와 업체명이나 사업자가 원하는 메시지를 각인할 수 있는 '시그니처 블랙 카드' 등 개인사업자 수요를 고려해 개발됐다.카카오뱅크 프렌즈 체크카드는 전월 실적, 지급한도 제한 없이 국내외 가맹점(일부 가맹점 제외) 이용금액의 0.2%가 캐시백으로 적립되며, 주말과 공휴일에는 0.4%가 적립되는 카드다.수상작은 신규 디자인이 적용된 '옐로우 카드'와 '웜화이트 카드'다. 카카오뱅크의 직관적이고 편리한 서비스 경험이 카드에도 이어질 수 있게 브랜드 컬러만을 사용해 제작됐다. 웜화이트 카드 앞면에는 사용자가 원하는 문구를 넣어 나만의 카드 제작과 개성 표현이 가능하다.카카오뱅크 관계자는 “고객 취향과 니즈를 디자인에 반영해 어워드에서 좋은 결과를 얻을 수 있었다”며 “카카오뱅크만의 혁신적인 디자인을 고객 관점에서 지속적으로 선보일 것”이라고 말했다."
2023.04.24.,카카오톡 탭서 방 빼는 '카카오뷰'…운명은?,https://n.news.naver.com/mnews/article/092/0002289910?sid=105,"5월22일 보드뷰 광고 종료…사실상 운영 종료 수순카카오가 카카오뷰 창작자들의 수익창출원 중 하나였던 '보드뷰 광고'를 종료키로 했다. 카카오뷰 또한 5월 중순께 카카오톡 세 번째 탭에서 사라진다. 이미 회사는 3월 말부터 카카오뷰를 카카오톡 탭에서 들어내겠다고 했지만, 아직까지 실행에 옮기진 않았다.업계는 보드뷰 광고 종료 소식이 나온 이상, 카카오뷰도 종료 수순을 밟을 것으로 보고 있다. 카카오톡 세 번째 탭에 창작자들을 위한 또 다른 서비스가 자리 잡을지, 아니면 오픈채팅이 들어갈지에도 관심이 쏠린다.24일 관련업계에 따르면 카카오는 5월 22일자로 보드뷰 광고를 종료한다. 카카오뷰창작센터는 이같은 내용을 담아 공지했다.카카오뷰보드뷰 광고는 카카오가 지난해 3월부터 뷰 에디터의 창작 활동에 도움이 되도록 보드뷰에 광고를 추가하고 수익을 에디터에게 정산해주는 형태로 운영되고 있다.카카오는 My뷰 매출을 각 뷰 에디터 보드의 노출수와 사용자수, 채널추가수에 따라 산정된 기여도에 따라 배분하고 있지만, 추가 수익을 창출할 수 있도록 보드뷰에 광고를 추가한 바 있다. 그 수익을 콘텐츠 큐레이션 수익 프로그램으로 정산할 수 있도록 적용한 것이다. 보드뷰 광고 수익은 해당 채널의 콘텐츠 큐레이션 수익에 포함돼 정산돼 왔다.그러나 회사 전략상 카카오뷰를 카카오톡 세번째 탭인 노른자 위치에서 들어내기로 결정하면서 보드뷰 광고도 종료키로 했다.카카오는 2월 27일 카카오뷰 위치 변경을 알리면서 ""카카오톡의 세 번째 탭이 향후 다채로운 관심사를 중심으로 즐겁고 친밀하게 교류할 수 있는 서비스로 변화될 예정임에 따라 뷰 서비스의 주요 진입점 변경이 진행된다""고 설명한 바 있다.당시 카카오는 위치 변경 시점을 3월 말로 알렸지만, 아직까지 변화가 없는 상태다. 카카오뷰 창작센터 공지에는 '5월 중순 예정'이라고 변경 시점이 수정됐다.카카오 관계자는 ""카카오뷰 종료 시점이 명확하게 정해지지 않았다""며 ""오픈채팅은 상반기 중 별도 탭으로 적용 예정이지만, 어느 위치 탭에 들어가는지는 미정""이라고 설명했다. 이어 ""카카오톡 개편 방향에 맞춰 다양한 방안 검토 중""이라면서 ""오픈채팅을 기반으로 한 오픈링크 별도 앱도 올해 안에 출시할 계획""이라고 덧붙였다."
2023.04.24.,"카카오톡 변화 속도내는 카카오, 부문장 신규 선임",https://n.news.naver.com/mnews/article/003/0011820928?sid=105,"기사내용 요약양주일 그라운드X 대표, 카카오톡 부문장 신규 선임""카톡 다양한 변화 이끌 적임자…NFT 전문성 바탕""양주일 카카오 카카오톡 부문장 겸 그라운드X 대표(사진=카카오) *재판매 및 DB 금지[서울=뉴시스]최은수 기자 = 카카오 핵심사업인 카카오톡 부문장에 양주일 그라운드X 대표가 새롭게 선임됐다. 올해 카카오가 카카오톡 개편 사업에 적극적으로 나서면서 리더십 변화를 꾀하는 것으로 풀이된다. 카카오는 카카오톡 부문장에 양주일 그라운드X 대표를 지난 14일 신규 선임했다고 밝혔다.카카오 관계자는 “현재 진행 중인 카카오톡의 다양한 변화들을 이끌어갈 적임자로 판단해 카카오톡 신임 부문장으로 선임됐다”고 설명했다.양주일 부문장은 다양한 IT 기업에서 근무하며 IT 서비스에 대한 이해도가 높은 인물이다. 지난 2021년 카카오에 합류해 지갑사업실을 이끌며 카카오톡과 연계한 사업과 서비스 운영 전반에 걸쳐 풍부한 경험을 보유하고 있다.1975년생인 양 부문장은 연세대학교 물리학과를 졸업한 뒤 연세대학원 컴퓨터과학 석사를 졸업하고 박사 과정을 수료했다. 2002년 네이버(구 NHN)에 입사한 뒤 2013년 NHN 엔터테인먼트 인사, 2014년 티켓링크 대표, 2015년 NHN벅스 대표, 2020년 NHN여행박사 대표 등을 거쳤다. 지난 2021년부터 지난해 3월까지 카카오 부사장을 역임한 뒤 같은해 4월부터 그라운드X를 이끌고 있다. 양 부문장은 그라운드X 대표직과 함께 카카오톡 부문장을 겸직한다. 풍부한 서비스 경험과 디지털카드 및 대체불가토큰(NFT) 전문성 등을 바탕으로 조화롭게 업무를 수행할 것으로 카카오는 기대하고 있다. 그라운드X는 카카오의 블록체인 자회사다. 지난달 디지털 자산 지갑 클립과 카카오톡 지갑을 연동해 카카오톡에서도 NFT 확인할 수 있는 서비스를 선보인 바 있다. 카카오는 올해 카카오톡 개편에 속도를 내고 있다. 올 상반기 오픈채팅을 별도 탭으로 신설하고, 연내에는 '오픈링크'라는 앱으로 출시하겠다는 계획을 밝힌 바 있다. 지난달 말에는 카카오톡 네번째 탭인 쇼핑 탭을 재편해 화면 상단에 홈, 랭킹, 라이브, 뷰티, 식품 탭을 마련했다. 아울러 카카오톡 선물하기·쇼핑하기, 카카오쇼핑라이브, 메이커스에서 제공하는 상품들을 주제별로 보여준다.카카오톡 콘텐츠 큐레이션 서비스 '카카오 뷰'도 조만간 더보기 탭으로 완전히 이동함에 따라 세번째 탭에서 사라질 예정이다. 당초 이달 중순 세번째 탭에서 빠질 예정이었으나 현재 다방면으로 검토하고 있어 이동 시점과 어떤 콘텐츠가 채워질 지는 미정이다. 카카오뷰 창작자들의 수익 프로그램 중 하나인 '보드뷰 광고'는 내달 22일부터 종료된다. 증권가에서는 카카오의 카카오톡 개편 성과가 올해 실적 개선을 좌우할 것으로 전망한다. 카카오톡 개편을 통해 매출에서 큰 비중을 차지하는 톡비즈 광고 수익 성장을 기대할 수 있어서다. 가령 오픈채팅이 별도 탭으로 분리되면 오픈채팅 내 비즈보드 타겟형 광고가 삽입되거나 유료 오픈채팅방 수수료를 수취하는 등의 수익화가 진행될 것으로 예상된다."
