기사날짜,기사제목,네이버 뉴스 url,기사내용
2023.04.14.,"카카오·김범수 센터장, 강릉 산불 피해 복구 위해 20억 기부",https://n.news.naver.com/mnews/article/003/0011804171?sid=105,"기사내용 요약전국재해구호협회를 비롯한 여러 기관으로 전달 예정김범수 센터장 개인 보유 주식 10억 지원…누적 200억원 이상 기부카카오는 14일 강원도 강릉 지역에서 발생한 산불 피해 복구 및 이재민 지원을 위해 희망브리지 전국재해구호협회에 10억원을 기부한다고 밝혔다. 김범수 미래이니셔티브센터장도 뜻을 함께 하기 위해 10억원 상당의 개인 보유 주식을 기부한다.(사진=카카오) *재판매 및 DB 금지[서울=뉴시스]최은수 기자 = 카카오는 14일 강원도 강릉 지역에서 발생한 산불 피해 복구 및 이재민 지원을 위해 희망브리지 전국재해구호협회에 10억원을 기부한다고 밝혔다. 김범수 미래이니셔티브센터장도 뜻을 함께 하기 위해 10억원 상당의 개인 보유 주식을 기부한다.카카오의 사회공헌 플랫폼 ‘카카오같이가치’에서도 지난 11일부터 전국재해구호협회, 어린이재단과 함께 산불 피해 복구 지원을 위한 긴급 모금 캠페인을 진행하고 있으며 현재까지 3만명이 넘는 이용자들이 기부에 함께 참여하고 있다. 카카오와 김범수 센터장의 기부금 20억원과 카카오같이가치 이용자의 모금액은 전국재해구호협회를 비롯한 여러 기관으로 전달되어 산불 피해 지역 이재민을 위한 생수, 먹거리 등의 식료품과 담요 등의 생필품, 구호키트 지원에 쓰일 예정이다. 이와 함께 삶의 터전을 잃어버린 이재민들의 주거 및 생계 지원금으로도 사용된다.모금 참여를 희망하는 이용자는 모금함 페이지 또는 개별 모금함을 통해 직접 기부하거나 댓글, 응원 공유 등을 통해 동참할 수 있다. 이용자가 모금함 페이지에 하단에 응원 댓글을 작성할 때마다 카카오가 댓글 1건 당 1000원을 기부하며, 개별 모금함을 클릭해 댓글, 응원, 공유 시 1건 당 100원을 추가로 기부한다. 홍은택 카카오 대표는 “많은 이재민들이 고통을 겪고 있는 상황임을 감안해 모금 캠페인 진행과 더불어 카카오와 김범수 미래이니셔티브 센터장도 직접 기부를 결정했다”며 “피해 주민들의 빠른 일상 회복과 안전한 복구 작업에 도움이 되길 희망한다”고 말했다.카카오는 재난 상황에서 다양한 인도적 지원과 사회적 책임을 다하며 나눔의 가치를 실현해 가고 있다. 지난 2020년 코로나 피해 극복을 위해 약 54억원, 집중호우 피해 복구를 위해 약 14억원, 2022년 3월에는 강원도 산불 피해 복구를 위해 26억원 이상을 모금해 기부했다. 올 2월에는 시리아-튀르키예 지역에서 발생한 지진 피해 복구를 위해 총 27억원 이상을 모금하기도 했다.이와 별도로 김범수 미래이니셔티브 센터장은 ▲지난 2020년 코로나19 피해 극복을 위해 20억원 ▲집중 호우로 인한 피해 복구를 위해 10억원 ▲2022년 강원도 산불 피해 복구와 집중 호우 피해 복구 10억원 ▲올해 시리아-튀르키예 지진 피해 복구 10억원 등 규모로 개인 보유 주식을 기부한 바 있다. 지금까지 총 200억원 이상을 기부했다.이밖에도 카카오는 지난 2007년 12월부터 누구나 모금과 기부에 참여할 수 있는 사회공헌 플랫폼 ‘카카오같이가치’를 운영하고 있다. 현재까지 누적 기부금액은 약 644억원에 달하며, 1만6032개 이상의 모금함이 진행된 바 있다．"
2023.04.14.,"카카오, 강릉 산불 10억 성금…김범수 주식 10억 쾌척",https://n.news.naver.com/mnews/article/018/0005464254?sid=105,"[이데일리 김국배 기자] 카카오(035720)는 강원도 강릉 산불 피해 복구 성금으로 희망브리지 전국재해구호협회에 10억원을 기부한다고 14일 밝혔다.김범수 카카오 미래이니셔티브센터장은 10억원 상당의 개인 보유 주식을 기부한다. 카카오의 사회공헌 플랫폼 ‘카카오같이가치’에서도 지난 11일부터 전국재해구호협회, 어린이재단과 함께 산불 피해 복구 지원을 위한 긴급 모금 캠페인을 진행하고 있다. 현재까지 3만명이 넘는 이용자들이 기부에 참여했다.카카오와 김범수 센터장의 기부금 20억원, 카카오같이가치 이용자 모금액은 여러 기관에 전달돼 산불 피해 지역 이재민을 위한 생수·먹거리 등 식료품과 생필품, 구호키트 지원에 쓰일 예정이다. 이재민들의 주거·생계 지원금으로도 사용된다. 홍은택 카카오 대표는 “피해 주민들의 빠른 일상 회복과 안전한 복구 작업에 도움이 되길 희망한다”고 말했다."
2023.04.14.,"소진공, 카카오·SK플래닛·KT·배민 '동행축제' 알리기 맞손",https://n.news.naver.com/mnews/article/421/0006747278?sid=101,"내수활성화·판로지원·역량강화 등 5개 부문 상생협력소상공인시장진흥공단 대전 본부에서 ‘소상공인 온라인 역량강화를 위한 상생협력 협약식’이 개최됐다. (소진공 제공)(서울=뉴스1) 이민주 기자 = 소상공인시장진흥공단은 SK플래닛, 우아한형제들, 카카오(035720), KT(030200)와 '소상공인 온라인 역량강화를 위한 상생협력' 협약을 체결했다고 14일 밝혔다.전날 대전 소진공 본부서 열린 협약식에는 박성효 소진공 이사장, 안도영 SK 상무, 함윤식 우아한형제들 부사장, 박윤석 카카오 부사장, 최준기 KT 상무 등이 참석했다.소진공과 SK플래닛, 우아한형제들, 카카오, KT는 내수활성화, 판로지원, 역량강화, 정책홍보, 빅데이터 부문 등서 소상공인 지원을 위해 협력한다.이들은 지역 상권과 소상공인 대상 내수활성화를 위해 5월 개최 예정인 동행축제와 연계한 온·오프라인 홍보를 지원한다. SK플래닛은 OK캐쉬백 플랫폼 '대한민국 핫오브핫'을 통해 동행축제 관련 특집을 게재한다. 시럽 앱은 '플레이 AR'를 활용한 보물찾기 서비스와 사용자 위치 기반 푸시를 지원한다.우아한형제들은 배달의민족 내 B마트, 전국별미 기획전, 라이브커머스 특별방송, 배달쿠폰 프로모션으로 소상공인 제품 소비를 촉진한다.카카오는 카카오커머스와 연계한 소비 진작 행사를 기획한다. 카카오페이 결제 지원, 카카오톡 채널 추가를 통한 온라인 홍보·광고를 지원한다.KT는 동행축제 장소 인근을 지나가는 소비자 대상으로 문자 타켓팅을 통해 홍보를 지원한다. 소상공인 대상으로 K-Deal 판매 수수료를 면제하고 우수 셀러에게 문자·쿠폰 등을 지원한다. 소진공 관계자는 ""정책홍보, 배달, 통신데이터, 커머스 트렌드 데이터 등 민간 플랫폼 데이터와 연계한 빅데이터 부문 협력을 통해 소상공인 판로를 지원하기로 했다""고 말했다."
2023.04.14.,“카카오 1분기 실적 부진 불가피”...NH證 목표가 8만원으로 내려,https://n.news.naver.com/mnews/article/024/0000081303?sid=101,"판교 카카오 신사옥의 모습. (매경DB)NH투자증권은 14일 카카오의 실적 추정치 하향 조정과 상장 자회사들의 주가 하락을 반영해 목표가를 8만원으로 낮췄다. 투자의견은 ‘매수’를 유지했다.안재민 NH투자증권 애널리스트는 “카카오의 실적 추정치 하향, 광고·포털 사업의 기업가치 하락과 카카오게임즈, 카카오페이, 카카오뱅크 등 상장 자회사의 주가 하락 등을 목표주가에 반영했다”며 “목표주가를 기존 8만2000원에서 8만원으로 하향했다”고 설명했다.이어 “1분기까지는 광고 비수기와 경기 둔화 영향으로 부진하겠지만, 2분기부터 광고 경기 회복과 함께 앱 내 광고 슬롯 확대가 실적에 조금씩 기여할 것으로 기대한다”며 “상반기 중 예정돼 있는 오픈채팅 탭 분리와 프로필 영역 개편에 따라 하반기부터 매출 성장이 전망된다”고 분석했다.그는 카카오가 1분기 매출액 1조8500억원, 영업이익 1161억원을 기록하며 시장 전망치를 밑돌 것으로 전망했다. 이에 “경기 둔화에 따라 광고 사업 부진이 불가피해 실적에 영향을 미친 것으로 판단한다”고 덧붙였다.안 애널리스트는 “지난달 28일 인수한 에스엠엔터테인먼트는 빠르면 2분기부터 연결 기준 실적에 포함될 수 있다”면서 “에스엠엔터테인먼트 인수라는 큰 이벤트가 끝나고, 이제는 본업의 성장을 보여줘야 할 시기”라고 강조했다.한편 이날 오후 2시 33분 기준 카카오는 전일 대비 1.85% 오른 6만600원에 거래되고 있다."
2023.04.14.,"""단톡방서 나가!""…카카오 계열사, 권고사직 통보 이렇게 했다",https://n.news.naver.com/mnews/article/421/0006747090?sid=101,"카카오VX 스포츠 커머스 업무 직원 '부당해고' 주장 회사 ""업무 역량 미달에 권고사직…직장괴롭힘 아냐""(서울=뉴스1) 정은지 기자 = 카카오(035720) 스포츠 플랫폼 계열사인 카카오VX가 일부 직원을 권고사직을 종용한 것으로 알려져 논란이 일고 있다. 카카오VX는 카카오게임즈(293490) 자회사다. 14일 관련업계에 따르면 카카오VX는 최근 스포츠 커머스 직원에 권고 사직을 통보했다. 권고 사직 대상자는 최소 7명 이상으로 알려진다. 이번에 권고사직 대상이 된 직원은 단기 성과를 문제삼아 사실상 부당해고 조치를 취했다고 보고 있다. 특히 이 과정에서 회사 측이 일방적인 직무 정지, 그룹채팅 강퇴, 동료들과의 소통 제한을 강제했다며 직장내 괴롭힘을 가했다고 주장하고 있다. 이에 대해 카카오VX 측은 업무 역량 미달 직원에 대한 권고 사직이 있었다면서도 직장내 괴롭힘 행위는 없었다고 강조했다. 회사 관계자는 ""지난해 인사 평가 과정에서 업무 역량 미달 직원이 있었고 이들을 대상으로 권고사직 절차가 있었던 것은 사실""이라면서도 ""직무정지 대상자가 부득이하게 채팅방에서 제외되는 경우가 있었지만 직장내 괴롭힘은 아니다""고 말했다."
2023.04.14.,작년 적자 500억 늘어난 카카오엔터프라이즈… 올 1분기에도 카카오 ‘아픈 손가락’,https://n.news.naver.com/mnews/article/366/0000893536?sid=105,"지난해 영업손실 505억원 늘어난 1406억원당기순손실 1613억원… 전년 대비 70.5%↑“기술 R&D, 인프라 투자 등 초기 비용 영향”캐시카우 부재… 매출 절반 내부거래서 나와“카카오 실적 발목”… 최소 2~3년 더 ‘적자’백상엽 카카오엔터프라이즈 대표가 2020년 9월 종합 업무 플랫폼 ‘카카오워크’ 출시를 발표하고 있다./카카오엔터프라이즈        카카오엔터프라이즈가 매년 적자 폭을 키우고 있다. 증권가에서는 카카오엔터프라이즈가 올해 1분기에도 300억원대에 달하는 적자를 기록하며 카카오 실적의 발목을 잡을 것이란 분석이 나온다.14일 금융감독원 전자공시시스템에 따르면 카카오엔터프라이즈는 지난해 적자 규모가 505억원 늘며 총 1406억원의 영업손실을 기록했다. 당기순손실은 1613억원으로, 전년(946억원) 대비 70.5% 증가했다. 다만 매출은 지난해 전년(955억원) 대비 71% 늘어난 1633억원을 기록했다.클라우드서비스제공(CSP) 업계 후발주자인 만큼 기술 연구개발(R&D), 인프라 구축, 인재 확보 등에 비용을 투입하는 과정에서 영업손실이 늘었다는 게 회사 측 설명이다. 카카오엔터프라이즈의 영업비용은 2021년 1855억원에서 지난해 3039억원으로 63.8% 증가했다. 같은 기간 직원 수는 1081명에서 1176명으로 95명이 늘었다.카카오엔터프라이즈 관계자는 “미래 성장동력 확보를 위한 투자에 힘쓰고 있다”며 “향후 가시적인 성과를 기대하고 있다”고 했다.카카오엔터프라이즈는 카카오 첫 사내 독립기업(CIC)으로 출범했던 AI랩이 2019년 12월 분사한 회사다. 현재 ▲종합 업무 플랫폼 ‘카카오워크’ ▲기업용 통합 클라우드 플랫폼 ‘카카오 i 클라우드’ ▲인공지능(AI) 기반 물류 플랫폼 ‘카카오 i 라스’ ▲AI 고객센터 플랫폼 ‘카카오 i 커넥트 센터’ 등 사업을 전개 중이다.업계는 주력 상품인 카카오워크와 카카오 i 클라우드가 캐시카우(현금창출원) 역할을 하지 못하고 있는 것으로 보고 있다. 실제로 카카오엔터프라이즈는 높은 내부거래율을 바탕으로 매출 성장을 이어가고 있다. 카카오엔터프라이즈는 2020년 93%, 2021년 68%, 지난해 49.8%로 내부거래율을 낮췄지만 여전히 절반가량의 매출을 그룹사를 통해 내는 모습이다.특히 카카오워크는 사용자 수 기준 네이버의 ‘네이버웍스’, 가비아의 ‘하이웍스’에 밀리는 상황이다. 애플리케이션(앱) 데이터 분석 플랫폼 모바일인덱스에 따르면 지난달 구글 플레이스토어·애플 앱스토어 합산 카카오워크의 월간활성이용자(MAU)는 11만2902명이었다. 네이버웍스와 하이웍스의 MAU는 각각 18만4102명, 16만982명이었다.잦은 서버 오류 등이 판매 부진의 원인으로 꼽힌다. 카카오워크는 수시로 로그아웃되는 로그인 장애로 그룹사 내에서도 불편을 호소하는 목소리가 많은 것으로 알려졌다. 경쟁사 대비 가격 경쟁력도 떨어진다. 카카오워크 월간 요금제는 무료 상품을 제외하고 1인당 7900원, 1만1900원, 1만8900원 세 가지 상품으로 구성돼 있다. 네이버웍스는 4000원, 7000원, 1만2000원이다. 연간 계약 시 카카오워크는 1인당 월 6500원, 9900원, 1만5900원, 네이버웍스는 3000원, 6000원, 1만원이다.지난해 카카오엔터프라이즈와 거래한 특수관계자 목록. /카카오엔터프라이즈 사업보고서        공공 시장을 주요 공략 대상으로 삼는 카카오 i 클라우드도 처지는 비슷하다. 선두주자인 네이버클라우드와 KT클라우드, NHN클라우드의 상품 대비 공급 계약율이 현저히 떨어진다. 업황도 좋지 않다. 고재희 카카오엔터프라이즈 상무는 최근 정부의 클라우드보안인증(CSAP) 개편으로 외산 클라우드의 공공 시장 진입이 용이해지자 “우리 좀 살려달라”고 공개적으로 호소했다.카카오엔터프라이즈는 수익성 개선 차원에서 지난달 28일 클라우드 전문 자회사 엑슨투와 마젠타웍스를 합병했지만 뚜렷한 효과를 기대하는 시각은 적다. 김현용 현대차증권 연구원은 “톡비즈 성장률이 저하되고 엔터프라이즈 등 일부 신사업 적자가 지속됨에 따라 카카오의 1분기 매출액은 1조8135억원, 영업이익 1301억원으로 실적 부진이 예상된다”며 “분기 300억대로 추정되는 엔터프라이즈 적자는 신사업 손익에 부담 요인이다”라고 했다.업계는 사업이 정착하기까지 카카오엔터프라이즈의 적자 기조가 최소 2~3년 더 이어질 것으로 보고 있다. 카카오엔터프라이즈는 ‘AI 반도체팜 구축 및 실증’ ‘AI 반도체 시험검증 환경 조성’ 등 국가가 주도하는 ‘K-클라우드 프로젝트’ 핵심 사업에서도 빠졌다. ‘선택과 집중’ 전략이라는 게 카카오엔터프라이즈 측 입장이지만, 업계에선 경쟁에서 뒤처진 것이란 평가가 나온다.업계 관계자는 “카카오엔터프라이즈는 최근 네이버클라우드, KT클라우드, NHN클라우드 3사가 주축인 한국클라우드산업협회와의 관계도 소홀해진 것으로 알고 있다”며 “아직까지 자체 데이터센터가 없는 가운데 새로운 길을 개척해 성과를 낸다는 게 쉽지는 않을 것”이라고 했다."
2023.04.14.,"골프존, 카카오VX·SGM 특허침해 소송 파기환송심서 승소",https://n.news.naver.com/mnews/article/001/0013881094?sid=101,"대전 특허법원 전경[특허법원 제공. 재판매 및 DB 금지](대전=연합뉴스) 박주영 기자 = 카카오VX와 SGM이 골프존의 특허를 침해했다는 파기환송심 판결이 나왔다.     특허법원 제24-1부(이숙연 정택수 이지영 고법판사)는 골프존이 카카오VX와 SGM을 상대로 낸 특허권 침해 금지 청구 소송 파기환송심에서 피고들이 원고의 가상 골프 시뮬레이션 장치에 관한 특허를 침해한 것으로 판단했다고 14일 밝혔다.     또 카카오VX와 SGM에 각각 13억1천300여만원과 10억여원의 손해배상금과 지연손해금을 지급하라고 판결했다.     카카오VX는 카카오의 손자회사로서 프렌즈 골프·프렌즈아카데미 사업을 하고 있다. SGM도 SG골프라는 스크린 골프 사업을 한다.    골프존은 2016년 두 회사가 자사의 비거리 조정 기술 가상 골프 시뮬레이션 장치에 관한 특허를 침해했다며 특허침해 소송을 제기했다. 골프존의 특허는 게임에서 공이 놓인 지형 조건과 공을 타격하는 매트 조건을 고려해 비거리를 조정하는 기술이다.    1심은 골프존의 주장을 받아들여 카카오VX와 SGM에 특허 침해 제품과 관련한 생산설비 등을 전량 회수·폐기하고 골프존에 약 25억원과 14억원을 각각 배상하라고 선고했다.    반면 2심은 카카오VX의 프로그램이 페어웨이 매트에서 타격할 때만 지형 조건과 매트 조건을 함께 고려해 비거리를 조정하고, 트러블 매트에서 타격할 때는 지형 조건에 따른 비거리 조정을 하지 않아 골프존의 기술과 다르다며 청구를 기각했다.    SGM 역시 트러블 매트에서는 지형과 관계없이 미리 정해진 기본 볼 속도 감소율만 적용하고 있어 골프존과 다르다며 골프존의 청구를 기각했다.    하지만 대법원은 두 회사의 기술에 대해 ""결국 지형 조건과 매트 조건을 함께 고려해 비거리를 조정하는 것으로 골프존의 발명을 침해한다고 봄이 타당하다""며 카카오VX와 SGM의 손을 들어준 원심들의 판단을 깨고 사건을 특허법원으로 돌려보냈다.    jyoung@yna.co.kr"
2023.04.14.,네이버 웃고 카카오 울고…인수가 1분기 실적 희비 갈라,https://n.news.naver.com/mnews/article/119/0002702671?sid=105,"네이버 영업익 6% 증가, 카카오 14% 감소네이버, 포시마크 매출 2000억원 연결카카오는 SM엔터 인수 비용 반영될 듯네이버와 카카오 로고. ⓒ각 사[데일리안 = 민단비 기자] 올해 1분기 실적 발표를 앞두고 네이버와 카카오의 희비가 엇갈릴 것이란 전망이 나오고 있다. 네이버는 포시마크 매출이 연결 편입되고, 카카오는 SM엔터테인먼트 인수 비용이 반영된 영향이다.13일 금융정보업체 에프엔가이드에 따르면 네이버는 올해 1분기 매출 2조2774억원을 기록할 것으로 전망된다. 이는 전년 동기 대비 23.4% 증가한 수치다. 영업이익은 6.7% 증가한 3220억원으로 예상된다.외형은 매 분기 커지고 있지만 영업이익률은 감소세를 이어가고 있다. 올해 1분기 예상 영업이익률은 14.1%로 2020년(15.9%), 2021년(19.4%)과 비교했을 때 빠르게 낮아지고 있다.경기 침체에 따라 검색광고 성장이 둔화된 가운데 네이버의 매출 증가는 커머스 부문이 견인했을 것으로 예상된다. 지난 1월 초 인수한 미국 C2C(개인간거래) 패션 플랫폼 포시마크 매출이 네이버 실적에 연결되면서 매출이 크게 늘어났기 때문이다. 연결되는 포시마크 매출액은 2000억원 규모에 달할 것으로 전망된다.증권가에서는 향후 커머스 부문 수익성이 더욱 늘어날 것으로 보고 있다. 오동환 삼성증권 연구원은 “‘도착보장’과 ‘커머스솔루션마켓’ 등 유료화를 통해 추가적인 수수료 확보가 가시화될 것”이라며 “글로벌 유통 네트워크 구축 전략은 장기 성장 포인트이나, 올해에도 포시마크와 크림의 수익성 개선을 확인할 수 있을 것”이라고 예상했다.포시마크는 최근 라이브 커머스 기능인 ‘포시 쇼’ 서비스를 본격적으로 시작하는 등 고도화 작업을 거치고 있다. 지난해 매출이 전년 대비 1300% 증가한 리셀 플랫폼 ‘크림’은 지속적인 수수료 인상을 통해 외형 성장을 이어갈 전망이다. 크림은 지난해에만 5차례, 올해는 3차례 수수료 인상을 단행해 현재 판매 및 구매 수수료를 각각 3%, 4%로 책정하고 있다.네이버의 인공지능(AI) 챗봇 ‘서치GPT’와 네이버쇼핑, 네이버 페이 등 기존 서비스와의 연동을 통한 광고 및 커머스 수익 강화도 기대된다. 서치GPT는 네이버의 초거대 언어모델 ‘하이퍼클로바’를 기반으로 한 검색 서비스로 상반기 출시될 예정이다.네이버와 달리 카카오는 부진한 성적을 거둬들일 것으로 보인다. 에프앤가이드에 따르면 카카오는 1분기 매출 1조8449억원, 영업이익 1355억원을 기록할 전망이다. 매출은 전년 동기 대비 11.7% 늘어난 반면 영업이익은 14.6% 줄어들었다.광고수익 둔화에 더해 지난해 대규모 서비스 장애 사태로 발생한 비용과 SM엔터테인먼트 인수 비용 반영으로 수익성이 줄어든 것이라는 분석이 나온다. 카카오와 카카오엔터테인먼트는 지난달 7일부터 26일까지 SM엔터 주식 833만3641주를 주당 15만원에 공개매수해 총 1조2500억원을 썼다.SM엔터테인먼트 인수에 따라 영업이익은 연내 증가세로 돌아설 가능성이 있다. 김현용 현대차증권 연구원은 “카카오는 현재 SM엔터 인수 절차를 마무리하고 연결 편입 가능 여부를 검토하는 단계” 편입될 경우 분기 영업이익이 700~800억원으로 대폭 증가할 수 있다고 전망했다.카카오는 연내 코GPT 기반 버티컬 서비스를 출시할 예정으로, 이에 따른 수익성 개선도 기대된다. 카카오는 데이터 양과 질을 따라갈 수 없는 빅테크 기업들과 AI 챗봇으로 경쟁하는 대신 한국어에 특화된 AI 챗봇을 활용한 다양한 서비스를 통해 경쟁력을 갖추겠다는 전략이다.1분기 이후 카카오톡 개편 효과도 볼 수 있을 전망이다. 남효지 SK증권 연구원은 “카카오톡은 친구탭 비즈보드 지면 확대, 오픈채팅 탭 활성화, 톡 채널 강화, 선물하기 상품 라인업 강화에 따른 매출 증가 효과가 하반기부터 본격적으로 나타날 전망”이라고 내다봤다."
2023.04.14.,"""소상공인 판로지원""…소진공, 카카오·KT 등과 협약식[중기소식]",https://n.news.naver.com/mnews/article/003/0011803165?sid=101,"[서울=뉴시스] 소상공인시장진흥공단(소진공)·우아한형제들·SK플래닛·KT·카카오 '상생협약'. (사진=소진공 제공) 2023.04.14. photo@newsis.com[서울=뉴시스] 배민욱 기자 = 14일 중소기업계 소식.▲소상공인시장진흥공단(소진공)과 SK플래닛, 우아한형제들, 카카오, KT는 지난 13일 대전 소진공 본부에서 '소상공인 온라인 역량강화를 위한 상생협력' 협약을 체결했다. 이번 협약으로 이들은 내수활성화·판로지원·역량강화·정책홍보·빅데이터 부문에서 소상공인 지원을 위해 상호 협력한다. 또 지역 상권과 소상공인 대상 내수활성화를 위해 5월에 열릴 예정인 동행축제와 연계한 온·오프라인 판매와 홍보를 지원한다. ▲한국중견기업연합회(중견련)는 지난 13일 서울 마포구 상장회사회관에서 '중견기업 납품대금 연동제 설명회'를 열고 납품대금 연동제의 주요 내용과 쟁점을 중심으로 대응 방안에 관해 논의했다. 설명회에는 네패스, 동인기연, 샘표식품 등 중견기업 임직원 80여명이 참석했다. 납품대금 연동제는 수·위탁 거래 시 납품대금의 10% 이상을 차지하는 원재료 가격 상승분을 약정 금액에 의무 반영하는 제도다. 지난 1월 개정된 상생협력법이 시행되는 10월4일 이후 최초 체결·갱신하는 계약부터 적용된다.▲한국여성경제인협회(여경협)는 구루미와 여성경제인 공동이익 증진과 기업환경 변화 대응을 지원하기 위해 2021년 최초 체결한 업무협약을 갱신했다. 여경협은 구루미의 비대면 서비스 플랫폼을 활용해 여성기업확인서 발급을 위한 비대면 심사를 통해 업무 효율을 높이게 됐다. 또 여성기업의 공공구매 확대를 위한 전자입찰실무교육 등을 온라인으로 제공한다. ▲식물성 대체식품 기업 알티스트가 '식물성 참치 캔 3종'을 출시한다. 14일부터 대형마트에서 판매가 시작된다. 중소기업중앙회에 따르면 이번 제품은 오리지널, 스리라차 스파이시, 고추참치맛 등 3종으로 출시됐다. 냉동식품에 국한되던 식물성 참치를 통조림 형식으로 제조해 상온 보관을 가능하게 만들었다．"
2023.04.14.,"“사회공헌 위장해 이미지 세탁”…최승재, 네이버·카카오 비판",https://n.news.naver.com/mnews/article/018/0005464159?sid=100,"사회공헌 위장된 기업 탐욕 관련 기자회견5대 은행·대형 포털기업 등 독과점행태 지적[이데일리 김기덕 기자] 최근 국내은행의 사회공헌 지출액이 1조 원이 넘는다는 발표가 있었지만, 어떤 사회공헌활동을 했는지 세부 내용이 공개되지 않아 이슈가 됐다. 또 일부 독과점 기업들이 본인들의 성과급 잔치에 대한 비판을 피하기 위해 사회공헌사업인 ‘ESG(환경·사회·지배구조) 워싱’에 나서고 있다는 비판의 목소리도 커지고 있다. 최승재 국민의힘 의원은 14일 국회 소통관에서 기자회견을 열고 “사회공헌이 기업 이미지 세탁을 위한 도구가 되어서는 안 된다”며 “사회공헌을 위장한 기업 이미지 세탁보다 선행돼야 하는 것은 독과점 구조를 근본적으로 개선하는 것”이라고 강조했다. 최승재 국민의힘 의원은 14일 국회 소통관에서 ‘사회공헌으로 위장된 기업’을 주제로 기자회견을 하고 있다.(사진=최승재의원실 제공)최 의원은 “지난해 예대마진으로 약 37조 원을 벌어들인 은행 경영진이 가산금리를 산정하는 과정에서 대출 이자를 금융소비자에게 전가시켰다”며 “이런 과정을 통해 막대한 이익을 거둬들여 1조 4000억원이 넘는 성과급 잔치를 벌였다”고 꼬집었다. 그는 또 국내 은행들이 겉으로만 상생을 외치며 ESG 사업을 하고 있다고 비판했다. 은행권 성과급 잔치에 대한 비판이 나올 것을 우려해 사회공헌을 내세우며 소위 ESG 워싱을 하고 있다는 지적이다. 최 의원은 “성과급 잔치상을 차릴 때는, 아무런 기준도 없이 성과급을 올렸던 은행들이, 사회공헌 지출은 당기순익의 6% 수준만 계속 유지하고 있다”며 “은행별로 공시하는 사회 공헌 보고서에도 분야별 지출 총액만 있을 뿐 세부 내용은 국회 자료 제출 요구에도 반응이 없다”고 말했다.그는 전날에 이어 시장지배적 지위를 이용한 약탈적 포털 기업으로 네이버와 카카오를 언급하며 날선 지적을 했다. 최 의원은 “지난 2014년 네이버와 카카오(다음)는 검색 지배력 남용에 대해 공정거래위원회로부터 동의의결 처분을 받았지만, 자회사 일감 몰아주기 등으로 논란이 되기도 했다”며 “(이들 기업은) 진정성 있는 반성도, 진심 어린 사과도, 철저한 대책수립도 없는 그야말로 엉망진창이 아닐 수 없다”고 일갈했다. 최 의원은 독과점 기업들의 시장지배력을 남용하는 행태를 근본적으로 개선해야 한다고 주문했다. 그는 “국내에서는 5대 은행들이 사실상 은행업을 독과점하고 있으며, 네이버와 카카오는 포털과 플랫폼을 독과점하고 있다”며 “수탈적 구조를 근본적으로 바꾸려 하지 않고 오히려 더 수탈적 구조를 고착화시키면서 이용자를 종속화시키고 있다. 이런 상황에서 사회공헌을 말하는 것은 위장전술일 뿐”이라고 지적했다. 그러면서 “ESG 워싱을 통해 이미지 세탁을 하는 기업들에게 경고한다”며 “사회공헌이란 아름다운 가치를 경영진의 탐욕으로 물들이지 말아야 한다”고 재차 강조했다.."
